accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
48.0,0,37.537250,126.644257,0.00,1700632619000,START,WALK,12,
10.3,0,37.536338,126.645523,1.62,1700632835000,NORMAL,WALK,330,
11.1,0,37.536366,126.647271,0.95,1700632937000,STOP,WALK,177,
11.1,0,37.536366,126.647271,0.95,1700695483499,END,,0,
