accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
50.0,0,37.537297,126.644094,0.00,1699594855000,START,WALK,0,
23.3,0,37.537360,126.643799,0.68,1699594859000,STOP,WALK,8,
23.3,0,37.537360,126.643799,0.68,1699599638519,END,,0,
