accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
66.4,0,37.642776,127.691519,0.00,1701496411000,START,WALK,945,
6.5,0,37.642736,127.691764,0.00,1701496421000,STOP,STATION,0,
6.5,0,37.642736,127.691764,0.00,1701497737738,END,,0,
