accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
8.2,0,37.538795,126.649661,11.94,1697938299000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538688,126.649660,11.94,1697938300000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538631,126.649645,10.28,1697938301000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538546,126.649643,9.58,1697938302000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538466,126.649630,9.07,1697938303000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538388,126.649622,8.43,1697938304000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538315,126.649601,7.45,1697938305000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538269,126.649557,6.60,1697938306000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538244,126.649493,6.29,1697938307000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538241,126.649362,8.38,1697938308000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538236,126.649239,10.04,1697938309000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538240,126.649081,12.03,1697938310000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538241,126.648923,13.11,1697938311000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538244,126.648777,13.03,1697938312000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538248,126.648629,12.95,1697938313000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538259,126.648481,13.12,1697938314000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538271,126.648340,12.97,1697938315000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538290,126.648198,12.72,1697938316000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538317,126.648065,12.36,1697938317000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538348,126.647931,12.29,1697938318000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538377,126.647802,12.01,1697938319000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538409,126.647680,11.60,1697938320000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538445,126.647565,11.10,1697938321000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538482,126.647468,9.99,1697938322000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538514,126.647396,7.95,1697938323000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538536,126.647349,5.86,1697938324000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538546,126.647324,3.66,1697938325000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538554,126.647312,2.10,1697938326000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538563,126.647292,2.36,1697938327000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538582,126.647246,4.13,1697938328000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538603,126.647180,5.50,1697938329000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538612,126.647112,5.97,1697938330000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538636,126.647059,6.04,1697938331000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538566,126.646978,5.90,1697938332000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538526,126.646941,5.34,1697938333000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538492,126.646923,4.44,1697938334000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538467,126.646906,3.59,1697938335000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538440,126.646892,3.35,1697938336000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538403,126.646862,4.56,1697938337000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538348,126.646840,5.48,1697938338000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538290,126.646791,6.03,1697938339000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538222,126.646792,6.17,1697938340000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538166,126.646799,5.91,1697938341000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538113,126.646890,5.72,1697938342000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538094,126.646975,5.65,1697938343000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538057,126.647010,5.41,1697938344000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538039,126.647064,5.45,1697938345000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538007,126.647117,5.76,1697938346000,NORMAL,AUTOMOBILE,0,
8.2,0,37.537975,126.647172,5.93,1697938347000,NORMAL,AUTOMOBILE,0,
30.5,0,37.538140,126.647254,5.96,1697938348000,NORMAL,AUTOMOBILE,0,
33.6,0,37.538131,126.647311,5.96,1697938349000,NORMAL,AUTOMOBILE,0,
37.1,0,37.538121,126.647372,5.94,1697938350000,NORMAL,AUTOMOBILE,0,
41.0,0,37.538110,126.647434,5.99,1697938351000,NORMAL,AUTOMOBILE,0,
44.0,0,37.538091,126.647496,5.99,1697938352000,NORMAL,AUTOMOBILE,0,
54.2,0,37.538134,126.647580,6.00,1697938353000,NORMAL,AUTOMOBILE,0,
278.0,0,37.537147,126.648151,0.00,1697938369000,STOP,AUTOMOBILE,0,
278.0,0,37.537147,126.648151,0.00,1698017244438,END,,0,
