accuracy,id,lat,lng,speed,time,type,state,stepCount
54.9,0,37.492164,126.578466,0.00,4789737730552266752,START,AUTOMOBILE,267
10.9,0,37.492184,126.577386,6.54,4789737730601418752,NORMAL,AUTOMOBILE,267
8.2,0,37.492384,126.576354,10.13,4789737730646474752,NORMAL,AUTOMOBILE,267
8.2,0,37.492641,126.575273,11.37,4789737730683338752,NORMAL,AUTOMOBILE,267
8.2,0,37.492691,126.575163,11.35,4789737730687434752,NORMAL,AUTOMOBILE,267
8.2,0,37.492910,126.574804,9.54,4789737730703818752,NORMAL,AUTOMOBILE,267
9.5,0,37.494462,126.572513,0.00,4789737731207626752,STOP,AUTOMOBILE,267
8.2,0,37.495287,126.572840,10.67,4789737731281354752,NORMAL,AUTOMOBILE,267
8.2,0,37.496040,126.573569,14.80,4789737731314122752,NORMAL,AUTOMOBILE,267
8.2,0,37.496279,126.573729,14.63,4789737731322314752,NORMAL,AUTOMOBILE,267
8.2,0,37.497079,126.574080,12.79,4789737731350986752,NORMAL,AUTOMOBILE,267
8.2,0,37.497436,126.574154,13.48,4789737731363274752,NORMAL,AUTOMOBILE,267
8.2,0,37.498373,126.574103,15.24,4789737731391946752,NORMAL,AUTOMOBILE,267
8.2,0,37.498772,126.573945,15.15,4789737731404234752,NORMAL,AUTOMOBILE,267
8.2,0,37.499674,126.573505,15.26,4789737731432906752,NORMAL,AUTOMOBILE,267
8.2,0,37.500053,126.573314,15.34,4789737731445194752,NORMAL,AUTOMOBILE,267
8.2,0,37.501012,126.572857,16.77,4789737731473866752,NORMAL,AUTOMOBILE,267
8.2,0,37.501567,126.572525,16.98,4789737731490250752,NORMAL,AUTOMOBILE,267
8.2,0,37.502373,126.572103,10.81,4789737731518922752,NORMAL,AUTOMOBILE,267
8.2,0,37.502578,126.571995,8.33,4789737731531210752,NORMAL,AUTOMOBILE,267
8.2,0,37.503496,126.571304,8.11,4789737731592650752,NORMAL,AUTOMOBILE,267
8.2,0,37.503562,126.570269,8.39,4789737731641802752,NORMAL,AUTOMOBILE,267
8.2,0,37.503279,126.569100,8.83,4789737731690954752,NORMAL,AUTOMOBILE,267
8.2,0,37.503044,126.568133,9.14,4789737731727818752,NORMAL,AUTOMOBILE,267
8.2,0,37.503019,126.568042,8.74,4789737731731914752,NORMAL,AUTOMOBILE,267
8.2,0,37.502953,126.566923,8.09,4789737731781066752,NORMAL,AUTOMOBILE,267
8.2,0,37.502787,126.565733,17.34,4789737731817930752,NORMAL,AUTOMOBILE,267
8.2,0,37.502744,126.565528,17.98,4789737731822026752,NORMAL,AUTOMOBILE,267
8.2,0,37.502479,126.564511,18.28,4789737731842506752,NORMAL,AUTOMOBILE,267
8.2,0,37.502168,126.563320,18.53,4789737731867082752,NORMAL,AUTOMOBILE,2
8.2,0,37.501847,126.562130,18.44,4789737731891658752,NORMAL,AUTOMOBILE,2
8.2,0,37.501614,126.561359,17.99,4789737731908042752,NORMAL,AUTOMOBILE,2
8.1,0,37.501227,126.560287,17.37,4789737731932618752,NORMAL,AUTOMOBILE,2
8.1,0,37.501157,126.560114,17.42,4789737731936714752,NORMAL,AUTOMOBILE,2
8.1,0,37.500930,126.559575,18.04,4789737731949002752,NORMAL,AUTOMOBILE,2
8.1,0,37.500419,126.558496,18.89,4789737731973578752,NORMAL,AUTOMOBILE,1
8.1,0,37.500034,126.557782,19.26,4789737731989962752,NORMAL,AUTOMOBILE,1
8.1,0,37.499382,126.556749,18.95,4789737732014538752,NORMAL,AUTOMOBILE,1
8.1,0,37.498832,126.555962,18.15,4789737732035018752,NORMAL,AUTOMOBILE,1
8.1,0,37.498247,126.555229,18.68,4789737732055498752,NORMAL,AUTOMOBILE,1
8.1,0,37.497542,126.554420,16.29,4789737732080074752,NORMAL,AUTOMOBILE,4
8.1,0,37.496885,126.553663,15.85,4789737732104650752,NORMAL,AUTOMOBILE,4
8.1,0,37.496451,126.553189,16.00,4789737732121034752,NORMAL,AUTOMOBILE,2
8.2,0,37.495829,126.552516,13.59,4789737732145610752,NORMAL,AUTOMOBILE,2
8.2,0,37.495478,126.552135,12.01,4789737732161994752,NORMAL,AUTOMOBILE,5
8.2,0,37.494755,126.551331,5.12,4789737732215242752,NORMAL,AUTOMOBILE,5
8.2,0,37.495183,126.550468,5.71,4789737732260298752,NORMAL,AUTOMOBILE,5
47.1,0,37.500159,126.540489,0.00,4789737732813258752,STOP,AUTOMOBILE,2
8.2,0,37.500522,126.538797,9.16,4789737732858314752,NORMAL,AUTOMOBILE,2
2002.5,0,37.505380,126.530863,0.00,4789737733374410752,STOP,AUTOMOBILE,18
2002.5,0,37.505380,126.530863,0.00,4789737738994572664,END,,0
