accuracy,id,lat,lng,speed,time,type,state,stepCount
38.6,0,37.687670,127.380077,0.00,1691810729000,START,AUTOMOBILE,121
38.6,0,37.696260,127.383605,0.00,1691810834000,STOP,AUTOMOBILE,121
19.7,0,37.696776,127.384015,12.03,1691810841000,NORMAL,AUTOMOBILE,121
12.9,0,37.696969,127.384057,12.30,1691810842000,NORMAL,AUTOMOBILE,121
10.0,0,37.697085,127.384098,11.84,1691810843000,NORMAL,AUTOMOBILE,121
9.7,0,37.697168,127.384141,11.84,1691810844000,NORMAL,AUTOMOBILE,121
9.5,0,37.697252,127.384170,10.06,1691810845000,NORMAL,AUTOMOBILE,121
9.5,0,37.697318,127.384223,9.66,1691810846000,NORMAL,AUTOMOBILE,121
8.2,0,37.697383,127.384255,8.67,1691810847000,NORMAL,AUTOMOBILE,121
8.2,0,37.697423,127.384272,6.71,1691810848000,NORMAL,AUTOMOBILE,121
8.2,0,37.697479,127.384295,6.71,1691810849000,NORMAL,AUTOMOBILE,121
8.2,0,37.697519,127.384300,6.15,1691810850000,NORMAL,AUTOMOBILE,121
8.2,0,37.697561,127.384311,5.25,1691810851000,NORMAL,AUTOMOBILE,121
8.2,0,37.697616,127.384332,5.92,1691810852000,NORMAL,AUTOMOBILE,121
8.2,0,37.697668,127.384326,5.95,1691810853000,NORMAL,AUTOMOBILE,121
8.2,0,37.697729,127.384369,5.95,1691810854000,NORMAL,AUTOMOBILE,121
8.2,0,37.697795,127.384392,6.80,1691810855000,NORMAL,AUTOMOBILE,121
8.2,0,37.697853,127.384418,7.02,1691810856000,NORMAL,AUTOMOBILE,121
8.2,0,37.697908,127.384446,7.02,1691810857000,NORMAL,AUTOMOBILE,121
8.2,0,37.697959,127.384447,6.54,1691810858000,NORMAL,AUTOMOBILE,121
8.2,0,37.697999,127.384485,6.11,1691810859000,NORMAL,AUTOMOBILE,121
8.8,0,37.698037,127.384523,5.68,1691810860000,NORMAL,AUTOMOBILE,121
8.9,0,37.698094,127.384551,6.39,1691810861000,NORMAL,AUTOMOBILE,121
9.0,0,37.698148,127.384582,6.38,1691810862000,NORMAL,AUTOMOBILE,121
8.9,0,37.698215,127.384604,6.71,1691810863000,NORMAL,AUTOMOBILE,121
8.9,0,37.698279,127.384618,6.92,1691810864000,NORMAL,AUTOMOBILE,121
8.8,0,37.698358,127.384643,7.73,1691810865000,NORMAL,AUTOMOBILE,121
8.4,0,37.698429,127.384675,8.05,1691810866000,NORMAL,AUTOMOBILE,121
8.3,0,37.698499,127.384710,8.32,1691810867000,NORMAL,AUTOMOBILE,121
8.2,0,37.698572,127.384732,8.34,1691810868000,NORMAL,AUTOMOBILE,121
8.2,0,37.698639,127.384758,8.33,1691810869000,NORMAL,AUTOMOBILE,121
8.2,0,37.698703,127.384792,7.94,1691810870000,NORMAL,AUTOMOBILE,121
8.2,0,37.698775,127.384811,7.96,1691810871000,NORMAL,AUTOMOBILE,121
8.4,0,37.698847,127.384845,8.54,1691810872000,NORMAL,AUTOMOBILE,121
8.4,0,37.698927,127.384881,8.79,1691810873000,NORMAL,AUTOMOBILE,121
8.6,0,37.699002,127.384909,8.71,1691810874000,NORMAL,AUTOMOBILE,121
8.6,0,37.699074,127.384945,8.31,1691810875000,NORMAL,AUTOMOBILE,121
8.4,0,37.699133,127.384982,7.63,1691810876000,NORMAL,AUTOMOBILE,121
8.3,0,37.699196,127.385001,7.27,1691810877000,NORMAL,AUTOMOBILE,121
8.2,0,37.699250,127.385010,6.70,1691810878000,NORMAL,AUTOMOBILE,121
8.1,0,37.699295,127.385037,6.54,1691810879000,NORMAL,AUTOMOBILE,121
8.2,0,37.699353,127.385071,7.00,1691810880000,NORMAL,AUTOMOBILE,121
8.1,0,37.699414,127.385105,7.25,1691810881000,NORMAL,AUTOMOBILE,121
8.1,0,37.699497,127.385147,8.31,1691810882000,NORMAL,AUTOMOBILE,121
8.0,0,37.699569,127.385191,8.39,1691810883000,NORMAL,AUTOMOBILE,121
8.0,0,37.699647,127.385228,8.53,1691810884000,NORMAL,AUTOMOBILE,121
8.0,0,37.699722,127.385287,8.50,1691810885000,NORMAL,AUTOMOBILE,121
8.0,0,37.699782,127.385349,8.25,1691810886000,NORMAL,AUTOMOBILE,121
8.0,0,37.699834,127.385387,7.85,1691810887000,NORMAL,AUTOMOBILE,121
7.9,0,37.699894,127.385409,7.41,1691810888000,NORMAL,AUTOMOBILE,121
7.9,0,37.699919,127.385444,6.13,1691810889000,NORMAL,AUTOMOBILE,121
7.9,0,37.699950,127.385457,5.44,1691810890000,NORMAL,AUTOMOBILE,121
7.9,0,37.699965,127.385484,4.74,1691810891000,NORMAL,AUTOMOBILE,121
8.0,0,37.699979,127.385500,3.93,1691810892000,NORMAL,AUTOMOBILE,121
8.0,0,37.699994,127.385508,3.04,1691810893000,NORMAL,AUTOMOBILE,121
8.0,0,37.700006,127.385521,2.60,1691810894000,NORMAL,AUTOMOBILE,121
7.9,0,37.700007,127.385531,2.22,1691810895000,NORMAL,AUTOMOBILE,121
7.9,0,37.700029,127.385555,2.45,1691810896000,NORMAL,AUTOMOBILE,121
8.0,0,37.700032,127.385573,2.14,1691810897000,NORMAL,AUTOMOBILE,121
8.0,0,37.700040,127.385586,1.90,1691810898000,NORMAL,AUTOMOBILE,121
8.0,0,37.700047,127.385602,1.79,1691810899000,NORMAL,AUTOMOBILE,121
8.0,0,37.700053,127.385611,1.60,1691810900000,NORMAL,AUTOMOBILE,121
8.0,0,37.700069,127.385629,1.79,1691810901000,NORMAL,AUTOMOBILE,121
8.0,0,37.700075,127.385650,1.92,1691810902000,NORMAL,AUTOMOBILE,121
8.0,0,37.700088,127.385665,2.15,1691810903000,NORMAL,AUTOMOBILE,121
8.0,0,37.700114,127.385683,2.39,1691810904000,NORMAL,AUTOMOBILE,121
8.0,0,37.700130,127.385705,2.42,1691810905000,NORMAL,AUTOMOBILE,121
8.0,0,37.700145,127.385727,2.59,1691810906000,NORMAL,AUTOMOBILE,121
7.9,0,37.700171,127.385766,3.35,1691810907000,NORMAL,STATION,121
7.9,0,37.700196,127.385794,3.59,1691810908000,NORMAL,STATION,121
7.9,0,37.700214,127.385819,3.58,1691810909000,NORMAL,STATION,121
8.0,0,37.700241,127.385852,3.80,1691810910000,NORMAL,STATION,121
8.2,0,37.700280,127.385910,4.46,1691810911000,NORMAL,STATION,121
7.9,0,37.700275,127.385903,0.00,1691810912000,STOP,STATION,121
8.0,0,37.700314,127.385949,2.90,1691810913000,NORMAL,STATION,121
8.0,0,37.700351,127.386013,3.85,1691810914000,NORMAL,STATION,121
7.9,0,37.700389,127.386086,4.83,1691810915000,NORMAL,STATION,121
8.6,0,37.700409,127.386154,5.08,1691810916000,NORMAL,STATION,121
9.4,0,37.700432,127.386215,5.21,1691810917000,NORMAL,STATION,121
9.8,0,37.700465,127.386275,5.41,1691810918000,NORMAL,STATION,121
10.8,0,37.700486,127.386321,5.28,1691810919000,NORMAL,STATION,121
12.0,0,37.700502,127.386360,5.07,1691810920000,NORMAL,STATION,121
11.7,0,37.700568,127.386415,5.51,1691810921000,NORMAL,STATION,121
12.5,0,37.700578,127.386457,5.08,1691810922000,NORMAL,STATION,121
12.1,0,37.700594,127.386498,4.84,1691810923000,NORMAL,STATION,121
11.6,0,37.700617,127.386535,4.62,1691810924000,NORMAL,STATION,121
12.0,0,37.700658,127.386581,4.89,1691810925000,NORMAL,STATION,121
