accuracy,id,lat,lng,speed,time,type,state,stepCount
1054.0,0,37.558115,126.637263,0.00,4789737705083338752,START,AUTOMOBILE,267
7.5,0,37.555430,126.622494,18.19,4789737705537994752,NORMAL,AUTOMOBILE,267
7.5,0,37.555411,126.621274,18.42,4789737705562570752,NORMAL,AUTOMOBILE,267
6.5,0,37.555322,126.620419,19.00,4789737705578954752,NORMAL,AUTOMOBILE,267
8.2,0,37.555018,126.619067,21.25,4789737705603530752,NORMAL,AUTOMOBILE,267
8.2,0,37.554812,126.618155,20.42,4789737705619914752,NORMAL,AUTOMOBILE,267
8.2,0,37.554529,126.616922,18.64,4789737705644490752,NORMAL,AUTOMOBILE,267
8.2,0,37.554319,126.616082,19.70,4789737705660874752,NORMAL,AUTOMOBILE,267
8.1,0,37.554031,126.614809,19.15,4789737705685450752,NORMAL,AUTOMOBILE,267
8.2,0,37.553905,126.614049,16.65,4789737705701834752,NORMAL,AUTOMOBILE,267
8.1,0,37.554140,126.612969,16.21,4789737705726410752,NORMAL,AUTOMOBILE,267
10.4,0,37.554446,126.612300,16.45,4789737705746890752,NORMAL,AUTOMOBILE,267
8.1,0,37.554689,126.611093,17.61,4789737705767370752,NORMAL,AUTOMOBILE,267
8.2,0,37.554310,126.609837,20.41,4789737705791946752,NORMAL,AUTOMOBILE,267
8.2,0,37.553872,126.608593,20.20,4789737705816522752,NORMAL,AUTOMOBILE,267
8.2,0,37.553566,126.607751,20.82,4789737705832906752,NORMAL,AUTOMOBILE,267
8.1,0,37.553081,126.606457,21.12,4789737705857482752,NORMAL,AUTOMOBILE,267
8.1,0,37.552767,126.605619,20.57,4789737705873866752,NORMAL,AUTOMOBILE,267
8.1,0,37.552219,126.604269,23.00,4789737705898442752,NORMAL,AUTOMOBILE,267
8.1,0,37.551869,126.603338,22.65,4789737705914826752,NORMAL,AUTOMOBILE,267
8.1,0,37.551782,126.603098,22.46,4789737705918922752,NORMAL,AUTOMOBILE,267
8.1,0,37.551383,126.601963,22.32,4789737705939402752,NORMAL,AUTOMOBILE,267
7.9,0,37.550957,126.600599,21.20,4789737705963978752,NORMAL,AUTOMOBILE,267
9.7,0,37.550552,126.599297,20.86,4789737705988554752,NORMAL,AUTOMOBILE,267
12.3,0,37.550223,126.598421,21.31,4789737706004938752,NORMAL,AUTOMOBILE,267
9.3,0,37.549706,126.597035,22.94,4789737706029514752,NORMAL,AUTOMOBILE,267
8.9,0,37.549340,126.596047,23.63,4789737706045898752,NORMAL,AUTOMOBILE,267
8.7,0,37.548950,126.594783,23.83,4789737706066378752,NORMAL,AUTOMOBILE,267
8.7,0,37.548549,126.593496,23.93,4789737706086858752,NORMAL,AUTOMOBILE,267
8.7,0,37.548488,126.593264,23.37,4789737706090954752,NORMAL,AUTOMOBILE,267
8.7,0,37.548086,126.592011,23.75,4789737706111434752,NORMAL,AUTOMOBILE,267
8.5,0,37.547616,126.590591,22.95,4789737706136010752,NORMAL,AUTOMOBILE,267
8.6,0,37.547306,126.589637,22.96,4789737706152394752,NORMAL,AUTOMOBILE,267
8.5,0,37.546925,126.588349,23.56,4789737706172874752,NORMAL,AUTOMOBILE,267
8.5,0,37.546858,126.588095,23.49,4789737706176970752,NORMAL,AUTOMOBILE,267
