accuracy,id,lat,lng,speed,time,type,state,stepCount
8.1,0,37.491648,126.493282,23.61,4789725242483146752,NORMAL,AUTOMOBILE,1655
8.1,0,37.491466,126.493141,23.60,4789725242487242752,NORMAL,AUTOMOBILE,1655
8.1,0,37.490551,126.492472,23.55,4789725242507722752,NORMAL,AUTOMOBILE,1655
8.1,0,37.489826,126.491934,23.16,4789725242524106752,NORMAL,AUTOMOBILE,1655
8.1,0,37.489646,126.491799,23.36,4789725242528202752,NORMAL,AUTOMOBILE,1655
8.1,0,37.489465,126.491668,23.23,4789725242532298752,NORMAL,AUTOMOBILE,1655
8.1,0,37.488754,126.491137,23.06,4789725242548682752,NORMAL,AUTOMOBILE,1655
8.1,0,37.488027,126.490641,22.77,4789725242565066752,NORMAL,AUTOMOBILE,1655
8.1,0,37.487680,126.490384,22.50,4789725242573258752,NORMAL,STATION,1655
8.1,0,37.486987,126.489871,21.85,4789725242589642752,NORMAL,STATION,1655
8.4,0,37.486324,126.489378,21.42,4789725242606026752,NORMAL,STATION,1655
8.1,0,37.485988,126.489148,21.47,4789725242614218752,NORMAL,STATION,1655
8.1,0,37.485322,126.488674,21.30,4789725242630602752,NORMAL,AUTOMOBILE,1655
8.1,0,37.484339,126.487971,20.99,4789725242655178752,NORMAL,AUTOMOBILE,1655
8.1,0,37.484177,126.487863,20.96,4789725242659274752,NORMAL,AUTOMOBILE,1655
8.1,0,37.483347,126.487331,20.76,4789725242679754752,NORMAL,AUTOMOBILE,1655
8.1,0,37.482321,126.486771,20.58,4789725242704330752,NORMAL,AUTOMOBILE,1655
8.1,0,37.481291,126.486274,20.67,4789725242728906752,NORMAL,AUTOMOBILE,1655
8.1,0,37.480571,126.485967,20.92,4789725242745290752,NORMAL,AUTOMOBILE,1655
8.1,0,37.479447,126.485592,21.60,4789725242769866752,NORMAL,AUTOMOBILE,1655
8.1,0,37.478678,126.485398,21.69,4789725242786250752,NORMAL,AUTOMOBILE,1655
8.1,0,37.477519,126.485191,22.39,4789725242810826752,NORMAL,AUTOMOBILE,1655
8.1,0,37.476719,126.485110,21.85,4789725242827210752,NORMAL,AUTOMOBILE,1655
8.1,0,37.475558,126.485078,22.27,4789725242851786752,NORMAL,AUTOMOBILE,1655
8.1,0,37.474767,126.485105,21.88,4789725242868170752,NORMAL,AUTOMOBILE,1655
8.1,0,37.473928,126.485165,22.94,4789725242884554752,NORMAL,AUTOMOBILE,1655
8.2,0,37.472713,126.485353,23.33,4789725242909130752,NORMAL,AUTOMOBILE,1655
8.1,0,37.472512,126.485389,23.10,4789725242913226752,NORMAL,AUTOMOBILE,1655
8.1,0,37.471557,126.485606,20.62,4789725242933706752,NORMAL,AUTOMOBILE,1655
8.2,0,37.470451,126.485903,20.76,4789725242958282752,NORMAL,AUTOMOBILE,1655
8.3,0,37.469319,126.486264,22.03,4789725242982858752,NORMAL,AUTOMOBILE,1655
8.4,0,37.468562,126.486493,21.55,4789725242999242752,NORMAL,AUTOMOBILE,1655
8.5,0,37.467771,126.486728,22.52,4789725243015626752,NORMAL,AUTOMOBILE,1655
8.5,0,37.466690,126.487055,20.04,4789725243040202752,NORMAL,AUTOMOBILE,1655
8.4,0,37.466515,126.487101,19.69,4789725243044298752,NORMAL,AUTOMOBILE,1655
8.2,0,37.465669,126.487355,19.30,4789725243064778752,NORMAL,AUTOMOBILE,1655
8.3,0,37.464660,126.487664,18.65,4789725243089354752,NORMAL,AUTOMOBILE,1655
8.2,0,37.463638,126.487983,19.77,4789725243113930752,NORMAL,STATION,1655
8.2,0,37.462892,126.488203,21.89,4789725243130314752,NORMAL,AUTOMOBILE,1655
8.3,0,37.462688,126.488267,22.72,4789725243134410752,NORMAL,AUTOMOBILE,1655
8.3,0,37.461652,126.488565,23.47,4789725243154890752,NORMAL,AUTOMOBILE,1655
8.3,0,37.460861,126.488815,23.03,4789725243171274752,NORMAL,AUTOMOBILE,1655
8.3,0,37.460656,126.488872,23.27,4789725243175370752,NORMAL,AUTOMOBILE,1655
8.3,0,37.459631,126.489152,23.48,4789725243195850752,NORMAL,AUTOMOBILE,1655
8.3,0,37.458803,126.489321,23.30,4789725243212234752,NORMAL,AUTOMOBILE,1655
8.2,0,37.458592,126.489366,23.46,4789725243216330752,NORMAL,AUTOMOBILE,1655
8.2,0,37.457505,126.489557,24.31,4789725243236810752,NORMAL,AUTOMOBILE,1655
8.2,0,37.456626,126.489660,24.60,4789725243253194752,NORMAL,AUTOMOBILE,1655
8.2,0,37.456408,126.489671,24.47,4789725243257290752,NORMAL,AUTOMOBILE,1655
8.2,0,37.455516,126.489684,24.73,4789725243273674752,NORMAL,AUTOMOBILE,1655
8.2,0,37.454619,126.489618,25.07,4789725243290058752,NORMAL,AUTOMOBILE,1655
8.2,0,37.454180,126.489559,24.36,4789725243302346752,NORMAL,AUTOMOBILE,1655
8.1,0,37.453158,126.489338,22.35,4789725243318730752,NORMAL,AUTOMOBILE,1655
8.2,0,37.452047,126.488978,21.32,4789725243343306752,NORMAL,AUTOMOBILE,1655
8.2,0,37.451869,126.488910,21.16,4789725243347402752,NORMAL,AUTOMOBILE,1655
8.1,0,37.450919,126.488483,22.60,4789725243367882752,NORMAL,AUTOMOBILE,1655
8.1,0,37.449880,126.487906,19.97,4789725243392458752,NORMAL,AUTOMOBILE,1655
8.1,0,37.448946,126.487265,19.91,4789725243417034752,NORMAL,AUTOMOBILE,1655
8.3,0,37.448306,126.486764,21.17,4789725243433418752,NORMAL,AUTOMOBILE,1655
8.3,0,37.447405,126.485925,19.65,4789725243457994752,NORMAL,AUTOMOBILE,1655
8.1,0,37.446861,126.485386,18.65,4789725243474378752,NORMAL,AUTOMOBILE,1655
8.5,0,37.446172,126.484518,18.60,4789725243498954752,NORMAL,AUTOMOBILE,1655
8.1,0,37.445709,126.483846,19.63,4789725243515338752,NORMAL,AUTOMOBILE,1655
8.2,0,37.445051,126.482851,18.82,4789725243539914752,NORMAL,AUTOMOBILE,1655
8.2,0,37.444628,126.482161,19.03,4789725243556298752,NORMAL,AUTOMOBILE,1655
8.2,0,37.443985,126.481099,19.95,4789725243580874752,NORMAL,AUTOMOBILE,1655
8.2,0,37.443576,126.480376,19.73,4789725243597258752,NORMAL,AUTOMOBILE,1655
8.2,0,37.442939,126.479252,20.73,4789725243621834752,NORMAL,AUTOMOBILE,1655
8.2,0,37.442476,126.478466,21.65,4789725243642314752,NORMAL,AUTOMOBILE,1655
8.2,0,37.441932,126.477154,21.95,4789725243662794752,NORMAL,AUTOMOBILE,1655
8.2,0,37.441506,126.475749,22.23,4789725243687370752,NORMAL,AUTOMOBILE,1655
8.1,0,37.441252,126.474323,20.21,4789725243711946752,NORMAL,AUTOMOBILE,1655
8.1,0,37.441207,126.473468,19.05,4789725243728330752,NORMAL,AUTOMOBILE,1655
8.1,0,37.441244,126.472156,19.38,4789725243752906752,NORMAL,AUTOMOBILE,1655
8.1,0,37.441258,126.471932,19.73,4789725243757002752,NORMAL,AUTOMOBILE,1655
8.0,0,37.441346,126.471259,20.17,4789725243769290752,NORMAL,AUTOMOBILE,1655
11.3,0,37.441610,126.470011,18.27,4789725243793866752,NORMAL,AUTOMOBILE,1655
8.2,0,37.441845,126.469314,16.15,4789725243810250752,NORMAL,AUTOMOBILE,1655
8.1,0,37.443039,126.468355,14.38,4789725243859402752,NORMAL,AUTOMOBILE,1655
8.2,0,37.443744,126.469294,10.18,4789725243896266752,NORMAL,AUTOMOBILE,1655
8.2,0,37.443732,126.469412,10.20,4789725243900362752,NORMAL,AUTOMOBILE,1655
8.2,0,37.442855,126.469794,12.23,4789725243945418752,NORMAL,AUTOMOBILE,1655
8.1,0,37.442211,126.468757,15.05,4789725243978186752,NORMAL,AUTOMOBILE,9
8.1,0,37.442051,126.468475,15.66,4789725243986378752,NORMAL,AUTOMOBILE,9
8.0,0,37.441553,126.467596,15.87,4789725244010954752,NORMAL,AUTOMOBILE,9
8.2,0,37.441280,126.467122,13.40,4789725244027338752,NORMAL,AUTOMOBILE,9
8.2,0,37.440677,126.466058,14.98,4789725244060106752,NORMAL,AUTOMOBILE,9
8.2,0,37.440526,126.465775,15.11,4789725244068298752,NORMAL,AUTOMOBILE,9
8.2,0,37.439967,126.464757,13.26,4789725244101066752,NORMAL,AUTOMOBILE,9
8.2,0,37.439836,126.464522,12.88,4789725244109258752,NORMAL,AUTOMOBILE,9
8.2,0,37.439471,126.463288,7.23,4789725244154314752,NORMAL,AUTOMOBILE,9
43.3,0,37.439569,126.460175,0.00,4789725244330442752,STOP,AUTOMOBILE,9
9.5,0,37.438857,126.459292,9.26,4789725244391882752,NORMAL,AUTOMOBILE,9
47.1,0,37.437157,126.458351,0.00,4789725244637642752,STOP,AUTOMOBILE,9
47.1,0,37.437157,126.458351,0.00,4789725337439848395,END,,0
