accuracy,id,lat,lng,speed,time,type,state,stepCount
7.9,0,37.526233,126.632512,16.08,4789742534955466752,START,AUTOMOBILE,94
7.9,0,37.525650,126.632741,17.15,4789742534971850752,NORMAL,AUTOMOBILE,94
7.9,0,37.524725,126.633150,18.36,4789742534996426752,NORMAL,AUTOMOBILE,94
8.0,0,37.524131,126.633434,17.31,4789742535016906752,NORMAL,AUTOMOBILE,94
8.0,0,37.523282,126.633820,15.88,4789742535037386752,NORMAL,AUTOMOBILE,94
8.1,0,37.522514,126.634160,14.03,4789742535061962752,NORMAL,AUTOMOBILE,94
8.1,0,37.521775,126.633482,14.49,4789742535115210752,NORMAL,AUTOMOBILE,94
8.1,0,37.521297,126.632439,17.48,4789742535139786752,NORMAL,AUTOMOBILE,94
8.1,0,37.520978,126.631697,19.24,4789742535156170752,NORMAL,AUTOMOBILE,94
8.0,0,37.520491,126.630564,18.37,4789742535180746752,NORMAL,AUTOMOBILE,94
8.0,0,37.520203,126.629924,15.99,4789742535197130752,NORMAL,AUTOMOBILE,94
8.0,0,37.519795,126.629030,6.22,4789742535233994752,NORMAL,AUTOMOBILE,94
8.0,0,37.519779,126.628987,5.09,4789742535238090752,NORMAL,AUTOMOBILE,94
10.4,0,37.518912,126.627328,17.96,4789742535545290752,NORMAL,AUTOMOBILE,94
8.2,0,37.518407,126.626198,19.13,4789742535569866752,NORMAL,AUTOMOBILE,94
8.2,0,37.518061,126.625513,17.82,4789742535586250752,NORMAL,AUTOMOBILE,94
8.2,0,37.517580,126.624361,20.09,4789742535610826752,NORMAL,AUTOMOBILE,94
8.2,0,37.517280,126.623493,21.09,4789742535627210752,NORMAL,AUTOMOBILE,94
8.1,0,37.516923,126.622070,22.15,4789742535651786752,NORMAL,AUTOMOBILE,94
8.2,0,37.516791,126.621066,22.71,4789742535668170752,NORMAL,AUTOMOBILE,94
8.2,0,37.516770,126.620814,22.66,4789742535672266752,NORMAL,AUTOMOBILE,94
8.2,0,37.516677,126.619558,21.88,4789742535692746752,NORMAL,AUTOMOBILE,94
8.2,0,37.516792,126.618357,16.25,4789742535717322752,NORMAL,AUTOMOBILE,94
8.2,0,37.517462,126.617649,16.31,4789742535741898752,NORMAL,AUTOMOBILE,94
8.2,0,37.517721,126.616989,16.47,4789742535758282752,NORMAL,AUTOMOBILE,94
8.1,0,37.517273,126.615975,17.83,4789742535782858752,NORMAL,AUTOMOBILE,94
8.1,0,37.516635,126.615615,19.11,4789742535799242752,NORMAL,AUTOMOBILE,94
8.2,0,37.515648,126.615684,17.87,4789742535823818752,NORMAL,AUTOMOBILE,94
8.1,0,37.515057,126.616041,18.40,4789742535840202752,NORMAL,AUTOMOBILE,94
8.1,0,37.514345,126.617007,20.24,4789742535864778752,NORMAL,AUTOMOBILE,94
8.0,0,37.514070,126.617816,19.68,4789742535881162752,NORMAL,AUTOMOBILE,94
10.2,0,37.514044,126.619059,17.68,4789742535905738752,NORMAL,AUTOMOBILE,94
11.1,0,37.514089,126.620202,16.56,4789742535930314752,NORMAL,AUTOMOBILE,94
8.1,0,37.514189,126.621578,16.14,4789742535963082752,NORMAL,AUTOMOBILE,94
8.1,0,37.514214,126.621920,15.43,4789742535971274752,NORMAL,AUTOMOBILE,94
8.2,0,37.514287,126.622904,14.44,4789742535995850752,NORMAL,AUTOMOBILE,94
8.2,0,37.514318,126.623570,14.79,4789742536012234752,NORMAL,AUTOMOBILE,94
8.2,0,37.514205,126.624904,16.01,4789742536045002752,NORMAL,AUTOMOBILE,94
8.2,0,37.514075,126.625242,16.42,4789742536053194752,NORMAL,AUTOMOBILE,94
8.1,0,37.513465,126.626046,16.54,4789742536077770752,NORMAL,AUTOMOBILE,94
8.0,0,37.512919,126.626373,17.09,4789742536094154752,NORMAL,AUTOMOBILE,94
9.3,0,37.511786,126.626788,22.61,4789742536118730752,NORMAL,AUTOMOBILE,94
8.1,0,37.510632,126.627154,22.22,4789742536143306752,NORMAL,AUTOMOBILE,94
8.1,0,37.509834,126.627303,22.27,4789742536159690752,NORMAL,AUTOMOBILE,94
10.9,0,37.508642,126.627498,22.07,4789742536184266752,NORMAL,AUTOMOBILE,94
11.9,0,37.508446,126.627529,22.06,4789742536188362752,NORMAL,AUTOMOBILE,94
1416.5,0,37.466570,126.633999,0.00,4789742537748938752,STOP,AUTOMOBILE,94
1416.5,0,37.466570,126.633999,0.00,4789742556663668801,END,,0
