accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
24.3,0,37.540372,126.663483,8.56,1697243077000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540432,126.663553,8.80,1697243078000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540496,126.663629,9.29,1697243079000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540672,126.663547,10.07,1697243080000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540783,126.663550,10.97,1697243081000,NORMAL,AUTOMOBILE,0,
24.3,0,37.540900,126.663548,11.90,1697243082000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541026,126.663548,12.91,1697243083000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541155,126.663553,13.42,1697243084000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541288,126.663542,13.73,1697243085000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541422,126.663569,14.35,1697243086000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541542,126.663582,13.59,1697243087000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541656,126.663591,12.70,1697243088000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541767,126.663597,12.44,1697243089000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541878,126.663600,12.42,1697243090000,NORMAL,AUTOMOBILE,0,
24.3,0,37.541992,126.663610,12.61,1697243091000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542102,126.663617,12.59,1697243092000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542218,126.663631,12.70,1697243093000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542330,126.663635,12.59,1697243094000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542447,126.663633,12.66,1697243095000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542556,126.663629,12.10,1697243096000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542708,126.663642,14.18,1697243097000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542846,126.663652,14.83,1697243098000,NORMAL,AUTOMOBILE,0,
24.3,0,37.542993,126.663651,15.71,1697243099000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543140,126.663648,16.13,1697243100000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543299,126.663656,16.97,1697243101000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543458,126.663662,17.48,1697243102000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543618,126.663663,17.60,1697243103000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543785,126.663672,18.12,1697243104000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543956,126.663678,18.69,1697243105000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544126,126.663687,18.62,1697243106000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544292,126.663694,18.42,1697243107000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544461,126.663711,18.41,1697243108000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544628,126.663712,18.18,1697243109000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544794,126.663719,18.36,1697243110000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544960,126.663729,18.45,1697243111000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545127,126.663736,18.48,1697243112000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545292,126.663747,18.34,1697243113000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545455,126.663755,18.28,1697243114000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545624,126.663759,18.73,1697243115000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545789,126.663760,18.27,1697243116000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545941,126.663772,17.91,1697243117000,NORMAL,AUTOMOBILE,0,
24.3,0,37.546134,126.663778,19.33,1697243118000,NORMAL,AUTOMOBILE,0,
24.3,0,37.546308,126.663784,19.27,1697243119000,NORMAL,AUTOMOBILE,0,
24.3,0,37.546481,126.663794,19.26,1697243120000,NORMAL,AUTOMOBILE,0,
24.3,0,37.546654,126.663801,19.26,1697243121000,NORMAL,AUTOMOBILE,0,
24.3,0,37.546835,126.663817,19.59,1697243122000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547013,126.663826,19.60,1697243123000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547189,126.663834,19.50,1697243124000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547364,126.663839,19.43,1697243125000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547540,126.663843,19.49,1697243126000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547713,126.663848,19.26,1697243127000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547889,126.663861,19.46,1697243128000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548064,126.663872,19.46,1697243129000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548233,126.663878,19.08,1697243130000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548406,126.663879,19.08,1697243131000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548584,126.663879,19.49,1697243132000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548765,126.663899,19.76,1697243133000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548949,126.663905,19.87,1697243134000,NORMAL,AUTOMOBILE,0,
24.3,0,37.549130,126.663920,19.99,1697243135000,NORMAL,AUTOMOBILE,0,
24.3,0,37.549308,126.663920,19.75,1697243136000,NORMAL,AUTOMOBILE,0,
24.3,0,37.549491,126.663929,19.85,1697243137000,NORMAL,AUTOMOBILE,0,
24.3,0,37.549672,126.663936,19.96,1697243138000,NORMAL,AUTOMOBILE,0,
24.3,0,37.549851,126.663940,19.79,1697243139000,NORMAL,AUTOMOBILE,0,
24.3,0,37.550032,126.663943,19.73,1697243140000,NORMAL,AUTOMOBILE,0,
24.3,0,37.550208,126.663944,19.55,1697243141000,NORMAL,AUTOMOBILE,0,
24.3,0,37.550382,126.663955,19.38,1697243142000,NORMAL,AUTOMOBILE,0,
24.3,0,37.550553,126.663958,19.28,1697243143000,NORMAL,AUTOMOBILE,0,
24.3,0,37.550727,126.663962,19.23,1697243144000,NORMAL,AUTOMOBILE,0,
24.3,0,37.550897,126.663968,19.06,1697243145000,NORMAL,AUTOMOBILE,0,
24.3,0,37.551067,126.663977,18.89,1697243146000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551240,126.663980,18.66,1697243147000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551403,126.663998,18.45,1697243148000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551558,126.664003,17.74,1697243149000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551706,126.664013,16.92,1697243150000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551847,126.664022,15.97,1697243151000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551977,126.664029,15.06,1697243152000,NORMAL,AUTOMOBILE,0,
8.1,0,37.552083,126.664033,13.37,1697243153000,NORMAL,AUTOMOBILE,0,
8.1,0,37.552166,126.664039,11.19,1697243154000,NORMAL,AUTOMOBILE,0,
8.1,0,37.552230,126.664069,9.41,1697243155000,NORMAL,AUTOMOBILE,0,
8.1,0,37.552287,126.664057,8.39,1697243156000,NORMAL,AUTOMOBILE,0,
17.4,0,37.552319,126.664078,8.05,1697243157000,NORMAL,AUTOMOBILE,0,
8.1,0,37.552314,126.664326,7.91,1697243158000,NORMAL,AUTOMOBILE,0,
8.1,0,37.552304,126.664440,8.79,1697243159000,NORMAL,AUTOMOBILE,0,
8.1,0,37.552283,126.664560,9.71,1697243160000,NORMAL,AUTOMOBILE,0,
8.1,0,37.552268,126.664690,10.57,1697243161000,NORMAL,AUTOMOBILE,0,
8.1,0,37.552260,126.664838,11.65,1697243162000,NORMAL,AUTOMOBILE,0,
8.1,0,37.552247,126.664998,13.05,1697243163000,NORMAL,AUTOMOBILE,0,
8.1,0,37.552241,126.665159,13.75,1697243164000,NORMAL,AUTOMOBILE,0,
8.1,0,37.552227,126.665328,14.33,1697243165000,NORMAL,AUTOMOBILE,0,
8.1,0,37.552215,126.665507,15.03,1697243166000,NORMAL,AUTOMOBILE,0,
8.1,0,37.552204,126.665692,15.70,1697243167000,NORMAL,WALK,722,
8.2,0,37.552226,126.666716,16.80,1697243172000,NORMAL,WALK,6,
8.1,0,37.552226,126.667863,17.32,1697243178000,NORMAL,WALK,6,
8.1,0,37.552259,126.668625,16.41,1697243182000,NORMAL,WALK,6,
8.1,0,37.552277,126.669693,15.36,1697243188000,NORMAL,WALK,6,
8.1,0,37.552266,126.670408,15.99,1697243192000,NORMAL,WALK,6,
8.1,0,37.552242,126.671430,14.46,1697243198000,NORMAL,WALK,6,
8.1,0,37.552232,126.671979,11.44,1697243202000,NORMAL,WALK,6,
195.1,0,37.552295,126.673423,0.00,1697243277000,STOP,WALK,6,
7.9,0,37.552001,126.683774,12.90,1697243406000,NORMAL,WALK,6,
7.5,0,37.552000,126.683931,12.90,1697243407000,NORMAL,WALK,6,
8.2,0,37.551943,126.685069,15.18,1697243414000,NORMAL,WALK,6,
8.2,0,37.551929,126.685558,14.32,1697243417000,NORMAL,AUTOMOBILE,0,
8.2,0,37.551928,126.685700,13.72,1697243418000,NORMAL,AUTOMOBILE,0,
8.2,0,37.551929,126.685862,13.96,1697243419000,NORMAL,AUTOMOBILE,0,
8.2,0,37.551916,126.686023,13.96,1697243420000,NORMAL,AUTOMOBILE,0,
8.2,0,37.551912,126.686198,14.25,1697243421000,NORMAL,AUTOMOBILE,0,
8.2,0,37.551907,126.686345,13.92,1697243422000,NORMAL,AUTOMOBILE,0,
8.2,0,37.551900,126.686499,14.03,1697243423000,NORMAL,AUTOMOBILE,0,
8.2,0,37.551891,126.686650,14.03,1697243424000,NORMAL,AUTOMOBILE,0,
8.2,0,37.551891,126.686817,14.36,1697243425000,NORMAL,AUTOMOBILE,0,
8.2,0,37.551881,126.687000,15.32,1697243426000,NORMAL,AUTOMOBILE,0,
8.2,0,37.551874,126.687188,15.86,1697243427000,NORMAL,AUTOMOBILE,0,
8.2,0,37.551869,126.687367,15.86,1697243428000,NORMAL,AUTOMOBILE,0,
8.2,0,37.551863,126.687564,16.43,1697243429000,NORMAL,AUTOMOBILE,0,
8.2,0,37.551861,126.687767,17.59,1697243430000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551826,126.687974,17.25,1697243431000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551823,126.688184,17.95,1697243432000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551815,126.688388,17.96,1697243433000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551813,126.688591,17.87,1697243434000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551822,126.688798,17.48,1697243435000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551821,126.688991,17.01,1697243436000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551816,126.689183,16.78,1697243437000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551811,126.689382,17.18,1697243438000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551810,126.689581,17.51,1697243439000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551810,126.689773,17.12,1697243440000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551803,126.689977,17.45,1697243441000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551798,126.690188,18.07,1697243442000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551790,126.690387,17.87,1697243443000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551777,126.690595,18.15,1697243444000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551766,126.690796,18.13,1697243445000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551757,126.690988,17.68,1697243446000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551741,126.691171,17.00,1697243447000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551722,126.691355,16.41,1697243448000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551702,126.691532,15.94,1697243449000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551682,126.691708,15.59,1697243450000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551672,126.691889,15.79,1697243451000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551639,126.692092,17.07,1697243452000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551612,126.692288,17.37,1697243453000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551597,126.692468,16.63,1697243454000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551583,126.692647,16.17,1697243455000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551568,126.692811,15.34,1697243456000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551550,126.692983,15.15,1697243457000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551526,126.693153,14.98,1697243458000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551505,126.693320,14.76,1697243459000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551482,126.693484,14.66,1697243460000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551468,126.693650,14.64,1697243461000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551449,126.693823,14.93,1697243462000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551431,126.694007,15.66,1697243463000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551411,126.694187,16.03,1697243464000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551376,126.694371,16.53,1697243465000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551368,126.694554,16.52,1697243466000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551352,126.694747,16.89,1697243467000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551326,126.694939,17.13,1697243468000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551304,126.695137,17.37,1697243469000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551282,126.695332,17.35,1697243470000,NORMAL,AUTOMOBILE,0,
8.1,0,37.551267,126.695521,17.13,1697243471000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551250,126.695713,17.07,1697243472000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551231,126.695903,17.05,1697243473000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551205,126.696094,16.98,1697243474000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551183,126.696283,16.96,1697243475000,NORMAL,AUTOMOBILE,0,
7.9,0,37.551152,126.696465,16.85,1697243476000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551127,126.696645,16.58,1697243477000,NORMAL,AUTOMOBILE,0,
7.9,0,37.551096,126.696826,16.57,1697243478000,NORMAL,AUTOMOBILE,0,
7.9,0,37.551070,126.697003,16.25,1697243479000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551048,126.697181,15.96,1697243480000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551024,126.697350,15.38,1697243481000,NORMAL,AUTOMOBILE,0,
8.0,0,37.551001,126.697512,14.77,1697243482000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550988,126.697654,13.74,1697243483000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550973,126.697801,13.57,1697243484000,NORMAL,AUTOMOBILE,0,
7.9,0,37.550954,126.697955,13.86,1697243485000,NORMAL,AUTOMOBILE,0,
7.9,0,37.550931,126.698104,14.04,1697243486000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550905,126.698280,14.78,1697243487000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550882,126.698452,15.24,1697243488000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550858,126.698628,15.66,1697243489000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550830,126.698818,16.43,1697243490000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550801,126.699009,17.02,1697243491000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550773,126.699205,17.46,1697243492000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550745,126.699403,17.61,1697243493000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550718,126.699607,18.00,1697243494000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550683,126.699809,18.24,1697243495000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550650,126.699993,17.68,1697243496000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550603,126.700210,18.73,1697243497000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550551,126.700420,19.13,1697243498000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550498,126.700630,19.31,1697243499000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550435,126.700829,19.15,1697243500000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550375,126.701029,19.02,1697243501000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550310,126.701221,18.66,1697243502000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550230,126.701398,18.27,1697243503000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550157,126.701576,17.95,1697243504000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550086,126.701753,17.74,1697243505000,NORMAL,AUTOMOBILE,0,
8.0,0,37.550006,126.701923,17.58,1697243506000,NORMAL,AUTOMOBILE,0,
8.0,0,37.549916,126.702088,17.78,1697243507000,NORMAL,AUTOMOBILE,0,
8.0,0,37.549824,126.702257,17.95,1697243508000,NORMAL,AUTOMOBILE,0,
8.0,0,37.549734,126.702423,17.90,1697243509000,NORMAL,AUTOMOBILE,0,
10.9,0,37.549642,126.702592,18.15,1697243510000,NORMAL,AUTOMOBILE,0,
8.0,0,37.549550,126.702761,18.31,1697243511000,NORMAL,AUTOMOBILE,0,
24.3,0,37.549455,126.702935,18.63,1697243512000,NORMAL,AUTOMOBILE,0,
24.3,0,37.549361,126.703108,18.63,1697243513000,NORMAL,AUTOMOBILE,0,
24.3,0,37.549266,126.703283,18.60,1697243514000,NORMAL,AUTOMOBILE,0,
24.3,0,37.549173,126.703454,18.26,1697243515000,NORMAL,AUTOMOBILE,0,
24.3,0,37.549083,126.703620,18.16,1697243516000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548991,126.703789,18.17,1697243517000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548897,126.703962,18.29,1697243518000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548803,126.704136,18.63,1697243519000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548707,126.704312,18.80,1697243520000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548610,126.704489,18.96,1697243521000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548514,126.704666,19.02,1697243522000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548414,126.704850,19.37,1697243523000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548316,126.705030,19.45,1697243524000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548217,126.705212,19.47,1697243525000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548121,126.705390,19.22,1697243526000,NORMAL,AUTOMOBILE,0,
24.3,0,37.548027,126.705562,18.83,1697243527000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547938,126.705725,17.99,1697243528000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547847,126.705894,17.92,1697243529000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547756,126.706060,17.82,1697243530000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547660,126.706238,18.37,1697243531000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547579,126.706420,18.46,1697243532000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547483,126.706591,18.59,1697243533000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547385,126.706756,18.48,1697243534000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547291,126.706916,17.84,1697243535000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547200,126.707081,17.61,1697243536000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547108,126.707247,17.76,1697243537000,NORMAL,AUTOMOBILE,0,
24.3,0,37.547017,126.707415,17.93,1697243538000,NORMAL,AUTOMOBILE,0,
24.3,0,37.546924,126.707584,18.06,1697243539000,NORMAL,AUTOMOBILE,0,
24.3,0,37.546834,126.707754,18.14,1697243540000,NORMAL,AUTOMOBILE,0,
24.2,0,37.546742,126.707926,18.10,1697243541000,NORMAL,AUTOMOBILE,0,
24.1,0,37.546651,126.708094,18.12,1697243542000,NORMAL,AUTOMOBILE,0,
24.0,0,37.546560,126.708265,18.14,1697243543000,NORMAL,AUTOMOBILE,0,
23.7,0,37.546473,126.708434,17.92,1697243544000,NORMAL,AUTOMOBILE,0,
23.1,0,37.546368,126.708590,17.78,1697243545000,NORMAL,AUTOMOBILE,0,
23.1,0,37.546310,126.708700,16.47,1697243546000,NORMAL,AUTOMOBILE,0,
24.0,0,37.546211,126.708863,16.26,1697243547000,NORMAL,AUTOMOBILE,0,
24.3,0,37.546167,126.709014,14.61,1697243548000,NORMAL,AUTOMOBILE,0,
24.3,0,37.546086,126.709152,14.59,1697243549000,NORMAL,AUTOMOBILE,0,
24.3,0,37.546022,126.709292,14.11,1697243550000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545954,126.709440,14.51,1697243551000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545885,126.709590,14.86,1697243552000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545810,126.709725,14.73,1697243553000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545751,126.709849,13.59,1697243554000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545710,126.709977,12.64,1697243555000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545667,126.710098,11.89,1697243556000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545625,126.710217,11.46,1697243557000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545581,126.710336,11.50,1697243558000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545535,126.710451,11.34,1697243559000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545494,126.710565,11.24,1697243560000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545450,126.710682,11.31,1697243561000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545409,126.710805,11.55,1697243562000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545361,126.710922,11.67,1697243563000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545317,126.711043,11.78,1697243564000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545267,126.711161,11.84,1697243565000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545221,126.711280,11.91,1697243566000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545183,126.711410,12.26,1697243567000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545123,126.711537,12.85,1697243568000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545078,126.711674,13.10,1697243569000,NORMAL,AUTOMOBILE,0,
24.3,0,37.545020,126.711805,13.38,1697243570000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544968,126.711947,13.75,1697243571000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544910,126.712090,14.15,1697243572000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544853,126.712239,14.55,1697243573000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544790,126.712389,14.94,1697243574000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544728,126.712546,15.33,1697243575000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544669,126.712709,15.73,1697243576000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544603,126.712870,16.06,1697243577000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544539,126.713021,15.61,1697243578000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544482,126.713169,15.24,1697243579000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544423,126.713316,14.98,1697243580000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544371,126.713464,14.96,1697243581000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544315,126.713619,15.11,1697243582000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544258,126.713766,14.90,1697243583000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544213,126.713920,14.66,1697243584000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544169,126.714076,14.75,1697243585000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544129,126.714211,13.99,1697243586000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544089,126.714366,14.43,1697243587000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544052,126.714515,14.14,1697243588000,NORMAL,AUTOMOBILE,0,
24.3,0,37.544018,126.714669,14.38,1697243589000,NORMAL,AUTOMOBILE,0,
24.3,0,37.543984,126.714813,14.12,1697243590000,NORMAL,AUTOMOBILE,0,
