accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
8.1,0,37.537546,126.640504,2.49,1701484058000,NORMAL,AUTOMOBILE,0,
8.1,0,37.537544,126.640508,1.45,1701484059000,NORMAL,AUTOMOBILE,0,
8.1,0,37.537541,126.640510,0.85,1701484060000,STOP,AUTOMOBILE,0,
8.1,0,37.537515,126.640486,1.60,1701484091000,NORMAL,AUTOMOBILE,0,
8.1,0,37.537486,126.640488,2.96,1701484092000,NORMAL,AUTOMOBILE,0,
8.1,0,37.537451,126.640489,3.60,1701484093000,NORMAL,AUTOMOBILE,0,
8.1,0,37.537404,126.640489,4.56,1701484094000,NORMAL,AUTOMOBILE,0,
8.1,0,37.537351,126.640492,5.23,1701484095000,NORMAL,AUTOMOBILE,0,
8.1,0,37.537301,126.640494,5.42,1701484096000,NORMAL,AUTOMOBILE,0,
8.1,0,37.537241,126.640490,6.29,1701484097000,NORMAL,AUTOMOBILE,0,
8.1,0,37.537167,126.640499,7.24,1701484098000,NORMAL,AUTOMOBILE,0,
8.1,0,37.537104,126.640502,7.08,1701484099000,NORMAL,AUTOMOBILE,0,
8.1,0,37.537048,126.640501,6.75,1701484100000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536985,126.640502,6.70,1701484101000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536928,126.640500,6.39,1701484102000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536880,126.640503,5.83,1701484103000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536835,126.640503,5.17,1701484104000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536791,126.640504,4.98,1701484105000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536751,126.640508,4.52,1701484106000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536718,126.640507,3.93,1701484107000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536685,126.640509,3.57,1701484108000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536661,126.640513,3.13,1701484109000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536632,126.640508,3.28,1701484110000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536601,126.640510,3.49,1701484111000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536557,126.640511,4.35,1701484112000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536500,126.640512,5.57,1701484113000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536441,126.640511,6.06,1701484114000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536383,126.640513,6.29,1701484115000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536316,126.640512,6.99,1701484116000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536242,126.640517,7.82,1701484117000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536164,126.640524,8.31,1701484118000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536076,126.640531,8.93,1701484119000,NORMAL,AUTOMOBILE,0,
8.0,0,37.535984,126.640541,9.51,1701484120000,NORMAL,AUTOMOBILE,0,
8.1,0,37.535882,126.640551,10.28,1701484121000,NORMAL,AUTOMOBILE,0,
8.1,0,37.535777,126.640552,10.98,1701484122000,NORMAL,AUTOMOBILE,0,
8.1,0,37.535672,126.640550,11.43,1701484123000,NORMAL,AUTOMOBILE,0,
8.1,0,37.535555,126.640551,12.47,1701484124000,NORMAL,AUTOMOBILE,0,
8.1,0,37.535436,126.640553,13.21,1701484125000,NORMAL,AUTOMOBILE,0,
8.1,0,37.535311,126.640557,13.17,1701484126000,NORMAL,AUTOMOBILE,0,
8.1,0,37.535193,126.640554,13.14,1701484127000,NORMAL,AUTOMOBILE,0,
8.1,0,37.535081,126.640553,12.83,1701484128000,NORMAL,AUTOMOBILE,0,
8.1,0,37.534966,126.640556,12.64,1701484129000,NORMAL,AUTOMOBILE,0,
8.0,0,37.534856,126.640556,12.28,1701484130000,NORMAL,AUTOMOBILE,0,
8.1,0,37.534742,126.640555,12.26,1701484131000,NORMAL,AUTOMOBILE,0,
8.1,0,37.534620,126.640560,12.64,1701484132000,NORMAL,AUTOMOBILE,0,
8.1,0,37.534516,126.640560,11.92,1701484133000,NORMAL,AUTOMOBILE,0,
8.1,0,37.534409,126.640561,11.57,1701484134000,NORMAL,AUTOMOBILE,0,
8.1,0,37.534313,126.640562,11.05,1701484135000,NORMAL,STATION,0,
8.1,0,37.534209,126.640557,11.29,1701484136000,NORMAL,AUTOMOBILE,0,
8.1,0,37.534106,126.640556,11.50,1701484137000,NORMAL,AUTOMOBILE,0,
8.1,0,37.534007,126.640551,11.25,1701484138000,NORMAL,AUTOMOBILE,0,
8.1,0,37.533905,126.640549,11.32,1701484139000,NORMAL,AUTOMOBILE,0,
8.1,0,37.533798,126.640540,11.54,1701484140000,NORMAL,AUTOMOBILE,0,
8.1,0,37.533700,126.640536,10.58,1701484141000,NORMAL,AUTOMOBILE,0,
8.1,0,37.533608,126.640532,9.48,1701484142000,NORMAL,AUTOMOBILE,0,
8.1,0,37.533533,126.640523,8.12,1701484143000,NORMAL,AUTOMOBILE,0,
8.1,0,37.533469,126.640521,6.91,1701484144000,NORMAL,AUTOMOBILE,0,
8.1,0,37.533416,126.640511,5.72,1701484145000,NORMAL,AUTOMOBILE,0,
8.1,0,37.533377,126.640508,4.47,1701484146000,NORMAL,AUTOMOBILE,0,
8.1,0,37.533351,126.640505,2.99,1701484147000,NORMAL,AUTOMOBILE,0,
8.1,0,37.533335,126.640503,1.66,1701484148000,NORMAL,AUTOMOBILE,0,
8.1,0,37.533331,126.640498,0.63,1701484149000,STOP,AUTOMOBILE,0,
8.1,0,37.533273,126.640496,2.01,1701484177000,NORMAL,AUTOMOBILE,0,
8.1,0,37.533235,126.640496,3.63,1701484178000,NORMAL,AUTOMOBILE,0,
8.1,0,37.533187,126.640496,4.94,1701484179000,NORMAL,AUTOMOBILE,0,
8.1,0,37.533129,126.640496,6.18,1701484180000,NORMAL,AUTOMOBILE,0,
8.1,0,37.533064,126.640497,6.74,1701484181000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532996,126.640497,7.44,1701484182000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532919,126.640487,8.49,1701484183000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532843,126.640489,8.92,1701484184000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532772,126.640490,8.47,1701484185000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532706,126.640495,7.57,1701484186000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532634,126.640497,8.28,1701484187000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532550,126.640501,9.48,1701484188000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532462,126.640506,10.35,1701484189000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532360,126.640505,11.29,1701484190000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532257,126.640508,11.62,1701484191000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532157,126.640510,11.24,1701484192000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532056,126.640509,11.53,1701484193000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531943,126.640507,11.59,1701484194000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531843,126.640502,11.48,1701484195000,NORMAL,AUTOMOBILE,0,
8.2,0,37.531736,126.640496,11.48,1701484196000,NORMAL,AUTOMOBILE,0,
8.2,0,37.531634,126.640494,11.30,1701484197000,NORMAL,AUTOMOBILE,0,
8.2,0,37.531531,126.640493,11.25,1701484198000,NORMAL,AUTOMOBILE,0,
8.2,0,37.531427,126.640498,11.42,1701484199000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531330,126.640497,11.15,1701484200000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531236,126.640500,10.49,1701484201000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531145,126.640503,9.99,1701484202000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531061,126.640502,9.58,1701484203000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530978,126.640503,9.16,1701484204000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530903,126.640507,8.57,1701484205000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530833,126.640515,7.97,1701484206000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530778,126.640523,6.56,1701484207000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530734,126.640527,5.27,1701484208000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530704,126.640532,4.05,1701484209000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530682,126.640535,2.75,1701484210000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530669,126.640534,1.80,1701484211000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530661,126.640536,1.24,1701484212000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530661,126.640534,0.31,1701484213000,STOP,AUTOMOBILE,0,
8.1,0,37.530697,126.640565,1.05,1701484237000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530672,126.640566,2.45,1701484238000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530654,126.640584,2.16,1701484239000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530618,126.640566,3.69,1701484240000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530569,126.640566,5.11,1701484241000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530515,126.640567,5.86,1701484242000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530456,126.640586,6.27,1701484243000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530415,126.640568,4.67,1701484244000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530386,126.640568,4.02,1701484245000,NORMAL,AUTOMOBILE,0,
12.8,0,37.530383,126.640580,3.81,1701484246000,NORMAL,AUTOMOBILE,0,
16.8,0,37.530418,126.640584,4.18,1701484247000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530486,126.640742,5.75,1701484248000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530560,126.640720,7.55,1701484249000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530632,126.640708,8.03,1701484250000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530710,126.640706,8.56,1701484251000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530781,126.640702,7.74,1701484252000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530852,126.640699,8.03,1701484253000,NORMAL,AUTOMOBILE,0,
8.1,0,37.530921,126.640698,7.45,1701484254000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531009,126.640696,9.41,1701484255000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531111,126.640691,11.12,1701484256000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531220,126.640693,11.99,1701484257000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531324,126.640691,11.58,1701484258000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531426,126.640689,11.48,1701484259000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531527,126.640690,11.66,1701484260000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531635,126.640689,12.04,1701484261000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531747,126.640683,12.37,1701484262000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531796,126.640627,7.82,1701484263000,RAPID1,AUTOMOBILE,0,
8.1,0,37.531792,126.640661,1.70,1701484264000,RAPID1,AUTOMOBILE,0,
8.1,0,37.531783,126.640669,1.32,1701484265000,NORMAL,AUTOMOBILE,0,
8.0,0,37.532091,126.640685,9.77,1701484266000,RAPID0,AUTOMOBILE,0,
8.0,0,37.532157,126.640679,8.70,1701484267000,NORMAL,AUTOMOBILE,0,
8.0,0,37.532209,126.640660,7.03,1701484268000,NORMAL,AUTOMOBILE,0,
8.0,0,37.532257,126.640679,6.01,1701484269000,NORMAL,AUTOMOBILE,0,
8.0,0,37.532272,126.640684,3.39,1701484270000,NORMAL,AUTOMOBILE,0,
8.0,0,37.532266,126.640686,1.16,1701484271000,NORMAL,AUTOMOBILE,0,
8.0,0,37.532277,126.640706,2.29,1701484272000,NORMAL,AUTOMOBILE,0,
8.0,0,37.532296,126.640716,4.33,1701484273000,NORMAL,AUTOMOBILE,0,
8.0,0,37.532278,126.640878,5.69,1701484274000,NORMAL,AUTOMOBILE,0,
8.0,0,37.532278,126.640958,6.23,1701484275000,NORMAL,AUTOMOBILE,0,
8.0,0,37.532250,126.640970,3.70,1701484276000,NORMAL,AUTOMOBILE,0,
7.8,0,37.532262,126.641024,4.39,1701484277000,NORMAL,AUTOMOBILE,0,
7.2,0,37.532262,126.641071,4.40,1701484278000,NORMAL,AUTOMOBILE,0,
9.5,0,37.532263,126.641119,4.40,1701484279000,NORMAL,AUTOMOBILE,0,
13.1,0,37.532263,126.641166,4.41,1701484280000,NORMAL,AUTOMOBILE,0,
15.2,0,37.532263,126.641289,4.99,1701484281000,NORMAL,AUTOMOBILE,0,
13.5,0,37.532271,126.641367,4.87,1701484282000,NORMAL,AUTOMOBILE,0,
9.1,0,37.532279,126.641397,3.20,1701484283000,NORMAL,AUTOMOBILE,0,
8.2,0,37.532278,126.641459,2.51,1701484284000,NORMAL,AUTOMOBILE,0,
7.9,0,37.532263,126.641570,4.12,1701484285000,NORMAL,AUTOMOBILE,0,
8.0,0,37.532263,126.641579,3.21,1701484286000,NORMAL,AUTOMOBILE,0,
8.0,0,37.532263,126.641600,2.51,1701484287000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532199,126.641542,2.38,1701484288000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532163,126.641537,3.16,1701484289000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532125,126.641536,3.74,1701484290000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532085,126.641529,3.99,1701484291000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532060,126.641541,3.05,1701484292000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532040,126.641547,2.32,1701484293000,NORMAL,AUTOMOBILE,0,
8.1,0,37.532019,126.641558,2.01,1701484294000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531994,126.641556,2.30,1701484295000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531963,126.641543,2.53,1701484296000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531932,126.641536,2.61,1701484297000,NORMAL,AUTOMOBILE,0,
8.1,0,37.531909,126.641532,2.41,1701484298000,NORMAL,AUTOMOBILE,0,
8.0,0,37.531896,126.641531,2.00,1701484299000,NORMAL,AUTOMOBILE,0,
7.9,0,37.531876,126.641534,1.89,1701484300000,NORMAL,AUTOMOBILE,0,
7.6,0,37.531855,126.641535,1.86,1701484301000,NORMAL,AUTOMOBILE,0,
7.9,0,37.531836,126.641536,1.79,1701484302000,NORMAL,AUTOMOBILE,0,
8.8,0,37.531818,126.641535,1.99,1701484303000,NORMAL,AUTOMOBILE,0,
9.7,0,37.531822,126.641535,1.71,1701484304000,NORMAL,AUTOMOBILE,0,
10.9,0,37.531836,126.641534,1.06,1701484305000,NORMAL,AUTOMOBILE,0,
12.4,0,37.531838,126.641533,0.87,1701484306000,STOP,AUTOMOBILE,0,
30.3,0,37.531961,126.641609,1.03,1701484311000,NORMAL,STATION,0,
32.8,0,37.531961,126.641609,0.00,1701484312000,STOP,STATION,0,
47.5,0,37.531953,126.641694,1.06,1701484317000,NORMAL,AUTOMOBILE,0,
50.9,0,37.531951,126.641712,1.31,1701484318000,NORMAL,AUTOMOBILE,0,
57.3,0,37.531949,126.641729,1.31,1701484319000,NORMAL,AUTOMOBILE,0,
64.6,0,37.531948,126.641746,1.30,1701484320000,NORMAL,AUTOMOBILE,0,
247.8,0,37.531948,126.641746,0.00,1701484335000,STOP,AUTOMOBILE,0,
247.8,0,37.531948,126.641746,0.00,1701484689910,END,,0,
