accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
49.8,0,37.535403,126.649787,0.00,1700908496000,START,WALK,654,
30.5,0,37.535250,126.649592,1.89,1700908499000,NORMAL,WALK,654,
9.5,0,37.536592,126.649447,0.91,1700908662000,STOP,WALK,263,
9.5,0,37.536592,126.649447,0.91,1701040925168,END,,0,
