accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
50.0,0,37.537468,126.645148,0.00,1700027752000,START,WALK,0,
48.1,0,37.537829,126.646867,0.00,1700027876000,STOP,WALK,209,
48.1,0,37.537829,126.646867,0.00,1700028599884,END,,0,
