accuracy,id,lat,lng,speed,time,type,state,stepCount
24.3,0,37.497924,126.648138,16.85,1691304934000,NORMAL,AUTOMOBILE,7
24.3,0,37.498073,126.648146,16.49,1691304935000,NORMAL,AUTOMOBILE,7
24.3,0,37.498219,126.648155,16.06,1691304936000,NORMAL,AUTOMOBILE,7
24.3,0,37.498359,126.648163,15.73,1691304937000,NORMAL,AUTOMOBILE,7
24.3,0,37.498504,126.648173,16.02,1691304938000,NORMAL,AUTOMOBILE,7
24.3,0,37.498646,126.648180,15.78,1691304939000,NORMAL,AUTOMOBILE,7
24.3,0,37.498791,126.648185,16.00,1691304940000,NORMAL,AUTOMOBILE,7
24.3,0,37.498935,126.648199,15.71,1691304941000,NORMAL,AUTOMOBILE,7
24.3,0,37.499089,126.648208,16.78,1691304942000,NORMAL,AUTOMOBILE,7
24.3,0,37.499251,126.648208,17.44,1691304943000,NORMAL,AUTOMOBILE,7
24.3,0,37.499409,126.648214,17.60,1691304944000,NORMAL,AUTOMOBILE,7
24.3,0,37.499559,126.648225,17.07,1691304945000,NORMAL,AUTOMOBILE,7
24.3,0,37.499714,126.648237,17.04,1691304946000,NORMAL,AUTOMOBILE,7
24.3,0,37.499870,126.648241,17.11,1691304947000,NORMAL,AUTOMOBILE,7
24.3,0,37.500021,126.648256,17.06,1691304948000,NORMAL,AUTOMOBILE,7
24.3,0,37.500183,126.648267,17.77,1691304949000,NORMAL,AUTOMOBILE,7
24.3,0,37.500358,126.648258,18.75,1691304950000,NORMAL,AUTOMOBILE,7
8.1,0,37.500524,126.648276,18.90,1691304951000,NORMAL,AUTOMOBILE,7
8.1,0,37.500692,126.648281,18.71,1691304952000,NORMAL,AUTOMOBILE,7
8.1,0,37.500853,126.648291,18.20,1691304953000,NORMAL,AUTOMOBILE,7
8.1,0,37.501010,126.648303,17.74,1691304954000,NORMAL,AUTOMOBILE,7
8.1,0,37.501167,126.648308,17.54,1691304955000,NORMAL,AUTOMOBILE,7
8.1,0,37.501329,126.648312,17.69,1691304956000,NORMAL,AUTOMOBILE,7
8.1,0,37.501489,126.648315,17.68,1691304957000,NORMAL,AUTOMOBILE,7
8.1,0,37.501648,126.648327,17.86,1691304958000,NORMAL,AUTOMOBILE,7
8.1,0,37.501817,126.648336,18.55,1691304959000,NORMAL,AUTOMOBILE,7
8.1,0,37.501984,126.648333,18.51,1691304960000,NORMAL,AUTOMOBILE,7
8.1,0,37.502148,126.648353,18.40,1691304961000,NORMAL,AUTOMOBILE,7
8.1,0,37.502318,126.648363,18.79,1691304962000,NORMAL,AUTOMOBILE,7
8.1,0,37.502481,126.648374,18.31,1691304963000,NORMAL,AUTOMOBILE,7
8.1,0,37.502641,126.648388,18.09,1691304964000,NORMAL,AUTOMOBILE,7
8.1,0,37.502805,126.648400,18.14,1691304965000,NORMAL,AUTOMOBILE,7
8.1,0,37.502964,126.648410,17.92,1691304966000,NORMAL,AUTOMOBILE,7
8.1,0,37.503127,126.648420,17.76,1691304967000,NORMAL,AUTOMOBILE,7
8.1,0,37.503281,126.648428,17.13,1691304968000,NORMAL,AUTOMOBILE,7
8.1,0,37.503431,126.648435,16.89,1691304969000,NORMAL,AUTOMOBILE,7
8.1,0,37.503582,126.648441,16.98,1691304970000,NORMAL,AUTOMOBILE,7
8.1,0,37.503739,126.648450,17.27,1691304971000,NORMAL,AUTOMOBILE,7
8.1,0,37.503897,126.648458,17.51,1691304972000,NORMAL,AUTOMOBILE,7
8.1,0,37.504056,126.648464,17.64,1691304973000,NORMAL,AUTOMOBILE,7
8.1,0,37.504219,126.648472,17.85,1691304974000,NORMAL,AUTOMOBILE,7
8.1,0,37.504381,126.648476,17.89,1691304975000,NORMAL,AUTOMOBILE,7
8.1,0,37.504545,126.648485,18.04,1691304976000,NORMAL,AUTOMOBILE,7
8.1,0,37.504700,126.648490,17.87,1691304977000,NORMAL,AUTOMOBILE,7
8.1,0,37.504854,126.648497,17.42,1691304978000,NORMAL,AUTOMOBILE,7
8.1,0,37.505009,126.648503,17.35,1691304979000,NORMAL,AUTOMOBILE,7
8.1,0,37.505163,126.648511,17.10,1691304980000,NORMAL,AUTOMOBILE,7
8.1,0,37.505316,126.648518,17.09,1691304981000,NORMAL,AUTOMOBILE,7
8.1,0,37.505466,126.648526,16.63,1691304982000,NORMAL,AUTOMOBILE,7
8.1,0,37.505615,126.648534,16.57,1691304983000,NORMAL,AUTOMOBILE,7
8.1,0,37.505761,126.648539,16.47,1691304984000,NORMAL,AUTOMOBILE,7
8.1,0,37.505914,126.648544,16.79,1691304985000,NORMAL,AUTOMOBILE,7
8.1,0,37.506072,126.648557,17.09,1691304986000,NORMAL,AUTOMOBILE,7
8.1,0,37.506237,126.648567,17.78,1691304987000,NORMAL,AUTOMOBILE,7
8.1,0,37.506396,126.648575,17.55,1691304988000,NORMAL,AUTOMOBILE,7
8.1,0,37.506554,126.648583,17.60,1691304989000,NORMAL,AUTOMOBILE,7
8.1,0,37.506712,126.648592,17.60,1691304990000,NORMAL,AUTOMOBILE,7
8.1,0,37.506867,126.648600,17.43,1691304991000,NORMAL,AUTOMOBILE,7
8.1,0,37.507022,126.648636,17.26,1691304992000,NORMAL,AUTOMOBILE,7
8.1,0,37.507148,126.648697,15.68,1691304993000,NORMAL,AUTOMOBILE,7
8.1,0,37.507332,126.648657,17.54,1691304994000,NORMAL,AUTOMOBILE,7
8.1,0,37.507509,126.648660,18.49,1691304995000,NORMAL,AUTOMOBILE,7
8.1,0,37.507679,126.648672,18.66,1691304996000,NORMAL,AUTOMOBILE,7
8.1,0,37.507840,126.648680,18.21,1691304997000,NORMAL,AUTOMOBILE,7
8.1,0,37.507998,126.648689,17.78,1691304998000,NORMAL,AUTOMOBILE,7
8.1,0,37.508154,126.648697,17.53,1691304999000,NORMAL,AUTOMOBILE,7
8.1,0,37.508310,126.648706,17.23,1691305000000,NORMAL,AUTOMOBILE,7
8.1,0,37.508460,126.648713,16.90,1691305001000,NORMAL,AUTOMOBILE,7
8.1,0,37.508608,126.648721,16.60,1691305002000,NORMAL,AUTOMOBILE,7
8.1,0,37.508753,126.648729,16.27,1691305003000,NORMAL,AUTOMOBILE,7
8.1,0,37.508898,126.648737,16.08,1691305004000,NORMAL,AUTOMOBILE,7
8.1,0,37.509040,126.648745,16.04,1691305005000,NORMAL,AUTOMOBILE,7
8.1,0,37.509185,126.648752,16.07,1691305006000,NORMAL,AUTOMOBILE,7
8.1,0,37.509336,126.648759,16.70,1691305007000,NORMAL,AUTOMOBILE,7
8.1,0,37.509489,126.648769,16.89,1691305008000,NORMAL,AUTOMOBILE,7
8.1,0,37.509636,126.648778,16.68,1691305009000,NORMAL,AUTOMOBILE,7
8.1,0,37.509784,126.648783,16.53,1691305010000,NORMAL,AUTOMOBILE,7
8.1,0,37.509932,126.648789,16.37,1691305011000,NORMAL,AUTOMOBILE,7
8.1,0,37.510076,126.648795,16.36,1691305012000,NORMAL,AUTOMOBILE,7
8.1,0,37.510228,126.648802,16.87,1691305013000,NORMAL,AUTOMOBILE,7
8.1,0,37.510379,126.648809,16.71,1691305014000,NORMAL,AUTOMOBILE,7
8.1,0,37.510523,126.648815,16.21,1691305015000,NORMAL,AUTOMOBILE,7
8.1,0,37.510667,126.648823,15.98,1691305016000,NORMAL,AUTOMOBILE,7
8.1,0,37.510810,126.648830,15.97,1691305017000,NORMAL,AUTOMOBILE,7
8.1,0,37.510948,126.648838,15.43,1691305018000,NORMAL,AUTOMOBILE,7
8.1,0,37.511085,126.648843,15.18,1691305019000,NORMAL,AUTOMOBILE,7
8.1,0,37.511216,126.648849,14.49,1691305020000,NORMAL,AUTOMOBILE,7
8.1,0,37.511338,126.648856,13.70,1691305021000,NORMAL,AUTOMOBILE,7
8.1,0,37.511457,126.648864,13.21,1691305022000,NORMAL,AUTOMOBILE,7
8.1,0,37.511570,126.648871,12.64,1691305023000,NORMAL,AUTOMOBILE,7
8.1,0,37.511681,126.648873,12.31,1691305024000,NORMAL,AUTOMOBILE,7
8.1,0,37.511792,126.648881,12.48,1691305025000,NORMAL,AUTOMOBILE,7
8.1,0,37.511912,126.648887,13.11,1691305026000,NORMAL,AUTOMOBILE,7
8.1,0,37.512026,126.648893,12.73,1691305027000,NORMAL,AUTOMOBILE,7
8.1,0,37.512139,126.648898,12.58,1691305028000,NORMAL,AUTOMOBILE,7
8.1,0,37.512258,126.648903,13.08,1691305029000,NORMAL,AUTOMOBILE,7
8.1,0,37.512373,126.648910,12.94,1691305030000,NORMAL,AUTOMOBILE,7
8.1,0,37.512484,126.648916,12.53,1691305031000,NORMAL,AUTOMOBILE,7
8.1,0,37.512600,126.648921,12.81,1691305032000,NORMAL,AUTOMOBILE,7
8.1,0,37.512719,126.648925,13.04,1691305033000,NORMAL,AUTOMOBILE,7
8.1,0,37.512836,126.648933,13.16,1691305034000,NORMAL,AUTOMOBILE,7
8.1,0,37.512953,126.648937,13.13,1691305035000,NORMAL,AUTOMOBILE,7
8.1,0,37.513073,126.648944,13.23,1691305036000,NORMAL,AUTOMOBILE,7
8.1,0,37.513195,126.648952,13.43,1691305037000,NORMAL,AUTOMOBILE,7
8.1,0,37.513312,126.648955,13.19,1691305038000,NORMAL,AUTOMOBILE,7
8.1,0,37.513427,126.648962,12.80,1691305039000,NORMAL,AUTOMOBILE,7
8.1,0,37.513542,126.648966,12.77,1691305040000,NORMAL,AUTOMOBILE,7
8.1,0,37.513662,126.648972,13.27,1691305041000,NORMAL,AUTOMOBILE,7
8.1,0,37.513786,126.648978,13.74,1691305042000,NORMAL,AUTOMOBILE,7
8.1,0,37.513910,126.648985,13.78,1691305043000,NORMAL,AUTOMOBILE,7
8.1,0,37.514037,126.648990,14.06,1691305044000,NORMAL,AUTOMOBILE,7
8.1,0,37.514162,126.648997,13.96,1691305045000,NORMAL,AUTOMOBILE,7
8.1,0,37.514290,126.649004,14.07,1691305046000,NORMAL,AUTOMOBILE,7
8.1,0,37.514420,126.649012,14.40,1691305047000,NORMAL,AUTOMOBILE,7
8.1,0,37.514549,126.649016,14.35,1691305048000,NORMAL,AUTOMOBILE,7
8.1,0,37.514680,126.649021,14.50,1691305049000,NORMAL,AUTOMOBILE,7
8.1,0,37.514811,126.649028,14.47,1691305050000,NORMAL,AUTOMOBILE,7
8.1,0,37.514938,126.649035,14.15,1691305051000,NORMAL,AUTOMOBILE,7
8.1,0,37.515061,126.649040,13.74,1691305052000,NORMAL,AUTOMOBILE,7
8.1,0,37.515186,126.649048,13.81,1691305053000,NORMAL,AUTOMOBILE,7
8.1,0,37.515307,126.649053,13.42,1691305054000,NORMAL,AUTOMOBILE,7
8.1,0,37.515428,126.649059,13.41,1691305055000,NORMAL,AUTOMOBILE,7
8.1,0,37.515550,126.649063,13.61,1691305056000,NORMAL,AUTOMOBILE,7
8.1,0,37.515678,126.649066,14.20,1691305057000,NORMAL,AUTOMOBILE,7
8.1,0,37.515815,126.649071,15.04,1691305058000,NORMAL,AUTOMOBILE,7
8.1,0,37.515956,126.649076,15.55,1691305059000,NORMAL,AUTOMOBILE,7
8.1,0,37.516101,126.649080,16.08,1691305060000,NORMAL,AUTOMOBILE,7
8.1,0,37.516248,126.649086,16.23,1691305061000,NORMAL,AUTOMOBILE,7
8.1,0,37.516402,126.649092,16.75,1691305062000,NORMAL,AUTOMOBILE,7
8.1,0,37.516551,126.649099,16.72,1691305063000,NORMAL,AUTOMOBILE,7
8.1,0,37.516701,126.649103,16.72,1691305064000,NORMAL,AUTOMOBILE,7
8.1,0,37.516851,126.649110,16.58,1691305065000,NORMAL,AUTOMOBILE,7
8.1,0,37.517001,126.649120,16.60,1691305066000,NORMAL,AUTOMOBILE,7
8.1,0,37.517152,126.649137,16.75,1691305067000,NORMAL,AUTOMOBILE,7
8.1,0,37.517301,126.649153,16.61,1691305068000,NORMAL,AUTOMOBILE,7
8.1,0,37.517450,126.649167,16.59,1691305069000,NORMAL,AUTOMOBILE,7
8.1,0,37.517593,126.649177,15.95,1691305070000,NORMAL,AUTOMOBILE,7
8.1,0,37.517735,126.649183,15.99,1691305071000,NORMAL,AUTOMOBILE,7
8.1,0,37.517876,126.649190,15.51,1691305072000,NORMAL,AUTOMOBILE,7
8.1,0,37.518012,126.649199,15.28,1691305073000,NORMAL,AUTOMOBILE,7
8.1,0,37.518149,126.649206,15.20,1691305074000,NORMAL,AUTOMOBILE,7
8.1,0,37.518289,126.649213,15.46,1691305075000,NORMAL,AUTOMOBILE,7
8.1,0,37.518424,126.649217,15.09,1691305076000,NORMAL,AUTOMOBILE,7
8.1,0,37.518551,126.649222,14.35,1691305077000,NORMAL,AUTOMOBILE,7
8.1,0,37.518678,126.649227,14.22,1691305078000,NORMAL,AUTOMOBILE,7
8.1,0,37.518807,126.649232,14.36,1691305079000,NORMAL,AUTOMOBILE,7
8.1,0,37.518941,126.649236,15.06,1691305080000,NORMAL,AUTOMOBILE,7
8.1,0,37.519081,126.649241,15.40,1691305081000,NORMAL,AUTOMOBILE,7
8.1,0,37.519220,126.649245,15.57,1691305082000,NORMAL,AUTOMOBILE,7
8.1,0,37.519362,126.649252,15.62,1691305083000,NORMAL,AUTOMOBILE,7
8.1,0,37.519504,126.649254,15.65,1691305084000,NORMAL,AUTOMOBILE,7
8.1,0,37.519640,126.649258,15.11,1691305085000,NORMAL,AUTOMOBILE,7
8.1,0,37.519779,126.649264,15.33,1691305086000,NORMAL,AUTOMOBILE,7
8.1,0,37.519913,126.649271,14.90,1691305087000,NORMAL,AUTOMOBILE,7
8.1,0,37.520044,126.649283,14.55,1691305088000,NORMAL,AUTOMOBILE,7
8.1,0,37.520174,126.649302,14.66,1691305089000,NORMAL,AUTOMOBILE,7
8.1,0,37.520306,126.649317,14.69,1691305090000,NORMAL,AUTOMOBILE,7
8.1,0,37.520437,126.649327,14.43,1691305091000,NORMAL,AUTOMOBILE,7
8.1,0,37.520568,126.649332,14.51,1691305092000,NORMAL,AUTOMOBILE,7
8.1,0,37.520700,126.649338,14.46,1691305093000,NORMAL,AUTOMOBILE,7
8.1,0,37.520831,126.649344,14.73,1691305094000,NORMAL,AUTOMOBILE,7
8.1,0,37.520966,126.649347,14.87,1691305095000,NORMAL,AUTOMOBILE,7
8.1,0,37.521100,126.649353,14.82,1691305096000,NORMAL,AUTOMOBILE,7
8.1,0,37.521239,126.649359,15.19,1691305097000,NORMAL,AUTOMOBILE,7
8.1,0,37.521384,126.649363,15.86,1691305098000,NORMAL,AUTOMOBILE,7
8.1,0,37.521536,126.649371,16.78,1691305099000,NORMAL,AUTOMOBILE,7
8.1,0,37.521693,126.649376,17.27,1691305100000,NORMAL,AUTOMOBILE,7
8.1,0,37.521847,126.649382,17.20,1691305101000,NORMAL,AUTOMOBILE,7
8.1,0,37.522001,126.649387,17.05,1691305102000,NORMAL,AUTOMOBILE,7
8.1,0,37.522149,126.649392,16.68,1691305103000,NORMAL,AUTOMOBILE,7
8.1,0,37.522297,126.649396,16.59,1691305104000,NORMAL,AUTOMOBILE,7
8.1,0,37.522444,126.649405,16.43,1691305105000,NORMAL,AUTOMOBILE,7
8.1,0,37.522592,126.649418,16.64,1691305106000,NORMAL,AUTOMOBILE,7
8.1,0,37.522743,126.649433,16.88,1691305107000,NORMAL,AUTOMOBILE,7
8.1,0,37.522892,126.649450,16.52,1691305108000,NORMAL,AUTOMOBILE,7
8.1,0,37.523040,126.649460,16.47,1691305109000,NORMAL,AUTOMOBILE,7
8.1,0,37.523190,126.649469,16.74,1691305110000,NORMAL,AUTOMOBILE,7
8.1,0,37.523335,126.649479,16.03,1691305111000,NORMAL,AUTOMOBILE,7
8.1,0,37.523473,126.649486,15.34,1691305112000,NORMAL,AUTOMOBILE,7
8.1,0,37.523607,126.649491,14.91,1691305113000,NORMAL,AUTOMOBILE,7
8.1,0,37.523739,126.649493,14.80,1691305114000,NORMAL,AUTOMOBILE,7
8.1,0,37.523865,126.649500,14.16,1691305115000,NORMAL,AUTOMOBILE,7
8.1,0,37.523982,126.649506,13.15,1691305116000,NORMAL,AUTOMOBILE,7
8.1,0,37.524090,126.649513,12.61,1691305117000,NORMAL,AUTOMOBILE,7
8.1,0,37.524200,126.649518,12.25,1691305118000,NORMAL,AUTOMOBILE,7
8.1,0,37.524306,126.649522,11.99,1691305119000,NORMAL,AUTOMOBILE,7
8.1,0,37.524407,126.649526,11.35,1691305120000,NORMAL,AUTOMOBILE,7
8.1,0,37.524501,126.649530,10.53,1691305121000,NORMAL,AUTOMOBILE,7
8.1,0,37.524592,126.649531,10.13,1691305122000,NORMAL,AUTOMOBILE,7
8.1,0,37.524677,126.649536,9.53,1691305123000,NORMAL,AUTOMOBILE,7
8.1,0,37.524759,126.649541,9.16,1691305124000,NORMAL,AUTOMOBILE,7
8.1,0,37.524834,126.649547,8.44,1691305125000,NORMAL,AUTOMOBILE,7
8.1,0,37.524903,126.649550,7.72,1691305126000,NORMAL,STATION,7
8.1,0,37.524965,126.649553,7.00,1691305127000,NORMAL,STATION,7
8.1,0,37.525020,126.649556,6.20,1691305128000,NORMAL,STATION,7
8.1,0,37.525064,126.649557,5.18,1691305129000,NORMAL,AUTOMOBILE,7
8.1,0,37.525099,126.649559,4.08,1691305130000,NORMAL,STATION,7
8.1,0,37.525117,126.649559,2.55,1691305131000,NORMAL,AUTOMOBILE,7
8.1,0,37.525124,126.649559,1.16,1691305132000,NORMAL,AUTOMOBILE,7
8.1,0,37.525127,126.649558,0.36,1691305133000,STOP,AUTOMOBILE,7
8.0,0,37.525174,126.649583,1.27,1691305225000,NORMAL,AUTOMOBILE,7
8.0,0,37.525181,126.649578,0.94,1691305226000,STOP,AUTOMOBILE,7
8.1,0,37.525192,126.649565,1.78,1691305235000,NORMAL,AUTOMOBILE,7
8.1,0,37.525220,126.649594,3.55,1691305236000,NORMAL,AUTOMOBILE,7
8.1,0,37.525266,126.649599,4.70,1691305237000,NORMAL,AUTOMOBILE,7
8.1,0,37.525329,126.649596,6.38,1691305238000,NORMAL,AUTOMOBILE,7
8.1,0,37.525405,126.649600,7.77,1691305239000,NORMAL,AUTOMOBILE,7
8.1,0,37.525486,126.649601,8.54,1691305240000,NORMAL,AUTOMOBILE,7
8.1,0,37.525570,126.649597,9.00,1691305241000,NORMAL,AUTOMOBILE,7
8.0,0,37.525661,126.649598,9.81,1691305242000,NORMAL,AUTOMOBILE,7
8.1,0,37.525763,126.649583,10.32,1691305243000,NORMAL,AUTOMOBILE,7
8.0,0,37.525866,126.649572,10.87,1691305244000,NORMAL,AUTOMOBILE,7
8.1,0,37.525974,126.649561,11.35,1691305245000,NORMAL,AUTOMOBILE,7
8.0,0,37.526069,126.649559,11.21,1691305246000,NORMAL,AUTOMOBILE,7
8.0,0,37.526173,126.649556,11.29,1691305247000,NORMAL,AUTOMOBILE,7
8.0,0,37.526277,126.649555,11.39,1691305248000,NORMAL,AUTOMOBILE,7
8.0,0,37.526375,126.649559,11.25,1691305249000,NORMAL,AUTOMOBILE,7
8.0,0,37.526480,126.649561,11.51,1691305250000,NORMAL,AUTOMOBILE,7
8.0,0,37.526585,126.649560,11.75,1691305251000,NORMAL,AUTOMOBILE,7
8.0,0,37.526691,126.649566,11.77,1691305252000,NORMAL,AUTOMOBILE,7
8.0,0,37.526794,126.649568,11.73,1691305253000,NORMAL,AUTOMOBILE,7
8.0,0,37.526904,126.649569,11.82,1691305254000,NORMAL,AUTOMOBILE,7
8.0,0,37.527018,126.649573,12.17,1691305255000,NORMAL,AUTOMOBILE,7
8.0,0,37.527138,126.649582,13.03,1691305256000,NORMAL,AUTOMOBILE,7
8.0,0,37.527261,126.649586,13.51,1691305257000,NORMAL,AUTOMOBILE,7
8.0,0,37.527386,126.649588,13.58,1691305258000,NORMAL,AUTOMOBILE,7
8.0,0,37.527509,126.649591,13.57,1691305259000,NORMAL,AUTOMOBILE,7
8.0,0,37.527626,126.649598,13.68,1691305260000,NORMAL,AUTOMOBILE,7
8.0,0,37.527745,126.649603,13.18,1691305261000,NORMAL,AUTOMOBILE,7
8.0,0,37.527857,126.649608,13.05,1691305262000,NORMAL,AUTOMOBILE,7
8.0,0,37.527970,126.649603,12.99,1691305263000,NORMAL,AUTOMOBILE,7
8.0,0,37.528089,126.649607,13.15,1691305264000,NORMAL,AUTOMOBILE,7
8.0,0,37.528208,126.649612,12.83,1691305265000,NORMAL,AUTOMOBILE,7
8.0,0,37.528327,126.649619,12.83,1691305266000,NORMAL,AUTOMOBILE,7
8.0,0,37.528430,126.649623,11.99,1691305267000,NORMAL,AUTOMOBILE,7
8.0,0,37.528536,126.649627,11.61,1691305268000,NORMAL,AUTOMOBILE,7
8.0,0,37.528632,126.649639,10.38,1691305269000,NORMAL,AUTOMOBILE,7
8.0,0,37.528711,126.649634,8.93,1691305270000,NORMAL,AUTOMOBILE,7
8.0,0,37.528780,126.649644,7.84,1691305271000,NORMAL,AUTOMOBILE,7
8.0,0,37.528851,126.649643,7.67,1691305272000,NORMAL,AUTOMOBILE,7
8.0,0,37.528915,126.649644,7.52,1691305273000,NORMAL,AUTOMOBILE,7
8.0,0,37.528982,126.649649,6.94,1691305274000,NORMAL,AUTOMOBILE,7
8.0,0,37.529042,126.649651,6.57,1691305275000,NORMAL,AUTOMOBILE,7
8.0,0,37.529096,126.649652,6.04,1691305276000,NORMAL,AUTOMOBILE,7
8.0,0,37.529147,126.649649,5.69,1691305277000,NORMAL,AUTOMOBILE,7
