accuracy,id,lat,lng,speed,time,type,state,stepCount
18.5,0,37.533532,126.628387,3.89,1693994784000,NORMAL,AUTOMOBILE,78
15.7,0,37.533540,126.628516,4.90,1693994785000,NORMAL,AUTOMOBILE,78
16.4,0,37.533540,126.628581,5.83,1693994786000,NORMAL,AUTOMOBILE,78
15.6,0,37.533540,126.628645,5.92,1693994787000,NORMAL,AUTOMOBILE,78
16.0,0,37.533540,126.628716,6.00,1693994788000,NORMAL,AUTOMOBILE,78
16.5,0,37.533541,126.628794,6.36,1693994789000,NORMAL,AUTOMOBILE,78
16.0,0,37.533541,126.628876,6.67,1693994790000,NORMAL,AUTOMOBILE,78
16.0,0,37.533541,126.628957,6.62,1693994791000,NORMAL,AUTOMOBILE,78
15.3,0,37.533542,126.629011,5.08,1693994792000,NORMAL,AUTOMOBILE,78
14.5,0,37.533542,126.629068,4.57,1693994793000,NORMAL,AUTOMOBILE,78
14.3,0,37.533542,126.629122,4.61,1693994794000,NORMAL,AUTOMOBILE,78
12.7,0,37.533542,126.629209,5.85,1693994795000,NORMAL,AUTOMOBILE,78
8.1,0,37.533543,126.629256,4.99,1693994796000,NORMAL,AUTOMOBILE,78
11.3,0,37.533543,126.629329,5.55,1693994797000,NORMAL,AUTOMOBILE,78
13.0,0,37.533543,126.629394,5.68,1693994798000,NORMAL,AUTOMOBILE,78
11.7,0,37.533543,126.629456,5.37,1693994799000,NORMAL,AUTOMOBILE,78
11.9,0,37.533544,126.629512,5.22,1693994800000,NORMAL,AUTOMOBILE,78
11.5,0,37.533544,126.629578,5.12,1693994801000,NORMAL,AUTOMOBILE,78
8.1,0,37.533544,126.629625,4.65,1693994802000,NORMAL,AUTOMOBILE,78
8.0,0,37.533544,126.629672,4.04,1693994803000,NORMAL,AUTOMOBILE,78
8.0,0,37.533544,126.629705,3.53,1693994804000,NORMAL,AUTOMOBILE,78
7.9,0,37.533545,126.629745,3.62,1693994805000,NORMAL,AUTOMOBILE,78
7.9,0,37.533545,126.629785,3.47,1693994806000,NORMAL,AUTOMOBILE,78
7.9,0,37.533545,126.629811,2.41,1693994807000,NORMAL,AUTOMOBILE,78
7.9,0,37.533545,126.629838,2.65,1693994808000,NORMAL,AUTOMOBILE,78
7.9,0,37.533558,126.629870,2.52,1693994809000,NORMAL,AUTOMOBILE,78
7.8,0,37.533558,126.629895,2.13,1693994810000,NORMAL,AUTOMOBILE,78
7.9,0,37.533548,126.629899,1.39,1693994811000,NORMAL,AUTOMOBILE,78
7.9,0,37.533551,126.629935,0.96,1693994812000,STOP,AUTOMOBILE,78
8.1,0,37.533543,126.630089,1.07,1693994827000,NORMAL,AUTOMOBILE,78
8.1,0,37.533547,126.630096,0.57,1693994828000,STOP,AUTOMOBILE,78
8.1,0,37.533533,126.630120,1.01,1693994832000,NORMAL,AUTOMOBILE,78
8.1,0,37.533536,126.630119,0.54,1693994833000,STOP,AUTOMOBILE,78
8.1,0,37.533531,126.630129,1.18,1693994836000,NORMAL,AUTOMOBILE,78
8.0,0,37.533526,126.630127,0.96,1693994837000,STOP,AUTOMOBILE,78
8.1,0,37.533758,126.630477,1.04,1693995144000,NORMAL,AUTOMOBILE,8
8.1,0,37.533750,126.630468,0.59,1693995145000,STOP,AUTOMOBILE,8
94.9,0,37.533506,126.630394,1.69,1693995180000,NORMAL,AUTOMOBILE,8
99.5,0,37.533485,126.630421,1.68,1693995181000,NORMAL,AUTOMOBILE,8
27.3,0,37.533622,126.630443,0.26,1693995184000,STOP,AUTOMOBILE,8
27.3,0,37.533622,126.630443,0.26,1693999400213,END,,0
