accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
37.3,0,37.535533,126.644657,0.00,1697259311000,START,WALK,621,
38.1,0,37.533750,126.645553,0.00,1697259521000,STOP,WALK,371,
17.5,0,37.533547,126.645065,1.15,1697259531000,NORMAL,WALK,14,
47.4,0,37.533172,126.646903,0.00,1697259683000,STOP,WALK,269,
47.4,0,37.533172,126.646903,0.00,1697260747173,END,,0,
