accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
51.8,0,37.538433,126.644690,0.00,1698731319000,START,WALK,0,
18.7,0,37.538444,126.644745,1.21,1698731327000,NORMAL,WALK,13,
18.7,0,37.538444,126.644745,1.21,1698731857405,END,,0,
