accuracy,id,lat,lng,speed,time,type,state,stepCount
70.0,0,37.539107,126.641177,0.00,4789739811090890752,START,AUTOMOBILE,132
9.5,0,37.536232,126.627878,15.62,4789739811795402752,NORMAL,AUTOMOBILE,132
9.5,0,37.536239,126.627698,15.73,4789739811799498752,NORMAL,AUTOMOBILE,132
8.2,0,37.536375,126.626472,15.35,4789739811828170752,NORMAL,AUTOMOBILE,132
8.2,0,37.536455,126.625897,17.36,4789739811840458752,NORMAL,AUTOMOBILE,132
8.2,0,37.536645,126.624775,9.95,4789739811873226752,NORMAL,AUTOMOBILE,132
8.2,0,37.536660,126.624684,6.39,4789739811881418752,NORMAL,AUTOMOBILE,132
102.7,0,37.533626,126.623667,0.00,4789739812024778752,STOP,AUTOMOBILE,132
9.5,0,37.532112,126.623813,10.22,4789739812061642752,NORMAL,AUTOMOBILE,132
9.5,0,37.532050,126.623817,5.91,4789739812065738752,RAPID1,AUTOMOBILE,132
45.1,0,37.531947,126.623812,0.00,4789739812327882752,STOP,STATION,132
9.5,0,37.522905,126.624075,9.92,4789739813216714752,NORMAL,AUTOMOBILE,132
8.2,0,37.521945,126.624509,7.92,4789739813269962752,NORMAL,AUTOMOBILE,132
45.7,0,37.520508,126.624782,0.00,4789739813466570752,STOP,AUTOMOBILE,132
45.7,0,37.520508,126.624782,0.00,4789739828866610586,END,,0
