accuracy,id,lat,lng,speed,time,type,state,stepCount
8.2,0,37.539073,126.644742,4.93,1694776865000,NORMAL,AUTOMOBILE,41
8.2,0,37.539067,126.644792,4.35,1694776866000,NORMAL,AUTOMOBILE,41
8.2,0,37.539063,126.644869,5.09,1694776867000,NORMAL,AUTOMOBILE,41
8.2,0,37.539059,126.644973,6.95,1694776868000,NORMAL,AUTOMOBILE,41
8.2,0,37.539055,126.645064,7.75,1694776869000,NORMAL,AUTOMOBILE,41
8.2,0,37.539060,126.645143,7.72,1694776870000,NORMAL,AUTOMOBILE,41
8.2,0,37.539063,126.645219,7.46,1694776871000,NORMAL,STATION,41
8.2,0,37.539063,126.645307,7.61,1694776872000,NORMAL,AUTOMOBILE,41
8.2,0,37.539057,126.645376,6.70,1694776873000,NORMAL,AUTOMOBILE,41
8.2,0,37.539049,126.645452,6.68,1694776874000,NORMAL,AUTOMOBILE,41
8.2,0,37.539040,126.645533,6.93,1694776875000,NORMAL,AUTOMOBILE,41
8.2,0,37.539030,126.645621,7.31,1694776876000,NORMAL,AUTOMOBILE,41
8.2,0,37.539019,126.645704,7.35,1694776877000,NORMAL,AUTOMOBILE,41
8.2,0,37.539001,126.645788,7.51,1694776878000,NORMAL,AUTOMOBILE,41
8.2,0,37.538988,126.645866,7.20,1694776879000,NORMAL,AUTOMOBILE,41
8.2,0,37.538973,126.645938,6.77,1694776880000,NORMAL,AUTOMOBILE,41
8.2,0,37.538960,126.646004,6.14,1694776881000,NORMAL,AUTOMOBILE,41
8.2,0,37.538946,126.646060,5.66,1694776882000,NORMAL,AUTOMOBILE,41
8.2,0,37.538930,126.646115,5.32,1694776883000,NORMAL,AUTOMOBILE,41
8.2,0,37.538917,126.646170,5.19,1694776884000,NORMAL,AUTOMOBILE,41
8.2,0,37.538904,126.646221,4.81,1694776885000,NORMAL,AUTOMOBILE,41
8.2,0,37.538892,126.646260,4.11,1694776886000,NORMAL,AUTOMOBILE,41
8.2,0,37.538882,126.646294,3.58,1694776887000,NORMAL,AUTOMOBILE,41
8.2,0,37.538871,126.646333,3.67,1694776888000,NORMAL,AUTOMOBILE,41
8.2,0,37.538858,126.646372,3.53,1694776889000,NORMAL,AUTOMOBILE,41
8.2,0,37.538852,126.646401,2.74,1694776890000,NORMAL,AUTOMOBILE,41
8.2,0,37.538849,126.646405,1.14,1694776891000,NORMAL,AUTOMOBILE,41
8.2,0,37.538836,126.646409,0.91,1694776892000,STOP,AUTOMOBILE,41
8.2,0,37.538828,126.646436,1.10,1694776909000,NORMAL,AUTOMOBILE,41
8.2,0,37.538817,126.646453,1.46,1694776910000,NORMAL,AUTOMOBILE,41
8.2,0,37.538817,126.646470,1.40,1694776911000,NORMAL,AUTOMOBILE,41
8.2,0,37.538810,126.646486,1.42,1694776912000,NORMAL,AUTOMOBILE,41
8.2,0,37.538797,126.646512,2.02,1694776913000,NORMAL,AUTOMOBILE,41
8.2,0,37.538786,126.646555,3.26,1694776914000,NORMAL,AUTOMOBILE,41
8.2,0,37.538772,126.646598,3.68,1694776915000,NORMAL,AUTOMOBILE,41
8.2,0,37.538756,126.646639,3.76,1694776916000,NORMAL,AUTOMOBILE,41
8.2,0,37.538734,126.646684,4.12,1694776917000,NORMAL,AUTOMOBILE,41
8.2,0,37.538720,126.646723,3.92,1694776918000,NORMAL,AUTOMOBILE,41
8.2,0,37.538704,126.646767,4.16,1694776919000,NORMAL,AUTOMOBILE,41
8.2,0,37.538685,126.646806,4.03,1694776920000,NORMAL,AUTOMOBILE,41
8.2,0,37.538668,126.646845,3.83,1694776921000,NORMAL,AUTOMOBILE,41
8.2,0,37.538653,126.646882,3.78,1694776922000,NORMAL,AUTOMOBILE,41
8.2,0,37.538643,126.646907,2.97,1694776923000,NORMAL,AUTOMOBILE,41
8.2,0,37.538628,126.646934,2.88,1694776924000,NORMAL,AUTOMOBILE,41
8.2,0,37.538610,126.646952,2.48,1694776925000,NORMAL,AUTOMOBILE,41
8.2,0,37.538589,126.646958,2.12,1694776926000,NORMAL,AUTOMOBILE,41
8.2,0,37.538569,126.646962,1.99,1694776927000,NORMAL,AUTOMOBILE,41
8.2,0,37.538567,126.646967,1.63,1694776928000,NORMAL,AUTOMOBILE,41
8.2,0,37.538564,126.646970,1.72,1694776929000,NORMAL,AUTOMOBILE,41
8.2,0,37.538515,126.646939,2.11,1694776930000,NORMAL,AUTOMOBILE,41
8.2,0,37.538502,126.646930,1.73,1694776931000,NORMAL,AUTOMOBILE,41
8.2,0,37.538495,126.646921,1.22,1694776932000,NORMAL,AUTOMOBILE,41
8.2,0,37.538484,126.646916,1.18,1694776933000,NORMAL,STATION,41
8.2,0,37.538472,126.646907,1.38,1694776934000,NORMAL,AUTOMOBILE,41
8.2,0,37.538444,126.646890,2.68,1694776935000,NORMAL,AUTOMOBILE,41
8.2,0,37.538428,126.646871,2.66,1694776936000,NORMAL,AUTOMOBILE,41
8.2,0,37.538378,126.646859,4.05,1694776937000,NORMAL,AUTOMOBILE,41
8.2,0,37.538351,126.646802,4.42,1694776938000,NORMAL,AUTOMOBILE,41
8.2,0,37.538319,126.646783,4.06,1694776939000,NORMAL,AUTOMOBILE,41
8.2,0,37.538277,126.646790,4.01,1694776940000,NORMAL,AUTOMOBILE,41
8.2,0,37.538224,126.646798,4.58,1694776941000,NORMAL,AUTOMOBILE,41
8.2,0,37.538182,126.646834,4.75,1694776942000,NORMAL,AUTOMOBILE,41
8.2,0,37.538152,126.646858,4.27,1694776943000,NORMAL,AUTOMOBILE,41
8.2,0,37.538118,126.646886,4.21,1694776944000,NORMAL,AUTOMOBILE,41
8.2,0,37.538099,126.646957,4.55,1694776945000,NORMAL,AUTOMOBILE,41
8.2,0,37.538070,126.646988,4.30,1694776946000,NORMAL,AUTOMOBILE,41
8.2,0,37.538056,126.647001,3.08,1694776947000,NORMAL,AUTOMOBILE,41
8.2,0,37.538034,126.647072,4.84,1694776948000,NORMAL,AUTOMOBILE,41
8.2,0,37.537969,126.647084,5.06,1694776949000,NORMAL,AUTOMOBILE,41
8.2,0,37.537928,126.647121,5.53,1694776950000,NORMAL,AUTOMOBILE,41
8.1,0,37.537886,126.647159,5.64,1694776951000,NORMAL,AUTOMOBILE,41
8.0,0,37.537843,126.647200,5.57,1694776952000,NORMAL,AUTOMOBILE,41
8.6,0,37.537802,126.647238,5.57,1694776953000,NORMAL,AUTOMOBILE,41
9.9,0,37.537761,126.647277,5.58,1694776954000,NORMAL,AUTOMOBILE,41
10.8,0,37.537722,126.647315,5.57,1694776955000,NORMAL,AUTOMOBILE,41
151.3,0,37.537302,126.647710,0.00,1694776966000,STOP,AUTOMOBILE,41
151.3,0,37.537302,126.647710,0.00,1694777756361,END,,0
