accuracy,id,lat,lng,speed,time,type,state,stepCount
8.1,0,37.583935,126.668259,15.52,4789722753065418752,NORMAL,AUTOMOBILE,4
8.1,0,37.583959,126.667711,16.36,4789722753081802752,NORMAL,AUTOMOBILE,4
8.1,0,37.584018,126.666406,15.79,4789722753106378752,NORMAL,AUTOMOBILE,4
8.1,0,37.583995,126.665720,15.02,4789722753122762752,NORMAL,AUTOMOBILE,4
8.1,0,37.583745,126.664454,10.27,4789722753159626752,NORMAL,AUTOMOBILE,4
8.1,0,37.583719,126.664341,10.36,4789722753163722752,NORMAL,AUTOMOBILE,4
8.1,0,37.583424,126.663258,13.55,4789722753196490752,NORMAL,AUTOMOBILE,4
8.1,0,37.583382,126.662968,12.58,4789722753204682752,NORMAL,AUTOMOBILE,4
8.1,0,37.583245,126.661880,8.70,4789722753241546752,NORMAL,AUTOMOBILE,4
8.1,0,37.583234,126.661792,8.18,4789722753245642752,NORMAL,AUTOMOBILE,4
8.1,0,37.583137,126.660474,10.91,4789722753294794752,NORMAL,AUTOMOBILE,4
8.1,0,37.583052,126.659335,11.55,4789722753331658752,NORMAL,AUTOMOBILE,4
8.1,0,37.583042,126.659208,11.40,4789722753335754752,NORMAL,AUTOMOBILE,4
8.1,0,37.582922,126.658021,3.17,4789722753389002752,NORMAL,AUTOMOBILE,4
8.1,0,37.583010,126.659108,12.14,4789722753446346752,NORMAL,AUTOMOBILE,4
8.1,0,37.583080,126.660339,13.86,4789722753479114752,NORMAL,AUTOMOBILE,4
8.1,0,37.583099,126.660643,13.30,4789722753487306752,NORMAL,AUTOMOBILE,4
8.1,0,37.582921,126.661760,8.00,4789722753540554752,NORMAL,AUTOMOBILE,4
8.1,0,37.582068,126.662016,11.53,4789722753577418752,NORMAL,AUTOMOBILE,4
8.1,0,37.581967,126.662038,11.37,4789722753581514752,NORMAL,AUTOMOBILE,4
8.1,0,37.580891,126.662272,10.62,4789722753626570752,NORMAL,AUTOMOBILE,4
8.1,0,37.580028,126.662492,10.39,4789722753663434752,NORMAL,AUTOMOBILE,3
8.1,0,37.579944,126.662519,10.01,4789722753667530752,NORMAL,AUTOMOBILE,3
17.2,0,37.573472,126.663433,14.85,4789722754134474752,NORMAL,AUTOMOBILE,2
12.3,0,37.573312,126.663451,15.20,4789722754138570752,NORMAL,AUTOMOBILE,2
6.5,0,37.572433,126.663511,17.00,4789722754163146752,NORMAL,AUTOMOBILE,2
8.2,0,37.571985,126.663526,16.80,4789722754175434752,NORMAL,AUTOMOBILE,2
8.2,0,37.570944,126.663584,17.16,4789722754204106752,NORMAL,AUTOMOBILE,2
8.2,0,37.570453,126.663607,17.76,4789722754216394752,NORMAL,AUTOMOBILE,2
8.2,0,37.569616,126.663661,18.61,4789722754236874752,NORMAL,AUTOMOBILE,2
8.2,0,37.568585,126.663704,18.94,4789722754261450752,NORMAL,AUTOMOBILE,2
8.2,0,37.567558,126.663760,19.12,4789722754286026752,NORMAL,AUTOMOBILE,2
8.2,0,37.566865,126.663797,19.50,4789722754302410752,NORMAL,AUTOMOBILE,2
8.2,0,37.565767,126.663859,20.50,4789722754326986752,NORMAL,AUTOMOBILE,2
8.2,0,37.565014,126.663896,20.93,4789722754343370752,NORMAL,AUTOMOBILE,2
8.2,0,37.563898,126.663930,20.36,4789722754367946752,NORMAL,AUTOMOBILE,2
17.3,0,37.563182,126.663974,19.84,4789722754384330752,NORMAL,AUTOMOBILE,2
8.1,0,37.562109,126.664022,19.69,4789722754408906752,NORMAL,AUTOMOBILE,2
8.1,0,37.561415,126.664062,19.00,4789722754425290752,NORMAL,AUTOMOBILE,2
8.1,0,37.560384,126.664114,19.26,4789722754449866752,NORMAL,AUTOMOBILE,2
8.1,0,37.559375,126.664182,18.76,4789722754474442752,NORMAL,AUTOMOBILE,2
8.1,0,37.558307,126.664230,19.69,4789722754499018752,NORMAL,AUTOMOBILE,2
8.1,0,37.557590,126.664213,20.29,4789722754515402752,NORMAL,AUTOMOBILE,2
8.1,0,37.556513,126.664138,19.04,4789722754539978752,NORMAL,AUTOMOBILE,2
8.1,0,37.555854,126.664096,18.33,4789722754556362752,NORMAL,AUTOMOBILE,2
8.1,0,37.554910,126.664001,17.29,4789722754580938752,NORMAL,AUTOMOBILE,2
8.1,0,37.554352,126.663941,14.81,4789722754597322752,NORMAL,AUTOMOBILE,2
8.1,0,37.553423,126.663828,10.89,4789722754634186752,NORMAL,AUTOMOBILE,2
8.1,0,37.553330,126.663818,10.64,4789722754642378752,NORMAL,AUTOMOBILE,2
70.3,0,37.552598,126.657553,0.00,4789722754945482752,STOP,AUTOMOBILE,2
6.5,0,37.552757,126.653177,14.60,4789722755080650752,NORMAL,AUTOMOBILE,2
6.5,0,37.552760,126.653018,14.29,4789722755084746752,NORMAL,AUTOMOBILE,2
8.2,0,37.552785,126.651893,11.79,4789722755117514752,NORMAL,AUTOMOBILE,2
8.2,0,37.552785,126.651704,9.72,4789722755125706752,NORMAL,AUTOMOBILE,2
1003.0,0,37.551524,126.648096,0.00,4789722755400138752,STOP,AUTOMOBILE,2
1003.0,0,37.551524,126.648096,0.00,4789722757972987117,END,,0
