accuracy,id,lat,lng,speed,time,type,state,stepCount
22.5,0,37.540413,126.662794,0.00,4789722739229130752,START,AUTOMOBILE,332
22.6,0,37.540388,126.662760,0.00,4789722739642826752,STOP,AUTOMOBILE,332
6.5,0,37.583839,126.669655,15.53,4789722742870474752,NORMAL,AUTOMOBILE,24
8.2,0,37.583926,126.670904,13.73,4789722742903242752,NORMAL,AUTOMOBILE,24
8.2,0,37.584042,126.671187,13.97,4789722742911434752,NORMAL,AUTOMOBILE,24
8.2,0,37.584581,126.672222,13.73,4789722742944202752,NORMAL,AUTOMOBILE,24
8.2,0,37.584712,126.672504,14.08,4789722742952394752,NORMAL,AUTOMOBILE,24
8.1,0,37.585161,126.673684,14.84,4789722742985162752,NORMAL,AUTOMOBILE,24
8.1,0,37.585267,126.673983,14.48,4789722742993354752,NORMAL,AUTOMOBILE,24
8.1,0,37.585682,126.675184,14.12,4789722743026122752,NORMAL,AUTOMOBILE,24
8.1,0,37.585789,126.675478,14.16,4789722743038410752,NORMAL,AUTOMOBILE,24
8.1,0,37.586196,126.676672,14.33,4789722743067082752,NORMAL,AUTOMOBILE,24
8.1,0,37.586355,126.677131,14.75,4789722743079370752,NORMAL,AUTOMOBILE,24
8.1,0,37.586750,126.678274,16.15,4789722743108042752,NORMAL,AUTOMOBILE,24
8.1,0,37.586894,126.678830,17.27,4789722743120330752,NORMAL,AUTOMOBILE,24
8.1,0,37.587325,126.680030,15.94,4789722743149002752,NORMAL,AUTOMOBILE,24
8.1,0,37.587492,126.680496,14.86,4789722743161290752,NORMAL,AUTOMOBILE,24
8.1,0,37.587876,126.681579,11.23,4789722743194058752,NORMAL,AUTOMOBILE,24
8.1,0,37.587955,126.681754,8.73,4789722743202250752,NORMAL,AUTOMOBILE,24
1002.5,0,37.590737,126.681970,0.00,4789722744086986752,STOP,AUTOMOBILE,24
8.2,0,37.593506,126.682034,9.08,4789722744123850752,NORMAL,WALK,24
8.2,0,37.593589,126.682023,8.73,4789722744127946752,NORMAL,WALK,24
41.6,0,37.594021,126.691779,0.00,4789722744492490752,STOP,WALK,1
41.6,0,37.594021,126.691779,0.00,4789722751605148193,END,,0
