accuracy,id,lat,lng,speed,time,type,state,stepCount
57.1,0,37.539098,126.640909,0.00,1694690113000,START,AUTOMOBILE,1140
73.0,0,37.537341,126.640650,0.49,1694690153000,STOP,STATION,1140
9.5,0,37.537433,126.640549,1.63,1694690173000,NORMAL,AUTOMOBILE,1140
9.5,0,37.537413,126.640542,1.72,1694690174000,NORMAL,AUTOMOBILE,1140
9.5,0,37.537361,126.640542,3.87,1694690175000,NORMAL,AUTOMOBILE,1140
9.5,0,37.537317,126.640542,3.87,1694690176000,NORMAL,AUTOMOBILE,1140
9.5,0,37.537253,126.640553,5.26,1694690177000,NORMAL,AUTOMOBILE,1140
8.2,0,37.537171,126.640553,7.02,1694690178000,NORMAL,AUTOMOBILE,1140
8.2,0,37.537069,126.640554,9.41,1694690179000,NORMAL,AUTOMOBILE,1140
8.2,0,37.536970,126.640559,10.52,1694690180000,NORMAL,AUTOMOBILE,1140
8.2,0,37.536872,126.640563,10.52,1694690181000,NORMAL,AUTOMOBILE,1140
8.2,0,37.536781,126.640562,10.52,1694690182000,NORMAL,AUTOMOBILE,1140
8.2,0,37.536699,126.640563,10.14,1694690183000,NORMAL,AUTOMOBILE,1140
8.2,0,37.536635,126.640561,8.33,1694690184000,NORMAL,AUTOMOBILE,1140
8.2,0,37.536562,126.640565,8.33,1694690185000,NORMAL,AUTOMOBILE,1140
8.2,0,37.536492,126.640562,8.20,1694690186000,NORMAL,AUTOMOBILE,1140
8.2,0,37.536404,126.640560,8.84,1694690187000,NORMAL,AUTOMOBILE,1140
8.2,0,37.536325,126.640555,8.39,1694690188000,NORMAL,AUTOMOBILE,1140
8.2,0,37.536237,126.640557,8.97,1694690189000,NORMAL,AUTOMOBILE,1140
8.2,0,37.536146,126.640555,9.69,1694690190000,NORMAL,AUTOMOBILE,1140
8.2,0,37.536062,126.640556,9.22,1694690191000,NORMAL,AUTOMOBILE,1140
8.2,0,37.535971,126.640557,9.61,1694690192000,NORMAL,AUTOMOBILE,1140
8.2,0,37.535863,126.640561,10.74,1694690193000,NORMAL,AUTOMOBILE,1140
8.2,0,37.535744,126.640566,12.03,1694690194000,NORMAL,AUTOMOBILE,1140
8.2,0,37.535603,126.640563,13.49,1694690195000,NORMAL,AUTOMOBILE,1140
8.2,0,37.535473,126.640560,14.04,1694690196000,NORMAL,AUTOMOBILE,1140
8.2,0,37.535350,126.640558,13.89,1694690197000,NORMAL,AUTOMOBILE,1140
8.2,0,37.535225,126.640561,13.76,1694690198000,NORMAL,AUTOMOBILE,1140
8.2,0,37.535100,126.640562,13.72,1694690199000,NORMAL,AUTOMOBILE,1140
8.2,0,37.534981,126.640561,13.38,1694690200000,NORMAL,AUTOMOBILE,1140
8.2,0,37.534864,126.640563,13.18,1694690201000,NORMAL,AUTOMOBILE,1140
8.2,0,37.534747,126.640555,13.11,1694690202000,NORMAL,AUTOMOBILE,1140
8.2,0,37.534631,126.640560,13.08,1694690203000,NORMAL,AUTOMOBILE,1140
8.2,0,37.534520,126.640561,12.70,1694690204000,NORMAL,AUTOMOBILE,1140
8.2,0,37.534411,126.640562,12.49,1694690205000,NORMAL,AUTOMOBILE,1140
8.2,0,37.534300,126.640563,12.46,1694690206000,NORMAL,AUTOMOBILE,1140
8.2,0,37.534187,126.640565,12.64,1694690207000,NORMAL,AUTOMOBILE,1140
8.2,0,37.534066,126.640564,13.23,1694690208000,NORMAL,AUTOMOBILE,1140
8.2,0,37.533947,126.640565,13.43,1694690209000,NORMAL,AUTOMOBILE,1140
8.2,0,37.533825,126.640568,13.56,1694690210000,NORMAL,AUTOMOBILE,1140
8.2,0,37.533701,126.640567,13.68,1694690211000,NORMAL,AUTOMOBILE,1140
8.2,0,37.533571,126.640564,14.01,1694690212000,NORMAL,AUTOMOBILE,1140
8.2,0,37.533448,126.640563,13.62,1694690213000,NORMAL,AUTOMOBILE,1140
8.2,0,37.533329,126.640567,13.38,1694690214000,NORMAL,AUTOMOBILE,1140
8.2,0,37.533206,126.640562,13.58,1694690215000,NORMAL,AUTOMOBILE,1140
8.2,0,37.533086,126.640560,13.55,1694690216000,NORMAL,AUTOMOBILE,1140
8.2,0,37.532970,126.640565,13.29,1694690217000,NORMAL,AUTOMOBILE,1140
8.2,0,37.532858,126.640563,12.90,1694690218000,NORMAL,AUTOMOBILE,1140
8.2,0,37.532750,126.640564,12.27,1694690219000,NORMAL,AUTOMOBILE,1140
8.2,0,37.532654,126.640566,11.33,1694690220000,NORMAL,AUTOMOBILE,1140
8.2,0,37.532561,126.640566,10.73,1694690221000,NORMAL,AUTOMOBILE,1140
