accuracy,id,lat,lng,speed,time,type,state,stepCount
26.5,0,37.538598,126.647159,3.33,1695349495000,START,WALK,2
8.9,0,37.538267,126.648272,13.59,1695349504000,NORMAL,WALK,2
8.1,0,37.538224,126.649173,10.50,1695349511000,NORMAL,WALK,2
8.2,0,37.538219,126.649434,6.74,1695349514000,NORMAL,AUTOMOBILE,2
8.2,0,37.538207,126.649503,6.74,1695349515000,NORMAL,AUTOMOBILE,2
8.2,0,37.538206,126.649546,5.56,1695349516000,NORMAL,AUTOMOBILE,2
8.2,0,37.538202,126.649556,4.27,1695349517000,NORMAL,AUTOMOBILE,2
8.2,0,37.538212,126.649547,2.06,1695349518000,NORMAL,AUTOMOBILE,2
8.2,0,37.538206,126.649547,0.80,1695349519000,STOP,AUTOMOBILE,2
8.2,0,37.538190,126.649569,1.96,1695349520000,NORMAL,AUTOMOBILE,2
8.2,0,37.538179,126.649589,1.96,1695349521000,NORMAL,AUTOMOBILE,2
8.2,0,37.538147,126.649623,2.61,1695349522000,NORMAL,AUTOMOBILE,2
8.2,0,37.538090,126.649650,4.42,1695349523000,NORMAL,AUTOMOBILE,2
8.2,0,37.537978,126.649624,8.29,1695349524000,NORMAL,AUTOMOBILE,2
8.2,0,37.537899,126.649639,8.29,1695349525000,NORMAL,AUTOMOBILE,2
8.2,0,37.537787,126.649660,9.89,1695349526000,NORMAL,AUTOMOBILE,2
8.2,0,37.537647,126.649682,12.20,1695349527000,NORMAL,AUTOMOBILE,2
8.0,0,37.537509,126.649734,14.76,1695349528000,NORMAL,AUTOMOBILE,2
8.0,0,37.537362,126.649750,15.17,1695349529000,NORMAL,AUTOMOBILE,2
8.0,0,37.537235,126.649754,14.29,1695349530000,NORMAL,AUTOMOBILE,2
8.0,0,37.537120,126.649763,13.26,1695349531000,NORMAL,AUTOMOBILE,2
8.0,0,37.537004,126.649758,12.86,1695349532000,NORMAL,AUTOMOBILE,2
8.0,0,37.536900,126.649752,11.89,1695349533000,NORMAL,AUTOMOBILE,2
8.0,0,37.536810,126.649738,10.69,1695349534000,NORMAL,AUTOMOBILE,2
8.1,0,37.536733,126.649735,9.58,1695349535000,NORMAL,AUTOMOBILE,2
8.1,0,37.536657,126.649731,8.97,1695349536000,NORMAL,AUTOMOBILE,2
8.1,0,37.536585,126.649727,8.26,1695349537000,NORMAL,AUTOMOBILE,2
8.1,0,37.536524,126.649727,7.28,1695349538000,NORMAL,AUTOMOBILE,2
8.1,0,37.536475,126.649727,6.03,1695349539000,NORMAL,AUTOMOBILE,2
8.1,0,37.536444,126.649723,4.23,1695349540000,NORMAL,AUTOMOBILE,2
8.1,0,37.536428,126.649721,2.65,1695349541000,NORMAL,AUTOMOBILE,2
8.1,0,37.536420,126.649723,1.52,1695349542000,NORMAL,AUTOMOBILE,2
8.1,0,37.536420,126.649721,0.70,1695349543000,STOP,AUTOMOBILE,2
8.1,0,37.536400,126.649715,1.10,1695349570000,NORMAL,AUTOMOBILE,2
8.1,0,37.536368,126.649712,2.79,1695349571000,NORMAL,AUTOMOBILE,2
8.1,0,37.536322,126.649708,4.42,1695349572000,NORMAL,AUTOMOBILE,2
8.1,0,37.536265,126.649718,5.66,1695349573000,NORMAL,AUTOMOBILE,2
8.1,0,37.536208,126.649755,6.45,1695349574000,NORMAL,AUTOMOBILE,2
8.1,0,37.536151,126.649817,7.47,1695349575000,NORMAL,AUTOMOBILE,2
8.1,0,37.536101,126.649893,8.12,1695349576000,NORMAL,AUTOMOBILE,2
8.1,0,37.536063,126.649995,9.17,1695349577000,NORMAL,AUTOMOBILE,2
8.1,0,37.536032,126.650109,10.07,1695349578000,NORMAL,AUTOMOBILE,2
8.1,0,37.536012,126.650233,10.78,1695349579000,NORMAL,AUTOMOBILE,2
8.1,0,37.536006,126.650381,12.09,1695349580000,NORMAL,AUTOMOBILE,2
8.1,0,37.536002,126.650531,12.83,1695349581000,NORMAL,AUTOMOBILE,2
8.1,0,37.536004,126.650683,13.43,1695349582000,NORMAL,AUTOMOBILE,2
8.1,0,37.536004,126.650851,13.93,1695349583000,NORMAL,AUTOMOBILE,2
24.3,0,37.536010,126.651008,14.30,1695349584000,NORMAL,AUTOMOBILE,2
24.3,0,37.536011,126.651165,13.95,1695349585000,NORMAL,AUTOMOBILE,2
24.3,0,37.536012,126.651316,13.60,1695349586000,NORMAL,AUTOMOBILE,2
24.3,0,37.536012,126.651459,13.02,1695349587000,NORMAL,AUTOMOBILE,2
24.3,0,37.536017,126.651609,13.05,1695349588000,NORMAL,AUTOMOBILE,2
24.3,0,37.536019,126.651760,13.30,1695349589000,NORMAL,AUTOMOBILE,2
24.3,0,37.536011,126.651922,13.60,1695349590000,NORMAL,AUTOMOBILE,2
24.3,0,37.536012,126.652088,14.14,1695349591000,NORMAL,AUTOMOBILE,2
24.3,0,37.536015,126.652220,12.87,1695349592000,NORMAL,AUTOMOBILE,2
24.3,0,37.536020,126.652362,12.30,1695349593000,NORMAL,AUTOMOBILE,2
24.3,0,37.536017,126.652485,11.09,1695349594000,NORMAL,AUTOMOBILE,2
24.3,0,37.536019,126.652593,9.76,1695349595000,NORMAL,AUTOMOBILE,2
24.3,0,37.536019,126.652688,8.50,1695349596000,NORMAL,AUTOMOBILE,2
24.3,0,37.536023,126.652767,7.07,1695349597000,NORMAL,AUTOMOBILE,2
24.3,0,37.536021,126.652825,5.94,1695349598000,NORMAL,AUTOMOBILE,2
