accuracy,id,lat,lng,speed,time,type,state,stepCount
68.2,0,37.517341,126.649346,0.00,4789717390590410752,START,AUTOMOBILE,0
60.9,0,37.517542,126.649395,0.00,4789717390827978752,STOP,AUTOMOBILE,0
6.5,0,37.518893,126.649219,17.60,4789717390864842752,NORMAL,AUTOMOBILE,0
6.5,0,37.519052,126.649225,17.60,4789717390868938752,NORMAL,AUTOMOBILE,0
8.2,0,37.520158,126.649275,17.93,4789717390897610752,NORMAL,AUTOMOBILE,0
8.2,0,37.520641,126.649296,18.11,4789717390909898752,NORMAL,AUTOMOBILE,0
8.2,0,37.521469,126.649321,17.69,4789717390930378752,NORMAL,AUTOMOBILE,0
8.2,0,37.522311,126.649358,14.72,4789717390954954752,NORMAL,AUTOMOBILE,0
8.2,0,37.522437,126.649366,14.52,4789717390959050752,NORMAL,AUTOMOBILE,0
8.1,0,37.523446,126.649428,12.04,4789717390995914752,NORMAL,AUTOMOBILE,0
8.1,0,37.523538,126.649428,11.73,4789717391000010752,NORMAL,AUTOMOBILE,0
8.2,0,37.524357,126.649462,11.48,4789717391032778752,NORMAL,AUTOMOBILE,0
8.2,0,37.524557,126.649465,11.11,4789717391040970752,NORMAL,AUTOMOBILE,0
109.9,0,37.525502,126.640639,0.00,4789717391364554752,STOP,AUTOMOBILE,0
6.5,0,37.523936,126.638891,19.06,4789717391405514752,NORMAL,AUTOMOBILE,0
6.5,0,37.523850,126.638710,19.02,4789717391409610752,NORMAL,AUTOMOBILE,0
8.2,0,37.523431,126.637765,19.09,4789717391430090752,NORMAL,AUTOMOBILE,0
8.2,0,37.522933,126.636652,19.07,4789717391454666752,NORMAL,AUTOMOBILE,0
8.2,0,37.522432,126.635530,18.94,4789717391479242752,NORMAL,AUTOMOBILE,0
8.2,0,37.522094,126.634776,19.05,4789717391495626752,NORMAL,AUTOMOBILE,0
8.1,0,37.521624,126.633634,19.01,4789717391520202752,NORMAL,AUTOMOBILE,0
8.1,0,37.521284,126.632884,19.16,4789717391536586752,NORMAL,AUTOMOBILE,0
8.1,0,37.520788,126.631771,19.05,4789717391561162752,NORMAL,AUTOMOBILE,0
8.1,0,37.520457,126.631029,18.68,4789717391577546752,NORMAL,AUTOMOBILE,0
8.1,0,37.519978,126.629963,17.61,4789717391602122752,NORMAL,AUTOMOBILE,0
8.1,0,37.519686,126.629293,16.83,4789717391622602752,NORMAL,AUTOMOBILE,0
8.1,0,37.519259,126.628338,15.97,4789717391643082752,NORMAL,AUTOMOBILE,0
8.1,0,37.518907,126.627542,15.81,4789717391663562752,NORMAL,AUTOMOBILE,0
8.0,0,37.518424,126.626466,15.56,4789717391692234752,NORMAL,AUTOMOBILE,0
8.0,0,37.518208,126.626004,15.59,4789717391704522752,NORMAL,AUTOMOBILE,0
8.1,0,37.517757,126.624918,15.81,4789717391733194752,NORMAL,AUTOMOBILE,0
8.1,0,37.517563,126.624452,15.36,4789717391745482752,NORMAL,AUTOMOBILE,0
8.1,0,37.517228,126.623274,15.73,4789717391774154752,NORMAL,AUTOMOBILE,0
8.1,0,37.517076,126.622737,16.80,4789717391786442752,NORMAL,AUTOMOBILE,0
8.2,0,37.516821,126.621535,15.36,4789717391815114752,NORMAL,AUTOMOBILE,0
8.1,0,37.516765,126.620971,16.13,4789717391827402752,NORMAL,AUTOMOBILE,0
8.1,0,37.516668,126.619717,14.63,4789717391856074752,NORMAL,AUTOMOBILE,0
8.1,0,37.516648,126.619192,15.52,4789717391872458752,NORMAL,AUTOMOBILE,0
8.1,0,37.516877,126.618175,13.05,4789717391897034752,NORMAL,AUTOMOBILE,0
8.1,0,37.517257,126.617799,12.92,4789717391913418752,NORMAL,AUTOMOBILE,0
8.1,0,37.517707,126.616823,12.74,4789717391946186752,NORMAL,AUTOMOBILE,0
8.1,0,37.517661,126.616541,12.51,4789717391954378752,NORMAL,AUTOMOBILE,0
8.1,0,37.516944,126.615711,14.14,4789717391987146752,NORMAL,AUTOMOBILE,0
8.1,0,37.516702,126.615600,14.23,4789717391995338752,NORMAL,AUTOMOBILE,0
8.1,0,37.515628,126.615665,15.83,4789717392028106752,NORMAL,AUTOMOBILE,0
8.1,0,37.515370,126.615805,15.68,4789717392036298752,NORMAL,AUTOMOBILE,0
8.1,0,37.514683,126.616459,16.51,4789717392060874752,NORMAL,AUTOMOBILE,0
8.1,0,37.514592,126.616598,16.41,4789717392064970752,NORMAL,AUTOMOBILE,0
8.1,0,37.514353,126.617054,15.86,4789717392077258752,NORMAL,AUTOMOBILE,0
8.1,0,37.514092,126.618042,15.58,4789717392101834752,NORMAL,AUTOMOBILE,0
8.1,0,37.514041,126.618933,15.55,4789717392122314752,NORMAL,AUTOMOBILE,0
8.1,0,37.514084,126.620093,13.46,4789717392150986752,NORMAL,AUTOMOBILE,0
8.1,0,37.514111,126.620508,12.07,4789717392163274752,NORMAL,AUTOMOBILE,0
8.1,0,37.514203,126.621859,20.40,4789717392191946752,NORMAL,AUTOMOBILE,0
8.1,0,37.514250,126.622532,20.34,4789717392204234752,NORMAL,AUTOMOBILE,0
8.1,0,37.514336,126.623757,20.99,4789717392224714752,NORMAL,AUTOMOBILE,0
8.1,0,37.514175,126.624975,18.14,4789717392249290752,NORMAL,AUTOMOBILE,0
8.1,0,37.513573,126.625943,18.48,4789717392273866752,NORMAL,AUTOMOBILE,0
8.0,0,37.513032,126.626331,16.97,4789717392290250752,NORMAL,AUTOMOBILE,0
7.8,0,37.512093,126.626722,18.09,4789717392314826752,NORMAL,AUTOMOBILE,0
7.7,0,37.511431,126.626934,18.25,4789717392331210752,NORMAL,AUTOMOBILE,0
7.9,0,37.510464,126.627193,17.71,4789717392355786752,NORMAL,AUTOMOBILE,0
7.5,0,37.509803,126.627341,18.57,4789717392372170752,NORMAL,AUTOMOBILE,0
1456.9,0,37.466857,126.634320,0.00,4789717393351114752,STOP,AUTOMOBILE,47
11.5,0,37.429818,126.614263,24.58,4789717394584010752,NORMAL,AUTOMOBILE,39
6.5,0,37.428554,126.614250,22.58,4789717394608586752,NORMAL,AUTOMOBILE,39
6.5,0,37.427744,126.614237,22.19,4789717394624970752,NORMAL,AUTOMOBILE,39
8.2,0,37.427544,126.614239,22.19,4789717394629066752,NORMAL,AUTOMOBILE,39
8.2,0,37.426665,126.614240,19.23,4789717394649546752,NORMAL,AUTOMOBILE,39
8.2,0,37.425574,126.614288,21.87,4789717394674122752,NORMAL,AUTOMOBILE,39
8.2,0,37.424594,126.614289,17.47,4789717394698698752,NORMAL,AUTOMOBILE,39
8.2,0,37.424071,126.614295,14.80,4789717394715082752,NORMAL,AUTOMOBILE,39
8.1,0,37.423136,126.614294,12.94,4789717394747850752,NORMAL,AUTOMOBILE,39
8.1,0,37.422905,126.614295,12.80,4789717394756042752,NORMAL,AUTOMOBILE,39
8.1,0,37.421878,126.614303,12.51,4789717394792906752,NORMAL,AUTOMOBILE,39
8.1,0,37.421766,126.614303,12.46,4789717394797002752,NORMAL,STATION,39
8.1,0,37.421207,126.614306,12.37,4789717394817482752,NORMAL,STATION,39
8.1,0,37.420530,126.614313,12.56,4789717394842058752,NORMAL,AUTOMOBILE,39
8.1,0,37.419548,126.614319,13.82,4789717394874826752,NORMAL,AUTOMOBILE,39
8.1,0,37.419290,126.614327,14.20,4789717394883018752,NORMAL,AUTOMOBILE,39
