accuracy,id,lat,lng,speed,time,type,state,stepCount
8.2,0,37.534794,126.648555,1.39,1691290328000,NORMAL,AUTOMOBILE,374
8.2,0,37.534802,126.648565,1.04,1691290329000,NORMAL,AUTOMOBILE,374
8.2,0,37.534784,126.648559,0.91,1691290330000,STOP,AUTOMOBILE,374
8.2,0,37.534806,126.648559,1.18,1691290331000,NORMAL,AUTOMOBILE,374
8.2,0,37.534854,126.648558,3.17,1691290332000,NORMAL,AUTOMOBILE,374
8.2,0,37.534887,126.648547,3.56,1691290333000,NORMAL,AUTOMOBILE,374
8.2,0,37.534910,126.648562,3.00,1691290334000,NORMAL,AUTOMOBILE,374
8.2,0,37.534918,126.648612,2.92,1691290335000,NORMAL,AUTOMOBILE,374
8.2,0,37.534951,126.648666,4.86,1691290336000,NORMAL,AUTOMOBILE,374
8.2,0,37.534984,126.648719,6.10,1691290337000,NORMAL,AUTOMOBILE,374
8.2,0,37.534991,126.648746,4.93,1691290338000,NORMAL,AUTOMOBILE,374
8.2,0,37.535033,126.648633,3.21,1691290339000,NORMAL,AUTOMOBILE,374
8.2,0,37.535045,126.648589,3.54,1691290340000,NORMAL,AUTOMOBILE,374
8.2,0,37.535041,126.648542,3.64,1691290341000,NORMAL,AUTOMOBILE,374
8.2,0,37.535031,126.648505,3.41,1691290342000,NORMAL,AUTOMOBILE,374
8.2,0,37.535014,126.648470,3.44,1691290343000,NORMAL,AUTOMOBILE,374
8.2,0,37.534961,126.648468,3.42,1691290344000,NORMAL,AUTOMOBILE,374
8.2,0,37.534883,126.648512,4.95,1691290345000,NORMAL,AUTOMOBILE,374
8.2,0,37.534806,126.648531,6.92,1691290346000,NORMAL,AUTOMOBILE,374
8.2,0,37.534716,126.648547,8.15,1691290347000,NORMAL,AUTOMOBILE,374
8.2,0,37.534640,126.648548,8.04,1691290348000,NORMAL,AUTOMOBILE,374
8.2,0,37.534572,126.648550,7.41,1691290349000,NORMAL,AUTOMOBILE,374
8.2,0,37.534523,126.648541,6.31,1691290350000,NORMAL,AUTOMOBILE,374
8.2,0,37.534480,126.648549,5.02,1691290351000,NORMAL,AUTOMOBILE,374
8.2,0,37.534451,126.648549,4.15,1691290352000,NORMAL,AUTOMOBILE,374
8.2,0,37.534424,126.648549,3.58,1691290353000,NORMAL,AUTOMOBILE,374
8.2,0,37.534409,126.648542,2.63,1691290354000,NORMAL,AUTOMOBILE,374
8.2,0,37.534409,126.648534,1.55,1691290355000,NORMAL,AUTOMOBILE,374
8.2,0,37.534395,126.648531,1.39,1691290356000,NORMAL,AUTOMOBILE,374
8.2,0,37.534386,126.648519,1.50,1691290357000,NORMAL,AUTOMOBILE,374
8.2,0,37.534362,126.648509,2.53,1691290358000,NORMAL,AUTOMOBILE,374
8.2,0,37.534330,126.648495,3.25,1691290359000,NORMAL,AUTOMOBILE,374
8.2,0,37.534295,126.648506,3.37,1691290360000,NORMAL,AUTOMOBILE,374
8.2,0,37.534255,126.648544,3.66,1691290361000,NORMAL,AUTOMOBILE,374
8.2,0,37.534221,126.648613,4.62,1691290362000,NORMAL,AUTOMOBILE,374
8.2,0,37.534206,126.648716,6.47,1691290363000,NORMAL,AUTOMOBILE,374
8.2,0,37.534204,126.648822,7.76,1691290364000,NORMAL,AUTOMOBILE,374
8.2,0,37.534208,126.648917,7.77,1691290365000,NORMAL,AUTOMOBILE,374
8.2,0,37.534212,126.648998,7.27,1691290366000,NORMAL,AUTOMOBILE,374
8.2,0,37.534203,126.649065,6.56,1691290367000,NORMAL,AUTOMOBILE,374
8.2,0,37.534215,126.649132,5.75,1691290368000,NORMAL,AUTOMOBILE,374
8.2,0,37.534224,126.649179,4.88,1691290369000,NORMAL,AUTOMOBILE,374
8.2,0,37.534227,126.649230,4.63,1691290370000,NORMAL,AUTOMOBILE,374
8.2,0,37.534230,126.649272,3.23,1691290371000,NORMAL,AUTOMOBILE,374
8.2,0,37.534233,126.649283,1.65,1691290372000,NORMAL,AUTOMOBILE,374
8.2,0,37.534234,126.649291,0.95,1691290373000,STOP,AUTOMOBILE,374
8.2,0,37.534232,126.649302,1.01,1691290374000,NORMAL,AUTOMOBILE,374
8.2,0,37.534240,126.649323,1.42,1691290375000,NORMAL,AUTOMOBILE,374
8.2,0,37.534247,126.649356,2.41,1691290376000,NORMAL,AUTOMOBILE,374
8.2,0,37.534246,126.649402,2.72,1691290377000,NORMAL,AUTOMOBILE,374
8.2,0,37.534250,126.649422,1.91,1691290378000,NORMAL,AUTOMOBILE,374
8.2,0,37.534247,126.649442,1.59,1691290379000,NORMAL,AUTOMOBILE,374
8.2,0,37.534240,126.649455,1.16,1691290380000,NORMAL,AUTOMOBILE,374
8.2,0,37.534235,126.649462,0.66,1691290381000,STOP,AUTOMOBILE,374
8.2,0,37.534199,126.649532,1.67,1691290396000,NORMAL,AUTOMOBILE,374
8.2,0,37.534173,126.649562,3.20,1691290397000,NORMAL,AUTOMOBILE,374
8.2,0,37.534131,126.649597,4.03,1691290398000,NORMAL,AUTOMOBILE,374
8.2,0,37.534071,126.649602,5.12,1691290399000,NORMAL,AUTOMOBILE,374
8.2,0,37.533988,126.649604,7.10,1691290400000,NORMAL,AUTOMOBILE,374
8.2,0,37.533884,126.649615,9.82,1691290401000,NORMAL,AUTOMOBILE,374
8.2,0,37.533759,126.649621,12.09,1691290402000,NORMAL,AUTOMOBILE,374
8.2,0,37.533633,126.649624,13.02,1691290403000,NORMAL,AUTOMOBILE,374
8.2,0,37.533505,126.649632,13.35,1691290404000,NORMAL,AUTOMOBILE,374
8.2,0,37.533376,126.649639,13.82,1691290405000,NORMAL,AUTOMOBILE,374
8.2,0,37.533234,126.649640,14.74,1691290406000,NORMAL,AUTOMOBILE,374
8.2,0,37.533094,126.649636,15.03,1691290407000,NORMAL,AUTOMOBILE,374
8.2,0,37.532956,126.649627,14.62,1691290408000,NORMAL,AUTOMOBILE,374
8.2,0,37.532836,126.649610,13.77,1691290409000,NORMAL,STATION,374
8.2,0,37.532726,126.649599,12.68,1691290410000,NORMAL,AUTOMOBILE,374
8.2,0,37.532617,126.649591,12.28,1691290411000,NORMAL,AUTOMOBILE,374
8.2,0,37.532499,126.649580,12.76,1691290412000,NORMAL,AUTOMOBILE,374
8.2,0,37.532381,126.649569,12.75,1691290413000,NORMAL,AUTOMOBILE,374
8.2,0,37.532270,126.649560,12.35,1691290414000,NORMAL,AUTOMOBILE,374
8.2,0,37.532155,126.649553,12.49,1691290415000,NORMAL,AUTOMOBILE,374
8.2,0,37.532038,126.649546,12.78,1691290416000,NORMAL,AUTOMOBILE,374
8.2,0,37.531929,126.649536,12.27,1691290417000,NORMAL,AUTOMOBILE,374
8.2,0,37.531825,126.649532,11.89,1691290418000,NORMAL,AUTOMOBILE,374
8.2,0,37.531709,126.649524,12.33,1691290419000,NORMAL,AUTOMOBILE,374
8.2,0,37.531599,126.649517,12.31,1691290420000,NORMAL,AUTOMOBILE,374
8.2,0,37.531493,126.649511,11.98,1691290421000,NORMAL,AUTOMOBILE,374
8.2,0,37.531391,126.649506,11.43,1691290422000,NORMAL,AUTOMOBILE,374
8.2,0,37.531298,126.649504,10.55,1691290423000,NORMAL,AUTOMOBILE,374
8.2,0,37.531213,126.649496,9.69,1691290424000,NORMAL,AUTOMOBILE,374
8.2,0,37.531137,126.649489,8.95,1691290425000,NORMAL,AUTOMOBILE,374
8.2,0,37.531063,126.649480,8.14,1691290426000,NORMAL,AUTOMOBILE,374
8.2,0,37.531004,126.649475,7.19,1691290427000,NORMAL,AUTOMOBILE,374
8.2,0,37.530952,126.649469,6.20,1691290428000,NORMAL,AUTOMOBILE,374
8.2,0,37.530911,126.649464,5.08,1691290429000,NORMAL,AUTOMOBILE,374
8.2,0,37.530881,126.649457,3.96,1691290430000,NORMAL,AUTOMOBILE,374
8.2,0,37.530859,126.649454,2.75,1691290431000,NORMAL,AUTOMOBILE,374
8.2,0,37.530852,126.649452,1.32,1691290432000,NORMAL,AUTOMOBILE,374
8.2,0,37.530853,126.649447,0.70,1691290433000,STOP,AUTOMOBILE,374
8.2,0,37.530821,126.649378,1.49,1691290473000,NORMAL,AUTOMOBILE,374
8.2,0,37.530795,126.649376,2.64,1691290474000,NORMAL,AUTOMOBILE,374
8.2,0,37.530762,126.649375,3.30,1691290475000,NORMAL,AUTOMOBILE,374
8.2,0,37.530723,126.649371,4.01,1691290476000,NORMAL,STATION,374
8.2,0,37.530680,126.649370,4.62,1691290477000,NORMAL,STATION,374
8.2,0,37.530624,126.649368,5.95,1691290478000,NORMAL,AUTOMOBILE,374
8.2,0,37.530560,126.649367,6.80,1691290479000,NORMAL,AUTOMOBILE,374
8.2,0,37.530493,126.649364,7.41,1691290480000,NORMAL,AUTOMOBILE,374
8.2,0,37.530425,126.649360,7.45,1691290481000,NORMAL,AUTOMOBILE,374
8.2,0,37.530358,126.649360,7.44,1691290482000,NORMAL,AUTOMOBILE,374
8.2,0,37.530285,126.649353,7.85,1691290483000,NORMAL,AUTOMOBILE,374
8.2,0,37.530213,126.649349,7.91,1691290484000,NORMAL,AUTOMOBILE,374
8.2,0,37.530140,126.649346,8.16,1691290485000,NORMAL,AUTOMOBILE,374
8.2,0,37.530057,126.649343,8.82,1691290486000,NORMAL,AUTOMOBILE,374
8.2,0,37.529973,126.649339,9.36,1691290487000,NORMAL,AUTOMOBILE,374
8.2,0,37.529885,126.649328,9.85,1691290488000,NORMAL,AUTOMOBILE,374
8.2,0,37.529788,126.649318,10.59,1691290489000,NORMAL,AUTOMOBILE,374
8.2,0,37.529691,126.649309,10.60,1691290490000,NORMAL,AUTOMOBILE,374
8.2,0,37.529600,126.649304,10.42,1691290491000,NORMAL,AUTOMOBILE,374
8.2,0,37.529503,126.649298,10.69,1691290492000,NORMAL,AUTOMOBILE,374
8.2,0,37.529404,126.649296,10.93,1691290493000,NORMAL,AUTOMOBILE,374
8.2,0,37.529304,126.649289,11.14,1691290494000,NORMAL,AUTOMOBILE,374
8.2,0,37.529199,126.649290,11.65,1691290495000,NORMAL,AUTOMOBILE,374
8.2,0,37.529088,126.649287,12.16,1691290496000,NORMAL,AUTOMOBILE,374
8.2,0,37.528981,126.649284,12.16,1691290497000,NORMAL,AUTOMOBILE,374
8.2,0,37.528871,126.649282,12.24,1691290498000,NORMAL,AUTOMOBILE,374
8.2,0,37.528763,126.649279,11.94,1691290499000,NORMAL,AUTOMOBILE,374
8.2,0,37.528658,126.649276,11.81,1691290500000,NORMAL,AUTOMOBILE,374
8.2,0,37.528550,126.649271,11.96,1691290501000,NORMAL,AUTOMOBILE,374
8.2,0,37.528439,126.649269,12.29,1691290502000,NORMAL,AUTOMOBILE,374
8.2,0,37.528328,126.649264,12.39,1691290503000,NORMAL,AUTOMOBILE,374
8.2,0,37.528221,126.649262,11.96,1691290504000,NORMAL,AUTOMOBILE,374
8.2,0,37.528123,126.649259,11.10,1691290505000,NORMAL,AUTOMOBILE,374
8.2,0,37.528033,126.649258,10.16,1691290506000,NORMAL,AUTOMOBILE,374
8.2,0,37.527952,126.649258,9.22,1691290507000,NORMAL,AUTOMOBILE,374
8.2,0,37.527876,126.649255,8.63,1691290508000,NORMAL,AUTOMOBILE,374
8.2,0,37.527805,126.649256,8.10,1691290509000,NORMAL,AUTOMOBILE,374
8.2,0,37.527737,126.649252,7.44,1691290510000,NORMAL,AUTOMOBILE,374
8.2,0,37.527666,126.649251,7.84,1691290511000,NORMAL,AUTOMOBILE,374
8.2,0,37.527587,126.649248,8.85,1691290512000,NORMAL,AUTOMOBILE,374
8.2,0,37.527506,126.649246,8.89,1691290513000,NORMAL,AUTOMOBILE,374
8.2,0,37.527426,126.649242,8.87,1691290514000,NORMAL,AUTOMOBILE,374
8.2,0,37.527330,126.649231,10.56,1691290515000,NORMAL,AUTOMOBILE,374
8.2,0,37.527220,126.649209,12.13,1691290516000,NORMAL,AUTOMOBILE,374
8.2,0,37.527114,126.649195,11.87,1691290517000,NORMAL,AUTOMOBILE,374
8.2,0,37.527021,126.649190,10.77,1691290518000,NORMAL,AUTOMOBILE,374
8.2,0,37.526928,126.649187,10.59,1691290519000,NORMAL,AUTOMOBILE,374
8.2,0,37.526831,126.649186,10.75,1691290520000,NORMAL,AUTOMOBILE,374
8.2,0,37.526743,126.649183,9.78,1691290521000,NORMAL,AUTOMOBILE,374
8.2,0,37.526665,126.649182,8.85,1691290522000,NORMAL,AUTOMOBILE,374
8.2,0,37.526594,126.649178,8.23,1691290523000,NORMAL,AUTOMOBILE,374
8.2,0,37.526515,126.649173,8.62,1691290524000,NORMAL,AUTOMOBILE,374
8.2,0,37.526437,126.649170,8.70,1691290525000,NORMAL,AUTOMOBILE,374
8.2,0,37.526364,126.649166,8.33,1691290526000,NORMAL,AUTOMOBILE,374
8.2,0,37.526288,126.649164,8.45,1691290527000,NORMAL,AUTOMOBILE,374
8.2,0,37.526205,126.649160,9.02,1691290528000,NORMAL,AUTOMOBILE,374
8.2,0,37.526117,126.649159,9.74,1691290529000,NORMAL,AUTOMOBILE,374
8.2,0,37.526022,126.649159,10.33,1691290530000,NORMAL,AUTOMOBILE,374
8.2,0,37.525923,126.649162,10.82,1691290531000,NORMAL,AUTOMOBILE,374
8.2,0,37.525827,126.649164,10.73,1691290532000,NORMAL,AUTOMOBILE,374
8.2,0,37.525727,126.649170,10.94,1691290533000,NORMAL,AUTOMOBILE,374
8.2,0,37.525625,126.649173,11.25,1691290534000,NORMAL,AUTOMOBILE,374
8.2,0,37.525520,126.649172,11.64,1691290535000,NORMAL,AUTOMOBILE,374
8.2,0,37.525410,126.649168,12.16,1691290536000,NORMAL,AUTOMOBILE,374
8.2,0,37.525296,126.649165,12.71,1691290537000,NORMAL,AUTOMOBILE,374
8.2,0,37.525179,126.649159,12.94,1691290538000,NORMAL,AUTOMOBILE,374
8.2,0,37.525064,126.649156,12.81,1691290539000,NORMAL,AUTOMOBILE,374
8.2,0,37.524947,126.649151,13.11,1691290540000,NORMAL,AUTOMOBILE,374
8.2,0,37.524822,126.649146,13.90,1691290541000,NORMAL,AUTOMOBILE,374
8.2,0,37.524689,126.649143,14.81,1691290542000,NORMAL,AUTOMOBILE,374
8.2,0,37.524549,126.649146,15.41,1691290543000,NORMAL,AUTOMOBILE,374
8.2,0,37.524407,126.649152,15.69,1691290544000,NORMAL,AUTOMOBILE,374
8.2,0,37.524261,126.649158,16.16,1691290545000,NORMAL,AUTOMOBILE,374
8.2,0,37.524109,126.649161,16.57,1691290546000,NORMAL,AUTOMOBILE,374
8.2,0,37.523961,126.649154,16.58,1691290547000,NORMAL,AUTOMOBILE,374
8.2,0,37.523815,126.649147,16.45,1691290548000,NORMAL,AUTOMOBILE,374
8.2,0,37.523671,126.649142,16.18,1691290549000,NORMAL,AUTOMOBILE,374
8.2,0,37.523526,126.649139,15.98,1691290550000,NORMAL,AUTOMOBILE,374
8.2,0,37.523380,126.649133,16.21,1691290551000,NORMAL,AUTOMOBILE,374
8.2,0,37.523235,126.649126,16.10,1691290552000,NORMAL,AUTOMOBILE,374
8.2,0,37.523102,126.649120,15.04,1691290553000,NORMAL,AUTOMOBILE,374
8.2,0,37.522975,126.649119,14.23,1691290554000,NORMAL,AUTOMOBILE,374
8.2,0,37.522860,126.649120,12.97,1691290555000,NORMAL,AUTOMOBILE,374
8.2,0,37.522753,126.649123,12.11,1691290556000,NORMAL,AUTOMOBILE,374
8.2,0,37.522651,126.649123,11.44,1691290557000,NORMAL,AUTOMOBILE,374
8.2,0,37.522548,126.649126,11.40,1691290558000,NORMAL,AUTOMOBILE,374
8.2,0,37.522442,126.649126,11.43,1691290559000,NORMAL,AUTOMOBILE,374
8.2,0,37.522348,126.649127,10.59,1691290560000,NORMAL,AUTOMOBILE,374
8.2,0,37.522263,126.649129,9.65,1691290561000,NORMAL,AUTOMOBILE,374
8.2,0,37.522182,126.649136,8.99,1691290562000,NORMAL,AUTOMOBILE,374
8.2,0,37.522098,126.649145,9.26,1691290563000,NORMAL,AUTOMOBILE,374
8.2,0,37.522004,126.649156,10.18,1691290564000,NORMAL,AUTOMOBILE,374
8.2,0,37.521913,126.649158,9.86,1691290565000,NORMAL,AUTOMOBILE,374
8.2,0,37.521838,126.649159,8.53,1691290566000,NORMAL,AUTOMOBILE,374
8.2,0,37.521777,126.649159,7.27,1691290567000,NORMAL,AUTOMOBILE,374
8.2,0,37.521729,126.649160,6.13,1691290568000,NORMAL,AUTOMOBILE,374
8.2,0,37.521685,126.649155,5.04,1691290569000,NORMAL,AUTOMOBILE,374
8.2,0,37.521656,126.649154,3.61,1691290570000,NORMAL,AUTOMOBILE,374
8.2,0,37.521631,126.649157,2.95,1691290571000,NORMAL,AUTOMOBILE,374
8.2,0,37.521608,126.649157,2.59,1691290572000,NORMAL,AUTOMOBILE,374
8.2,0,37.521583,126.649154,2.65,1691290573000,NORMAL,AUTOMOBILE,374
8.2,0,37.521555,126.649153,2.85,1691290574000,NORMAL,AUTOMOBILE,374
8.2,0,37.521516,126.649152,4.03,1691290575000,NORMAL,AUTOMOBILE,374
8.1,0,37.521469,126.649154,4.87,1691290576000,NORMAL,AUTOMOBILE,374
8.1,0,37.521420,126.649156,5.29,1691290577000,NORMAL,AUTOMOBILE,374
8.0,0,37.521363,126.649156,5.99,1691290578000,NORMAL,AUTOMOBILE,374
8.0,0,37.521302,126.649157,6.76,1691290579000,NORMAL,AUTOMOBILE,374
8.0,0,37.521217,126.649155,7.39,1691290580000,NORMAL,AUTOMOBILE,374
8.1,0,37.521092,126.649142,8.81,1691290581000,NORMAL,AUTOMOBILE,374
8.1,0,37.521009,126.649137,9.37,1691290582000,NORMAL,AUTOMOBILE,374
8.1,0,37.520920,126.649134,9.94,1691290583000,NORMAL,AUTOMOBILE,374
8.1,0,37.520825,126.649125,10.49,1691290584000,NORMAL,AUTOMOBILE,374
8.1,0,37.520728,126.649113,11.12,1691290585000,NORMAL,AUTOMOBILE,374
8.1,0,37.520619,126.649105,11.60,1691290586000,NORMAL,AUTOMOBILE,374
8.1,0,37.520508,126.649102,12.33,1691290587000,NORMAL,AUTOMOBILE,374
8.1,0,37.520399,126.649098,12.19,1691290588000,NORMAL,AUTOMOBILE,374
8.1,0,37.520289,126.649093,12.18,1691290589000,NORMAL,AUTOMOBILE,374
8.1,0,37.520178,126.649097,12.31,1691290590000,NORMAL,AUTOMOBILE,374
8.1,0,37.520064,126.649092,12.46,1691290591000,NORMAL,AUTOMOBILE,374
8.1,0,37.519957,126.649090,12.12,1691290592000,NORMAL,AUTOMOBILE,374
8.1,0,37.519846,126.649089,12.19,1691290593000,NORMAL,AUTOMOBILE,374
8.1,0,37.519736,126.649085,12.20,1691290594000,NORMAL,AUTOMOBILE,374
8.1,0,37.519624,126.649083,12.28,1691290595000,NORMAL,AUTOMOBILE,374
8.1,0,37.519509,126.649080,12.54,1691290596000,NORMAL,AUTOMOBILE,374
8.1,0,37.519400,126.649076,12.00,1691290597000,NORMAL,AUTOMOBILE,374
8.1,0,37.519293,126.649072,11.89,1691290598000,NORMAL,AUTOMOBILE,374
8.1,0,37.519180,126.649068,12.19,1691290599000,NORMAL,AUTOMOBILE,374
8.1,0,37.519065,126.649063,12.59,1691290600000,NORMAL,AUTOMOBILE,374
8.1,0,37.518955,126.649058,12.31,1691290601000,NORMAL,AUTOMOBILE,374
8.1,0,37.518837,126.649054,12.81,1691290602000,NORMAL,AUTOMOBILE,374
8.1,0,37.518714,126.649046,13.60,1691290603000,NORMAL,AUTOMOBILE,374
8.1,0,37.518585,126.649040,14.31,1691290604000,NORMAL,AUTOMOBILE,374
8.1,0,37.518459,126.649040,14.05,1691290605000,NORMAL,AUTOMOBILE,374
8.1,0,37.518335,126.649038,14.02,1691290606000,NORMAL,AUTOMOBILE,374
8.1,0,37.518207,126.649037,14.20,1691290607000,NORMAL,AUTOMOBILE,374
8.1,0,37.518080,126.649035,14.16,1691290608000,NORMAL,AUTOMOBILE,374
8.1,0,37.517956,126.649029,14.03,1691290609000,NORMAL,AUTOMOBILE,374
8.1,0,37.517824,126.649025,14.55,1691290610000,NORMAL,AUTOMOBILE,374
8.1,0,37.517687,126.649016,15.22,1691290611000,NORMAL,AUTOMOBILE,374
8.1,0,37.517553,126.649012,14.98,1691290612000,NORMAL,AUTOMOBILE,374
8.1,0,37.517418,126.649007,15.19,1691290613000,NORMAL,AUTOMOBILE,374
8.1,0,37.517275,126.649003,15.57,1691290614000,NORMAL,AUTOMOBILE,374
8.1,0,37.517136,126.648998,15.52,1691290615000,NORMAL,AUTOMOBILE,374
8.1,0,37.516996,126.648989,15.61,1691290616000,NORMAL,AUTOMOBILE,374
8.1,0,37.516858,126.648981,15.48,1691290617000,NORMAL,AUTOMOBILE,374
8.1,0,37.516721,126.648975,15.40,1691290618000,NORMAL,AUTOMOBILE,374
8.1,0,37.516584,126.648971,15.30,1691290619000,NORMAL,AUTOMOBILE,374
8.1,0,37.516446,126.648964,15.33,1691290620000,NORMAL,AUTOMOBILE,374
8.1,0,37.516307,126.648958,15.53,1691290621000,NORMAL,AUTOMOBILE,374
8.1,0,37.516168,126.648956,15.29,1691290622000,NORMAL,AUTOMOBILE,374
8.1,0,37.516029,126.648954,15.33,1691290623000,NORMAL,AUTOMOBILE,374
8.1,0,37.515893,126.648944,15.30,1691290624000,NORMAL,AUTOMOBILE,374
8.1,0,37.515752,126.648938,15.55,1691290625000,NORMAL,AUTOMOBILE,374
8.1,0,37.515612,126.648929,15.52,1691290626000,NORMAL,AUTOMOBILE,374
8.1,0,37.515471,126.648921,15.65,1691290627000,NORMAL,AUTOMOBILE,374
8.1,0,37.515333,126.648913,15.33,1691290628000,NORMAL,AUTOMOBILE,374
8.1,0,37.515167,126.648954,18.93,1691290629000,NORMAL,AUTOMOBILE,374
8.1,0,37.515047,126.649165,21.63,1691290630000,NORMAL,AUTOMOBILE,374
8.1,0,37.514909,126.649363,22.72,1691290631000,NORMAL,AUTOMOBILE,374
8.1,0,37.514767,126.648866,15.82,1691290632000,RAPID1,AUTOMOBILE,374
8.1,0,37.514622,126.648858,15.89,1691290633000,NORMAL,AUTOMOBILE,374
8.1,0,37.514481,126.648849,15.57,1691290634000,NORMAL,AUTOMOBILE,374
8.1,0,37.514337,126.648842,15.74,1691290635000,NORMAL,AUTOMOBILE,374
8.1,0,37.514190,126.648826,15.97,1691290636000,NORMAL,AUTOMOBILE,374
8.1,0,37.514043,126.648825,16.22,1691290637000,NORMAL,AUTOMOBILE,374
8.1,0,37.513896,126.648814,16.17,1691290638000,NORMAL,AUTOMOBILE,374
8.1,0,37.513751,126.648815,16.18,1691290639000,NORMAL,AUTOMOBILE,374
8.1,0,37.513601,126.648806,16.37,1691290640000,NORMAL,AUTOMOBILE,374
8.1,0,37.513454,126.648796,16.44,1691290641000,NORMAL,AUTOMOBILE,374
8.1,0,37.513306,126.648787,16.39,1691290642000,NORMAL,AUTOMOBILE,374
8.1,0,37.513157,126.648780,16.53,1691290643000,NORMAL,AUTOMOBILE,374
8.1,0,37.513011,126.648773,16.46,1691290644000,NORMAL,AUTOMOBILE,374
8.1,0,37.512858,126.648760,16.76,1691290645000,NORMAL,AUTOMOBILE,374
8.1,0,37.512698,126.648759,17.11,1691290646000,NORMAL,AUTOMOBILE,374
8.1,0,37.512542,126.648761,17.06,1691290647000,NORMAL,AUTOMOBILE,374
8.1,0,37.512383,126.648744,17.28,1691290648000,NORMAL,AUTOMOBILE,374
8.1,0,37.512231,126.648734,16.89,1691290649000,NORMAL,AUTOMOBILE,374
8.1,0,37.512093,126.648730,16.07,1691290650000,NORMAL,AUTOMOBILE,374
8.1,0,37.511956,126.648729,15.87,1691290651000,NORMAL,AUTOMOBILE,374
8.1,0,37.511813,126.648722,15.53,1691290652000,NORMAL,AUTOMOBILE,374
8.1,0,37.511674,126.648711,15.30,1691290653000,NORMAL,AUTOMOBILE,374
8.1,0,37.511541,126.648707,15.00,1691290654000,NORMAL,AUTOMOBILE,374
8.1,0,37.511402,126.648699,15.09,1691290655000,NORMAL,AUTOMOBILE,374
8.1,0,37.511270,126.648689,14.97,1691290656000,NORMAL,AUTOMOBILE,374
8.1,0,37.511143,126.648672,15.10,1691290657000,NORMAL,AUTOMOBILE,374
8.1,0,37.511008,126.648667,14.98,1691290658000,NORMAL,AUTOMOBILE,374
8.1,0,37.510879,126.648671,14.93,1691290659000,NORMAL,AUTOMOBILE,374
8.1,0,37.510740,126.648662,15.22,1691290660000,NORMAL,AUTOMOBILE,374
8.1,0,37.510605,126.648657,15.24,1691290661000,NORMAL,AUTOMOBILE,374
8.1,0,37.510463,126.648650,15.56,1691290662000,NORMAL,AUTOMOBILE,374
8.1,0,37.510316,126.648646,15.94,1691290663000,NORMAL,AUTOMOBILE,374
8.1,0,37.510169,126.648636,16.16,1691290664000,NORMAL,AUTOMOBILE,374
8.1,0,37.510026,126.648622,16.03,1691290665000,NORMAL,AUTOMOBILE,374
8.1,0,37.509881,126.648611,16.18,1691290666000,NORMAL,AUTOMOBILE,374
8.1,0,37.509734,126.648604,16.37,1691290667000,NORMAL,AUTOMOBILE,374
8.1,0,37.509588,126.648599,16.17,1691290668000,NORMAL,AUTOMOBILE,374
8.1,0,37.509452,126.648591,15.56,1691290669000,NORMAL,AUTOMOBILE,374
8.1,0,37.509315,126.648583,15.36,1691290670000,NORMAL,AUTOMOBILE,374
8.1,0,37.509181,126.648579,15.08,1691290671000,NORMAL,AUTOMOBILE,374
8.1,0,37.509054,126.648574,14.49,1691290672000,NORMAL,AUTOMOBILE,374
