accuracy,id,lat,lng,speed,time,type,state,stepCount
9.7,0,37.538693,126.649979,13.10,1690971479000,START,AUTOMOBILE,230
9.7,0,37.538923,126.649953,13.10,1690971481000,NORMAL,AUTOMOBILE,230
9.7,0,37.539040,126.649946,13.35,1690971482000,NORMAL,AUTOMOBILE,230
9.5,0,37.539163,126.649946,13.07,1690971483000,NORMAL,AUTOMOBILE,230
9.5,0,37.539263,126.649917,11.91,1690971484000,NORMAL,AUTOMOBILE,230
9.5,0,37.539370,126.649911,11.91,1690971485000,NORMAL,AUTOMOBILE,230
9.9,0,37.539448,126.649914,10.72,1690971486000,NORMAL,AUTOMOBILE,230
9.6,0,37.539526,126.649935,9.82,1690971487000,NORMAL,AUTOMOBILE,230
9.5,0,37.539586,126.649929,7.48,1690971488000,NORMAL,AUTOMOBILE,230
9.5,0,37.539644,126.649905,7.48,1690971489000,NORMAL,AUTOMOBILE,230
9.5,0,37.539667,126.649864,5.30,1690971490000,NORMAL,AUTOMOBILE,230
9.6,0,37.539681,126.649849,3.85,1690971491000,NORMAL,AUTOMOBILE,230
9.9,0,37.539664,126.649775,3.85,1690971492000,NORMAL,AUTOMOBILE,230
9.6,0,37.539627,126.649715,4.64,1690971493000,NORMAL,AUTOMOBILE,230
9.5,0,37.539558,126.649688,5.74,1690971494000,NORMAL,AUTOMOBILE,230
8.7,0,37.539545,126.649642,6.56,1690971495000,NORMAL,AUTOMOBILE,230
8.7,0,37.539452,126.649635,8.04,1690971496000,NORMAL,AUTOMOBILE,230
8.6,0,37.539340,126.649634,9.61,1690971497000,NORMAL,AUTOMOBILE,230
8.5,0,37.539226,126.649628,10.72,1690971498000,NORMAL,AUTOMOBILE,230
8.5,0,37.539120,126.649630,11.03,1690971499000,NORMAL,AUTOMOBILE,230
8.4,0,37.539018,126.649634,10.76,1690971500000,NORMAL,AUTOMOBILE,230
8.3,0,37.538919,126.649636,10.35,1690971501000,NORMAL,AUTOMOBILE,230
8.2,0,37.538807,126.649630,9.98,1690971502000,NORMAL,AUTOMOBILE,230
8.2,0,37.538723,126.649626,9.76,1690971503000,NORMAL,AUTOMOBILE,230
8.2,0,37.538639,126.649621,9.24,1690971504000,NORMAL,AUTOMOBILE,230
8.2,0,37.538571,126.649621,8.29,1690971505000,NORMAL,AUTOMOBILE,230
8.2,0,37.538515,126.649618,7.22,1690971506000,NORMAL,AUTOMOBILE,230
8.2,0,37.538471,126.649616,6.26,1690971507000,NORMAL,AUTOMOBILE,230
8.2,0,37.538432,126.649609,5.54,1690971508000,NORMAL,AUTOMOBILE,230
