accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
39.0,0,37.646867,126.895163,0.00,1700308682000,START,WALK,506,
45.8,0,37.646500,126.893466,0.00,1700308846000,STOP,WALK,303,
45.8,0,37.646500,126.893466,0.00,1700309432345,END,,0,
