accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
50.9,0,37.536100,126.653818,0.00,1700882286000,START,WALK,252,
57.3,0,37.536346,126.650584,0.00,1700882677000,STOP,WALK,423,
57.3,0,37.536346,126.650584,0.00,1700883435979,END,,0,
