accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
49.6,0,37.537008,126.645841,0.0,1698457369000,START,WALK,772,,N,KECABBAA
25.4,0,37.536191,126.646654,1.27,1698457499000,NORMAL,WALK,211,,N,KECABBAA
10.8,0,37.536225,126.646787,1.08,1698457506000,NORMAL,WALK,5,,N,KECABBAA
15.0,0,37.536246,126.646879,0.94,1698457511000,STOP,WALK,5,,N,KECABBAA
15.0,0,37.536246,126.646879,0.94,1698464842136,END,,0,,N,KECABBAA
