accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
58.3,0,37.536042,126.650487,0.0,1698464842000,START,RUN,874,,N,KECABBAB
76.7,0,37.536063,126.647253,0.0,1698465109000,STOP,RUN,466,,N,KECABBAA
27.1,0,37.536694,126.647269,1.26,1698465116000,NORMAL,WALK,10,,N,KECABBAA
14.5,0,37.536616,126.645723,1.19,1698465225000,NORMAL,WALK,205,,N,KECABBAA
63.0,0,37.537137,126.644645,0.0,1698465346000,STOP,WALK,224,,N,KECABBAA
26.1,0,37.53821,126.648739,1.24,1698465764000,NORMAL,WALK,302,,N,KECABBAA
26.1,0,37.53821,126.648739,1.24,1698547394007,END,,0,,N,KECABBAA
