accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
51.4,0,37.537521,126.644638,0.0,1700627525000,START,WALK,1349,,N,KECABBAA
49.6,0,37.537314,126.642995,0.0,1700627670000,STOP,WALK,240,,N,KECABBAA
49.6,0,37.537314,126.642995,0.0,1700632619832,END,,0,,N,KECABBAA
