accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
59.8,0,37.537616,126.646066,0.0,1699599638000,START,WALK,630,,N,KECABBAA
22.5,0,37.537586,126.644811,0.65,1699599654000,STOP,WALK,15,,N,KECABBAA
22.5,0,37.537586,126.644811,0.65,1699601335001,END,,0,,N,KECABBAA
