accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
150.0,0,37.538716,126.646849,0.0,1697711385000,START,WALK,107,,N,KECABBAA
58.9,0,37.53839,126.646999,0.0,1697711391000,STOP,WALK,4,,N,KECABBAA
58.9,0,37.53839,126.646999,0.0,1697758004068,END,,0,,N,KECABBAA
