accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
8.2,0,37.460664,126.371676,7.0,1697876697000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAB
8.2,0,37.460592,126.371685,7.94,1697876698000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAB
8.2,0,37.460532,126.371696,7.84,1697876699000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAB
8.2,0,37.460483,126.371692,7.06,1697876700000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAB
8.2,0,37.460452,126.371688,5.19,1697876701000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAB
8.2,0,37.46041,126.371689,4.86,1697876702000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAB
8.2,0,37.460353,126.371691,5.62,1697876703000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAB
8.2,0,37.460314,126.371572,5.22,1697876704000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAB
8.2,0,37.46027,126.371498,6.46,1697876705000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAB
8.2,0,37.460224,126.371419,7.75,1697876706000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAB
8.2,0,37.460255,126.371295,8.93,1697876707000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAB
8.2,0,37.460229,126.371188,9.92,1697876708000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAB
8.2,0,37.460206,126.371087,9.86,1697876709000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAB
8.2,0,37.460184,126.370991,9.43,1697876710000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAB
8.2,0,37.460161,126.370895,9.02,1697876711000,NORMAL,STATION,0,,AN,KDDADCAB
8.2,0,37.460139,126.370799,8.78,1697876712000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAB
8.2,0,37.460112,126.370682,9.75,1697876713000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.460092,126.370596,8.95,1697876714000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.460068,126.370495,8.81,1697876715000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.46004,126.370375,9.89,1697876716000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.460013,126.370259,10.41,1697876717000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459987,126.370147,10.49,1697876718000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459957,126.370018,11.27,1697876719000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459931,126.369906,11.11,1697876720000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459903,126.369786,10.97,1697876721000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459871,126.369648,11.81,1697876722000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459839,126.369509,12.4,1697876723000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459802,126.369351,13.79,1697876724000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459768,126.369208,13.78,1697876725000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.45972,126.369074,13.54,1697876726000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459688,126.368931,13.18,1697876727000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459663,126.368793,12.87,1697876728000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459631,126.368657,12.74,1697876729000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.4596,126.368529,12.23,1697876730000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459569,126.368409,11.74,1697876731000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459545,126.368315,10.1,1697876732000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459531,126.368225,8.87,1697876733000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459518,126.368165,6.34,1697876734000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459502,126.368095,5.72,1697876735000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459479,126.368009,6.38,1697876736000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459448,126.36791,7.71,1697876737000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459437,126.367794,9.26,1697876738000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459395,126.367688,10.27,1697876739000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459365,126.367566,11.34,1697876740000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459341,126.367456,11.33,1697876741000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459313,126.367347,10.9,1697876742000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459288,126.367243,10.24,1697876743000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459271,126.367145,9.27,1697876744000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459255,126.367044,8.93,1697876745000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459233,126.36694,8.9,1697876746000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459235,126.36683,9.28,1697876747000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459216,126.36672,9.64,1697876748000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459207,126.366617,9.55,1697876749000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459199,126.366505,9.77,1697876750000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459192,126.366389,9.98,1697876751000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459195,126.36626,10.83,1697876752000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459217,126.366129,11.57,1697876753000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459231,126.365991,12.07,1697876754000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459251,126.365847,12.75,1697876755000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459274,126.365691,13.41,1697876756000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459301,126.365539,13.54,1697876757000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459333,126.365385,13.95,1697876758000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459375,126.365231,14.39,1697876759000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459427,126.365076,14.87,1697876760000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459484,126.364936,14.68,1697876761000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459545,126.364791,14.43,1697876762000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459602,126.364659,14.02,1697876763000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459658,126.364534,13.47,1697876764000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459725,126.364425,12.87,1697876765000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459796,126.364319,12.4,1697876766000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459862,126.364217,12.0,1697876767000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459927,126.364114,11.83,1697876768000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.459992,126.364011,11.73,1697876769000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.460044,126.363895,11.52,1697876770000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.460089,126.36378,11.29,1697876771000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.46013,126.363667,11.12,1697876772000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.460172,126.363553,11.09,1697876773000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.460213,126.363437,11.15,1697876774000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.460255,126.363312,11.66,1697876775000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.460291,126.363173,12.2,1697876776000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.460259,126.363005,13.12,1697876777000,NORMAL,AUTOMOBILE,0,,AN,KDDADCAA
8.2,0,37.460279,126.362848,13.53,1697876778000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.2,0,37.460294,126.3627,13.39,1697876779000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.2,0,37.4603,126.362551,13.23,1697876780000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
12.2,0,37.460376,126.362406,13.23,1697876781000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
12.0,0,37.460365,126.362238,13.45,1697876782000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
11.9,0,37.460352,126.362091,13.13,1697876783000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
11.8,0,37.460332,126.361949,12.05,1697876784000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.2,0,37.460302,126.361827,11.34,1697876785000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.2,0,37.460274,126.361713,10.91,1697876786000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.460244,126.361594,10.92,1697876787000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
7.9,0,37.460215,126.361478,10.91,1697876788000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
9.1,0,37.460188,126.361366,10.99,1697876789000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
11.0,0,37.460159,126.36125,10.95,1697876790000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.0,0,37.460124,126.361145,11.05,1697876791000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.460086,126.361007,11.21,1697876792000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.460056,126.360887,10.94,1697876793000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.460046,126.360756,10.9,1697876794000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.460031,126.36065,9.7,1697876795000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.460001,126.360535,10.18,1697876796000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.459968,126.360412,10.94,1697876797000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.459934,126.360289,11.24,1697876798000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.459882,126.360178,11.24,1697876799000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.459833,126.360063,11.09,1697876800000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.459783,126.359945,11.5,1697876801000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.45974,126.359826,11.66,1697876802000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.459695,126.359704,11.65,1697876803000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.459644,126.359584,11.79,1697876804000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.4596,126.359471,11.46,1697876805000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.459532,126.359399,11.49,1697876806000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.459481,126.359295,11.37,1697876807000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.459419,126.359209,10.67,1697876808000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.459361,126.35912,10.35,1697876809000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.459305,126.359034,10.1,1697876810000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.45925,126.358949,9.71,1697876811000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.459187,126.358852,10.66,1697876812000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.45912,126.358749,11.38,1697876813000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.459057,126.358652,11.23,1697876814000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458993,126.358553,10.93,1697876815000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458934,126.358462,10.67,1697876816000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.45888,126.358379,9.62,1697876817000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458832,126.358305,8.55,1697876818000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458787,126.358235,8.07,1697876819000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458736,126.358158,8.66,1697876820000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458695,126.358094,8.1,1697876821000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458669,126.358054,6.31,1697876822000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458663,126.358016,4.52,1697876823000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458647,126.357988,3.78,1697876824000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458612,126.357935,5.08,1697876825000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458564,126.357865,6.7,1697876826000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458501,126.357804,7.81,1697876827000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458441,126.35772,9.02,1697876828000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458378,126.35763,10.0,1697876829000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458308,126.357529,11.13,1697876830000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458231,126.35742,12.12,1697876831000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458148,126.3573,13.01,1697876832000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458069,126.35719,12.95,1697876833000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.458009,126.357108,11.37,1697876834000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457965,126.357031,9.83,1697876835000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457918,126.356954,8.93,1697876836000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.45787,126.356883,8.59,1697876837000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457818,126.356806,8.73,1697876838000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457764,126.35672,9.22,1697876839000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457697,126.356651,9.24,1697876840000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457652,126.356586,8.51,1697876841000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457612,126.356526,7.79,1697876842000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457571,126.356484,6.89,1697876843000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457535,126.356457,6.04,1697876844000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457505,126.356444,5.14,1697876845000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457479,126.356431,4.07,1697876846000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457457,126.356391,3.54,1697876847000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457458,126.356321,3.56,1697876848000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.45744,126.356292,3.37,1697876849000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457425,126.356276,2.62,1697876850000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457416,126.356258,2.13,1697876851000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457404,126.356245,2.06,1697876852000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457394,126.356236,1.69,1697876853000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457387,126.356232,1.42,1697876854000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457373,126.35623,1.48,1697876855000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457367,126.356236,1.02,1697876856000,NORMAL,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457375,126.35624,0.23,1697876857000,STOP,AUTOMOBILE,0,,AN,KDDACDBB
8.1,0,37.457375,126.35624,0.23,1697877184516,END,,0,,AN,KDDACDBB
