accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
264.1,0,37.537968,126.650085,0.0,1698303966000,START,WALK,352,,N,KECABBAB
48.5,0,37.537818,126.648404,0.0,1698304058000,STOP,WALK,24,,N,KECABBAA
48.5,0,37.537818,126.648404,0.0,1698306195819,END,,0,,N,KECABBAA
