accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
70.1,0,37.535905,126.652839,0.0,1697860406000,START,WALK,784,,N,KECABBAB
86.7,0,37.536202,126.650173,0.0,1697860625000,STOP,WALK,368,,N,KECABBAB
14.8,0,37.540256,126.646191,1.15,1697861578000,NORMAL,WALK,312,,N,KECABBAA
53.1,0,37.5388,126.647022,0.0,1697861862000,STOP,WALK,297,,N,KECABBAA
53.1,0,37.5388,126.647022,0.0,1697866168246,END,,0,,N,KECABBAA
