accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
178.0,0,37.535803,126.649947,0.0,1700278259000,START,WALK,1119,,N,KECABBAB
81.0,0,37.53675,126.648167,0.0,1700278439000,STOP,WALK,266,,N,KECABBAA
28.9,0,37.537026,126.648092,1.09,1700278450000,NORMAL,WALK,14,,N,KECABBAA
28.9,0,37.537026,126.648092,1.09,1700295283692,END,,0,,N,KECABBAA
