accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
55.8,0,37.538006,126.647476,0.0,1698794674000,START,WALK,545,,N,KECABBAA
35.3,0,37.538262,126.646449,0.74,1698795257000,STOP,WALK,317,,N,KECABBAA
35.3,0,37.538262,126.646449,0.74,1698818422567,END,,0,,N,KECABBAA
