accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
61.6,0,37.540446,126.646079,0.0,1700552506000,START,WALK,53,,N,KECABBAA
61.6,0,37.540446,126.646079,0.0,1700563715642,END,,0,,N,KECABBAA
