accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
48.0,0,37.53725,126.644257,0.0,1700632619000,START,WALK,12,,N,KECABBAA
10.3,0,37.536338,126.645523,1.62,1700632835000,NORMAL,WALK,330,,N,KECABBAA
11.1,0,37.536366,126.647271,0.95,1700632937000,STOP,WALK,177,,N,KECABBAA
11.1,0,37.536366,126.647271,0.95,1700695483499,END,,0,,N,KECABBAA
