accuracy,id,lat,lng,speed,time,type,state,stepCount,output,grid_label
8.2,0,37.535994,126.641771,12.67,1692423984000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536008,126.641926,13.14,1692423985000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536013,126.642074,13.15,1692423986000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536018,126.642229,13.67,1692423987000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536018,126.6424,14.84,1692423988000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536023,126.642573,14.96,1692423989000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536022,126.642734,14.59,1692423990000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536013,126.642899,14.47,1692423991000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536016,126.643026,12.67,1692423992000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536017,126.643163,12.14,1692423993000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536016,126.643287,11.38,1692423994000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536015,126.643402,10.58,1692423995000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536016,126.643517,10.24,1692423996000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536016,126.643625,9.77,1692423997000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536019,126.643719,8.79,1692423998000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.53602,126.643806,8.11,1692423999000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.53602,126.643888,7.43,1692424000000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536021,126.643951,6.32,1692424001000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.53602,126.64401,5.56,1692424002000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536021,126.64405,4.41,1692424003000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.53602,126.644074,3.02,1692424004000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.53602,126.64409,1.9,1692424005000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536021,126.644097,1.04,1692424006000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536021,126.644095,0.24,1692424007000,STOP,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.53602,126.644111,1.32,1692424009000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536019,126.644151,3.05,1692424010000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.53602,126.644206,4.25,1692424011000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536024,126.644287,5.82,1692424012000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536025,126.644363,6.28,1692424013000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536026,126.644452,7.14,1692424014000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536011,126.644558,8.55,1692424015000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536013,126.644675,9.55,1692424016000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.53601,126.644793,10.16,1692424017000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536015,126.644913,10.46,1692424018000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536015,126.645047,11.36,1692424019000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536015,126.645186,11.87,1692424020000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536017,126.64532,11.77,1692424021000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536014,126.645455,11.71,1692424022000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536007,126.645588,11.76,1692424023000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536004,126.645737,12.63,1692424024000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.535997,126.645896,13.49,1692424025000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.535997,126.646055,13.82,1692424026000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.535991,126.646211,13.65,1692424027000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536002,126.646357,13.37,1692424028000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.535994,126.64652,13.91,1692424029000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536002,126.646692,14.53,1692424030000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536003,126.646854,14.72,1692424031000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536003,126.64702,14.73,1692424032000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536007,126.647181,14.39,1692424033000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536005,126.647345,14.4,1692424034000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.536004,126.64751,13.95,1692424035000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.535996,126.647659,13.44,1692424036000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.535999,126.647813,13.53,1692424037000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.535997,126.647964,13.09,1692424038000,NORMAL,STATION,298,N,KECABBAA
8.2,0,37.53599,126.648094,11.77,1692424039000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.535984,126.648228,11.78,1692424040000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.535999,126.648359,11.64,1692424041000,NORMAL,STATION,298,N,KECABBAA
8.2,0,37.535999,126.648487,11.16,1692424042000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.535998,126.648613,11.01,1692424043000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.535998,126.648717,9.51,1692424044000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.535995,126.648802,7.95,1692424045000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.535995,126.648866,6.13,1692424046000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.535995,126.648916,4.63,1692424047000,NORMAL,AUTOMOBILE,298,N,KECABBAA
8.2,0,37.535996,126.648942,2.95,1692424048000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.2,0,37.535995,126.648964,2.06,1692424049000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.2,0,37.535992,126.648963,0.9,1692424050000,STOP,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.536003,126.649014,1.51,1692424146000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.536003,126.64904,2.1,1692424147000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.535999,126.649072,2.54,1692424148000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.535999,126.649116,3.6,1692424149000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.535996,126.649169,4.31,1692424150000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.535996,126.649235,5.78,1692424151000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.535993,126.649302,5.8,1692424152000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.535994,126.649364,5.38,1692424153000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.536003,126.649413,4.76,1692424154000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.536,126.649465,4.33,1692424155000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.536005,126.649509,4.05,1692424156000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.536006,126.649557,4.41,1692424157000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.536006,126.649594,4.45,1692424158000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.535996,126.649614,3.35,1692424159000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.535994,126.649616,2.41,1692424160000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.53587,126.649592,1.61,1692424161000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.535853,126.649591,1.22,1692424162000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.535848,126.649591,0.7,1692424163000,STOP,STATION,298,N,KECABBAB
8.1,0,37.535796,126.649589,1.1,1692424195000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.535766,126.649588,2.7,1692424196000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.535737,126.649587,3.01,1692424197000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.53571,126.649586,2.96,1692424198000,NORMAL,AUTOMOBILE,298,N,KECABBAB
8.1,0,37.535675,126.649584,3.99,1692424199000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.535612,126.649601,6.25,1692424200000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.535531,126.649584,8.41,1692424201000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.535453,126.64958,8.75,1692424202000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.535379,126.649577,8.49,1692424203000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.535296,126.649572,9.21,1692424204000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.535198,126.649571,10.52,1692424205000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.535094,126.649567,11.61,1692424206000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.534973,126.649565,13.38,1692424207000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.534848,126.649568,13.65,1692424208000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.53472,126.649564,14.45,1692424209000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.534586,126.64954,14.61,1692424210000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.53445,126.649532,14.95,1692424211000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.534322,126.649523,14.43,1692424212000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.534197,126.649515,13.94,1692424213000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.534075,126.649512,13.67,1692424214000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.533952,126.649512,13.55,1692424215000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.53383,126.649511,13.46,1692424216000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.533706,126.649516,13.56,1692424217000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.533587,126.649515,13.47,1692424218000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.533465,126.64952,13.44,1692424219000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.53334,126.649499,13.33,1692424220000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.533224,126.649499,13.19,1692424221000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.533114,126.649492,13.07,1692424222000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.532995,126.649492,13.12,1692424223000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.532878,126.649489,13.06,1692424224000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.532759,126.649483,13.0,1692424225000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.532646,126.649482,12.73,1692424226000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.532532,126.649477,12.47,1692424227000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.532423,126.649462,12.42,1692424228000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.532309,126.649455,12.43,1692424229000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.532201,126.649448,12.12,1692424230000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.532096,126.649437,11.41,1692424231000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.532003,126.64943,10.14,1692424232000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531924,126.649425,8.63,1692424233000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531863,126.649431,6.97,1692424234000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531813,126.649428,5.55,1692424235000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531777,126.64943,4.19,1692424236000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531752,126.649424,2.87,1692424237000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531735,126.64942,1.76,1692424238000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531729,126.649418,0.93,1692424239000,STOP,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531657,126.649436,2.91,1692424247000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.53162,126.649433,3.37,1692424248000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531585,126.649429,4.35,1692424249000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531535,126.649425,5.71,1692424250000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.531478,126.649425,6.44,1692424251000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.531419,126.649428,6.59,1692424252000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531366,126.649428,6.37,1692424253000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531317,126.64943,5.78,1692424254000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531273,126.64943,5.21,1692424255000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531236,126.649428,4.54,1692424256000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531196,126.649425,3.92,1692424257000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531169,126.649427,3.21,1692424258000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531149,126.649428,2.46,1692424259000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531139,126.649428,1.35,1692424260000,NORMAL,AUTOMOBILE,298,N,KECABBAD
8.2,0,37.531139,126.649425,0.48,1692424261000,STOP,AUTOMOBILE,298,N,KECABBAD
8.1,0,37.531117,126.64942,2.53,1692424341000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.531081,126.649414,3.26,1692424342000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.531038,126.649414,4.01,1692424343000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.530988,126.649412,4.84,1692424344000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.530937,126.649409,5.4,1692424345000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.530882,126.649405,5.76,1692424346000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.530828,126.649402,5.96,1692424347000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.53077,126.649397,6.18,1692424348000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.530719,126.649398,5.88,1692424349000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.53067,126.649394,5.74,1692424350000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.530609,126.649387,6.18,1692424351000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.530549,126.649388,6.42,1692424352000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.530496,126.649384,6.2,1692424353000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.530449,126.649379,5.78,1692424354000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.530403,126.64938,5.44,1692424355000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.530361,126.649379,4.97,1692424356000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.530333,126.649376,4.03,1692424357000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.530318,126.649372,2.82,1692424358000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.530311,126.649368,1.65,1692424359000,NORMAL,STATION,298,N,KECABBAD
8.1,0,37.530309,126.649369,0.85,1692424360000,STOP,STATION,298,N,KECABBAD
8.2,0,37.530279,126.649348,2.36,1692424484000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.530225,126.649353,4.11,1692424485000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.530167,126.64935,5.26,1692424486000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.530101,126.649348,6.28,1692424487000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.530029,126.649343,7.2,1692424488000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.529946,126.64933,8.21,1692424489000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.529858,126.649323,8.92,1692424490000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.529769,126.649318,9.35,1692424491000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.529677,126.649318,9.76,1692424492000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.529577,126.649317,10.28,1692424493000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.529471,126.649317,11.03,1692424494000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.529354,126.649314,11.99,1692424495000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.529223,126.649312,13.33,1692424496000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.529093,126.649312,13.84,1692424497000,NORMAL,STATION,298,N,KECABBAD
8.2,0,37.528969,126.649307,13.76,1692424498000,NORMAL,STATION,298,N,KECABBCB
8.2,0,37.528852,126.649299,13.44,1692424499000,NORMAL,STATION,298,N,KECABBCB
8.2,0,37.528739,126.649298,12.93,1692424500000,NORMAL,STATION,298,N,KECABBCB
8.2,0,37.528628,126.649291,12.64,1692424501000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.528507,126.649283,13.53,1692424502000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.528364,126.64927,15.33,1692424503000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.528216,126.649253,16.35,1692424504000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.528068,126.649237,16.49,1692424505000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.527921,126.649232,16.29,1692424506000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.527784,126.649227,15.46,1692424507000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.527644,126.649224,15.31,1692424508000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.527507,126.649222,15.14,1692424509000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.527372,126.649221,14.7,1692424510000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.527257,126.649215,13.33,1692424511000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.527152,126.649207,11.95,1692424512000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.527061,126.649205,10.24,1692424513000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526985,126.649202,8.84,1692424514000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.52692,126.6492,7.47,1692424515000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526864,126.6492,6.12,1692424516000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526823,126.6492,4.66,1692424517000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526798,126.649199,3.23,1692424518000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.52678,126.649204,2.19,1692424519000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526768,126.649206,1.57,1692424520000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526761,126.649206,1.04,1692424521000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526752,126.649206,0.9,1692424522000,STOP,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526724,126.64921,1.33,1692424525000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526701,126.649211,2.28,1692424526000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526675,126.649207,2.87,1692424527000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526638,126.649206,3.7,1692424528000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526595,126.649203,4.75,1692424529000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526541,126.649202,5.78,1692424530000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526478,126.6492,6.9,1692424531000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526406,126.649197,7.98,1692424532000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526327,126.649193,8.55,1692424533000,NORMAL,AUTOMOBILE,298,N,KECABBCB
8.2,0,37.526246,126.649191,8.91,1692424534000,NORMAL,AUTOMOBILE,298,N,KECABBCB
