accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
51.0,0,37.587068,126.994891,0.0,1701310260000,START,WALK,272,,N,KEBDDAAD
52.3,0,37.587672,126.993777,0.0,1701310466000,STOP,WALK,311,,N,KEBDDAAD
52.3,0,37.587672,126.993777,0.0,1701330343654,END,,0,,N,KEBDDAAD
