accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
48.7,0,37.537128,126.643507,0.0,1700199418000,START,WALK,0,,N,KECABBAA
48.7,0,37.537128,126.643507,0.0,1700204496494,END,,0,,N,KECABBAA
