accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
54.2,0,37.538449,126.647196,0.0,1697089945000,START,WALK,0,,N,KECABBAA
54.2,0,37.538449,126.647196,0.0,1697095978085,END,,0,,N,KECABBAA
