accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
105.7,0,37.53827,126.646956,0.0,1700883436000,START,WALK,810,,N,KECABBAA
105.7,0,37.53827,126.646956,0.0,1700883942065,END,,0,,N,KECABBAA
