accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
8.1,0,37.565506,126.634942,2.92,1699608620000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565527,126.634932,2.64,1699608621000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565552,126.634921,2.89,1699608622000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565581,126.634909,3.16,1699608623000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565603,126.634896,2.82,1699608624000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565626,126.634887,2.73,1699608625000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565648,126.634876,2.49,1699608626000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565669,126.634866,2.38,1699608627000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565687,126.634858,2.02,1699608628000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565703,126.634849,1.84,1699608629000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565715,126.634847,1.51,1699608630000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565731,126.634838,1.84,1699608631000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.565748,126.634832,1.83,1699608632000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565761,126.634827,1.58,1699608633000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.565778,126.634824,1.71,1699608634000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565799,126.634815,2.19,1699608635000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565821,126.634807,2.36,1699608636000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565839,126.634801,2.1,1699608637000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565867,126.634791,3.04,1699608638000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565898,126.634778,3.54,1699608639000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565932,126.634762,3.98,1699608640000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.565963,126.634746,3.88,1699608641000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.565993,126.634733,3.67,1699608642000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.566024,126.63472,3.62,1699608643000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.2,0,37.566052,126.634706,3.44,1699608644000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566073,126.634696,2.69,1699608645000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.2,0,37.566098,126.634685,2.75,1699608646000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.2,0,37.56612,126.634676,2.58,1699608647000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.566133,126.634671,1.49,1699608648000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.566135,126.63467,0.66,1699608649000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.566177,126.634657,1.35,1699608673000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.566189,126.634653,1.21,1699608674000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.566194,126.634651,0.7,1699608675000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.566244,126.634629,1.65,1699608704000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.566262,126.63462,1.98,1699608705000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.56628,126.63461,2.11,1699608706000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.5663,126.634603,2.21,1699608707000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.566314,126.634596,1.95,1699608708000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.566335,126.634587,2.12,1699608709000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.56635,126.63458,1.71,1699608710000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.566351,126.634579,0.92,1699608711000,STOP,STATION,0,,N,KEACDCBB
8.2,0,37.566396,126.634562,2.1,1699608723000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566421,126.634554,2.4,1699608724000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566437,126.634548,2.06,1699608725000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566458,126.634539,2.27,1699608726000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566482,126.634531,2.53,1699608727000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566505,126.634521,2.62,1699608728000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566525,126.634514,2.5,1699608729000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566548,126.634507,2.42,1699608730000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566572,126.634498,2.61,1699608731000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566596,126.63449,2.5,1699608732000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566611,126.634484,2.07,1699608733000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566621,126.634484,1.56,1699608734000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566627,126.634484,1.1,1699608735000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.56663,126.634485,0.0,1699608736000,STOP,STATION,0,,N,KEACDCBB
8.2,0,37.56667,126.634467,1.43,1699608748000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566677,126.634461,1.11,1699608749000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566682,126.634459,0.72,1699608750000,STOP,STATION,0,,N,KEACDCBB
8.2,0,37.566695,126.634452,1.08,1699608751000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566711,126.634449,1.4,1699608752000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566722,126.634446,1.09,1699608753000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566719,126.634446,0.0,1699608754000,STOP,STATION,0,,N,KEACDCBB
8.2,0,37.566785,126.634393,1.77,1699608791000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566803,126.634385,1.96,1699608792000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566818,126.634378,1.86,1699608793000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566833,126.634371,1.74,1699608794000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566843,126.634365,1.47,1699608795000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566855,126.634359,1.49,1699608796000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566872,126.634352,1.72,1699608797000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.56689,126.634345,1.86,1699608798000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566905,126.634339,1.86,1699608799000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566922,126.634333,1.98,1699608800000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566941,126.634333,1.98,1699608801000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566963,126.634323,2.29,1699608802000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566985,126.634314,2.34,1699608803000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.567002,126.634306,2.21,1699608804000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.566999,126.634306,0.0,1699608805000,STOP,STATION,0,,N,KEACDCBB
8.2,0,37.567065,126.634278,2.34,1699608807000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.567065,126.634277,0.0,1699608808000,STOP,STATION,0,,N,KEACDCBB
8.2,0,37.567119,126.634254,2.11,1699608810000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.567138,126.634247,2.07,1699608811000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.567155,126.63424,1.94,1699608812000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.567173,126.634232,1.92,1699608813000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.567182,126.634229,1.5,1699608814000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.567194,126.634223,1.26,1699608815000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.567198,126.634221,0.92,1699608816000,STOP,STATION,0,,N,KEACDCBB
8.2,0,37.567225,126.634209,1.15,1699608820000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.567244,126.634201,1.58,1699608821000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.567255,126.634196,1.4,1699608822000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.567264,126.634194,1.22,1699608823000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.567273,126.634189,1.26,1699608824000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.567284,126.634185,1.2,1699608825000,NORMAL,STATION,0,,N,KEACDCBB
8.2,0,37.567294,126.634182,1.19,1699608826000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.567307,126.634174,1.35,1699608827000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.567319,126.634172,1.24,1699608828000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.56732,126.634173,0.4,1699608829000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567362,126.634158,1.11,1699608852000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567375,126.634152,1.46,1699608853000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567385,126.634147,1.24,1699608854000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567396,126.634142,1.29,1699608855000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.5674,126.634142,0.63,1699608856000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567434,126.634129,1.07,1699608884000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567446,126.634122,1.33,1699608885000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567452,126.63412,0.9,1699608886000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567468,126.634111,1.0,1699608888000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567473,126.634108,0.74,1699608889000,STOP,STATION,0,,N,KEACDCBB
8.1,0,37.567492,126.6341,1.08,1699608905000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567493,126.6341,0.25,1699608906000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567605,126.634049,2.21,1699608966000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567639,126.634035,3.55,1699608967000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567681,126.634015,4.71,1699608968000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567726,126.633994,5.13,1699608969000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567771,126.633972,5.19,1699608970000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567807,126.633956,4.4,1699608971000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567836,126.633942,3.84,1699608972000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567874,126.633926,4.36,1699608973000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.56791,126.633913,4.1,1699608974000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567944,126.633898,4.0,1699608975000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567969,126.633887,3.18,1699608976000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.567989,126.63388,2.49,1699608977000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568001,126.633877,1.66,1699608978000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.56801,126.633873,1.14,1699608979000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.56802,126.633871,0.95,1699608980000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568049,126.633858,1.02,1699608988000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568056,126.633856,0.91,1699608989000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568096,126.633838,1.33,1699608994000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568114,126.633832,1.67,1699608995000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568123,126.633829,1.22,1699608996000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568132,126.633827,1.05,1699608997000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568142,126.633824,1.16,1699608998000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.568157,126.633821,1.45,1699608999000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568169,126.633819,1.29,1699609000000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568178,126.633816,0.97,1699609001000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568186,126.633814,1.07,1699609002000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568189,126.633813,0.72,1699609003000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.56821,126.633807,1.14,1699609011000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568222,126.633805,1.44,1699609012000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568243,126.633803,1.95,1699609013000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568265,126.633807,2.22,1699609014000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.56828,126.633788,2.42,1699609015000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.568296,126.633782,2.12,1699609016000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568314,126.633775,2.42,1699609017000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
12.2,0,37.568327,126.633769,2.77,1699609018000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
14.9,0,37.568344,126.633777,3.62,1699609019000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568418,126.633917,4.43,1699609020000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568415,126.633998,4.8,1699609021000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568432,126.634051,5.09,1699609022000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568445,126.6341,4.68,1699609023000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568457,126.634145,4.33,1699609024000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568469,126.634182,3.68,1699609025000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568478,126.634213,3.08,1699609026000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568484,126.63424,2.7,1699609027000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568488,126.63426,2.16,1699609028000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568491,126.634276,1.66,1699609029000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568495,126.634288,1.34,1699609030000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568496,126.6343,1.28,1699609031000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568502,126.634315,1.44,1699609032000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568505,126.63433,1.39,1699609033000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568511,126.634346,1.41,1699609034000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568516,126.634361,1.38,1699609035000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568521,126.634375,1.3,1699609036000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568525,126.634385,1.13,1699609037000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568532,126.634394,0.92,1699609038000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568544,126.63443,1.07,1699609042000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568547,126.634444,1.23,1699609043000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568549,126.634457,1.25,1699609044000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568552,126.634472,1.28,1699609045000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568555,126.634485,1.2,1699609046000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568556,126.634494,0.89,1699609047000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568557,126.634503,1.02,1699609048000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568561,126.634517,1.23,1699609049000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568565,126.634532,1.32,1699609050000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568569,126.634548,1.35,1699609051000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568575,126.634561,1.27,1699609052000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.56858,126.634577,1.39,1699609053000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568579,126.634589,1.27,1699609054000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568584,126.634601,1.41,1699609055000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568587,126.634613,1.38,1699609056000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568591,126.634625,1.24,1699609057000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568595,126.634635,1.1,1699609058000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.5686,126.634647,0.96,1699609059000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568605,126.63466,1.02,1699609060000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568608,126.634669,0.82,1699609061000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568613,126.634679,1.05,1699609062000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568617,126.634688,0.89,1699609063000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.56863,126.634718,1.01,1699609066000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568638,126.634732,1.17,1699609067000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.568645,126.634738,0.72,1699609068000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568684,126.634837,1.03,1699609079000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568685,126.634846,0.97,1699609080000,STOP,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568688,126.634865,1.02,1699609082000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.568694,126.634882,1.58,1699609083000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.568703,126.63491,2.26,1699609084000,NORMAL,STATION,0,,N,KEACDCBB
8.1,0,37.568714,126.634936,2.41,1699609085000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568726,126.634961,2.35,1699609086000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568736,126.634985,2.23,1699609087000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.56874,126.634997,1.39,1699609088000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568747,126.635013,1.53,1699609089000,NORMAL,AUTOMOBILE,0,,N,KEACDCBB
8.1,0,37.568752,126.635031,1.65,1699609090000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568759,126.635049,1.77,1699609091000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568766,126.635068,1.91,1699609092000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568774,126.63509,2.03,1699609093000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568778,126.635111,1.94,1699609094000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568784,126.635131,1.88,1699609095000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568788,126.63515,1.81,1699609096000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568794,126.635167,1.69,1699609097000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568799,126.635181,1.55,1699609098000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568806,126.635198,1.58,1699609099000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568812,126.635214,1.53,1699609100000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568816,126.63523,1.51,1699609101000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568821,126.635246,1.52,1699609102000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568826,126.635261,1.53,1699609103000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568828,126.635277,1.48,1699609104000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568829,126.635298,1.66,1699609105000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568832,126.635311,1.57,1699609106000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568838,126.635326,1.55,1699609107000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568842,126.635339,1.52,1699609108000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.56885,126.635356,1.51,1699609109000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568858,126.635372,1.55,1699609110000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568864,126.635387,1.58,1699609111000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568871,126.635403,1.61,1699609112000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568876,126.635418,1.58,1699609113000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568882,126.635435,1.67,1699609114000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568886,126.635452,1.74,1699609115000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.56889,126.635467,1.65,1699609116000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568897,126.635486,1.81,1699609117000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568905,126.635511,1.92,1699609118000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568911,126.635531,2.02,1699609119000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568918,126.635549,1.95,1699609120000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568922,126.635567,1.8,1699609121000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568928,126.635586,1.78,1699609122000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568935,126.635606,1.82,1699609123000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568939,126.635623,1.71,1699609124000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568945,126.63564,1.74,1699609125000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568952,126.635655,1.71,1699609126000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568961,126.635676,1.79,1699609127000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568968,126.635694,1.78,1699609128000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.568976,126.635714,1.87,1699609129000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568985,126.635737,2.1,1699609130000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.568992,126.635763,2.46,1699609131000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569003,126.635791,2.66,1699609132000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569011,126.635814,2.45,1699609133000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569021,126.63584,2.35,1699609134000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569025,126.635859,2.11,1699609135000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569033,126.635884,2.36,1699609136000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569042,126.635911,2.51,1699609137000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569052,126.635938,2.48,1699609138000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569061,126.635965,2.58,1699609139000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.569069,126.635993,2.57,1699609140000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569077,126.636022,2.7,1699609141000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569087,126.636051,2.72,1699609142000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569096,126.636079,2.74,1699609143000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.569103,126.636105,2.71,1699609144000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.569111,126.636135,2.8,1699609145000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569122,126.636165,2.86,1699609146000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.569131,126.636195,2.91,1699609147000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.569143,126.636229,3.07,1699609148000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.569154,126.636261,3.15,1699609149000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.56916,126.636293,3.11,1699609150000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569171,126.636326,3.29,1699609151000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569185,126.636364,3.35,1699609152000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569196,126.636398,3.24,1699609153000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569207,126.636434,3.26,1699609154000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569217,126.636467,3.14,1699609155000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.569228,126.636499,3.12,1699609156000,NORMAL,STATION,0,,N,KEACDADD
8.1,0,37.569221,126.636539,2.96,1699609157000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
8.1,0,37.56923,126.636573,3.06,1699609158000,NORMAL,AUTOMOBILE,0,,N,KEACDADD
