accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
20.3,0,37.547358,126.706987,16.04,1697253149000,NORMAL,AUTOMOBILE,0,,N,KEADCDCC
22.0,0,37.547439,126.706837,16.04,1697253150000,NORMAL,AUTOMOBILE,0,,N,KEADCDCC
22.5,0,37.547585,126.706706,17.37,1697253151000,NORMAL,AUTOMOBILE,0,,N,KEADCDCC
22.8,0,37.547657,126.706555,17.37,1697253152000,NORMAL,AUTOMOBILE,0,,N,KEADCDCC
22.8,0,37.54774,126.706386,17.61,1697253153000,NORMAL,AUTOMOBILE,0,,N,KEADCDCC
22.9,0,37.547824,126.706201,18.11,1697253154000,NORMAL,AUTOMOBILE,0,,N,KEADCDCC
24.3,0,37.547922,126.706059,19.16,1697253155000,NORMAL,AUTOMOBILE,0,,N,KEADCDCC
24.3,0,37.548025,126.705854,19.75,1697253156000,NORMAL,AUTOMOBILE,0,,N,KEADCDCC
24.3,0,37.548133,126.705653,20.27,1697253157000,NORMAL,STATION,0,,N,KEADCDCC
24.3,0,37.548242,126.70545,20.57,1697253158000,NORMAL,AUTOMOBILE,0,,N,KEADCDCC
24.3,0,37.548352,126.705246,20.86,1697253159000,NORMAL,STATION,0,,N,KEADCDCC
24.3,0,37.548459,126.705033,21.16,1697253160000,NORMAL,AUTOMOBILE,0,,N,KEADCDCC
24.3,0,37.548572,126.704826,21.62,1697253161000,NORMAL,AUTOMOBILE,0,,N,KEADCDCC
24.3,0,37.548686,126.704611,22.07,1697253162000,NORMAL,AUTOMOBILE,0,,N,KEADCDCC
24.3,0,37.548798,126.7044,22.06,1697253163000,NORMAL,AUTOMOBILE,0,,N,KEADCDCC
24.3,0,37.548916,126.704189,22.32,1697253164000,NORMAL,AUTOMOBILE,0,,N,KEADCDCC
24.3,0,37.549027,126.703979,22.07,1697253165000,NORMAL,AUTOMOBILE,0,,N,KEADCDCA
24.3,0,37.549146,126.703768,22.14,1697253166000,NORMAL,AUTOMOBILE,0,,N,KEADCDCA
24.3,0,37.549265,126.703551,22.58,1697253167000,NORMAL,AUTOMOBILE,0,,N,KEADCDCA
24.3,0,37.549389,126.703331,22.95,1697253168000,NORMAL,AUTOMOBILE,0,,N,KEADCDCA
24.3,0,37.549512,126.703107,23.26,1697253169000,NORMAL,AUTOMOBILE,0,,N,KEADCDCA
24.3,0,37.549622,126.702924,21.96,1697253170000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
24.3,0,37.549737,126.702714,21.79,1697253171000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
24.3,0,37.549845,126.702505,21.55,1697253172000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
24.3,0,37.549947,126.702298,21.1,1697253173000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
24.3,0,37.550041,126.702101,20.43,1697253174000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
24.3,0,37.55014,126.701924,19.69,1697253175000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
24.3,0,37.550217,126.701741,18.86,1697253176000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
24.3,0,37.550285,126.701565,18.04,1697253177000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.9,0,37.550352,126.701391,17.67,1697253178000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
8.0,0,37.550414,126.701218,17.17,1697253179000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.9,0,37.550472,126.701039,16.99,1697253180000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.9,0,37.550527,126.700871,16.56,1697253181000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.9,0,37.550584,126.700697,16.46,1697253182000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.9,0,37.550631,126.70051,16.65,1697253183000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.8,0,37.550678,126.700327,16.73,1697253184000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.7,0,37.550723,126.700147,16.76,1697253185000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.8,0,37.550765,126.699941,17.37,1697253186000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.8,0,37.550806,126.699742,17.78,1697253187000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.7,0,37.550846,126.69954,18.09,1697253188000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.9,0,37.550868,126.699315,18.5,1697253189000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.9,0,37.550918,126.699109,18.65,1697253190000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
8.0,0,37.550954,126.698891,19.42,1697253191000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
8.0,0,37.550985,126.698665,19.68,1697253192000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
8.0,0,37.551012,126.698441,19.87,1697253193000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
8.0,0,37.551029,126.698201,20.33,1697253194000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
8.0,0,37.551075,126.697982,20.24,1697253195000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.9,0,37.551115,126.697765,20.05,1697253196000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.9,0,37.551131,126.697526,20.46,1697253197000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.8,0,37.55116,126.697299,20.44,1697253198000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.8,0,37.551198,126.697063,20.71,1697253199000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.8,0,37.551228,126.696818,21.18,1697253200000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.7,0,37.55126,126.696576,21.4,1697253201000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.7,0,37.551288,126.69635,21.14,1697253202000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.6,0,37.551324,126.696133,20.73,1697253203000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.7,0,37.551363,126.695906,20.6,1697253204000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
7.9,0,37.551396,126.695671,20.65,1697253205000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
8.4,0,37.551419,126.695435,20.66,1697253206000,NORMAL,AUTOMOBILE,0,,N,KEADCCDB
8.7,0,37.55144,126.695204,20.67,1697253207000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.7,0,37.551453,126.694958,20.85,1697253208000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.3,0,37.551498,126.694731,20.78,1697253209000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.4,0,37.551508,126.694503,20.45,1697253210000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.0,0,37.55153,126.694267,20.59,1697253211000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.1,0,37.551554,126.69404,20.62,1697253212000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.2,0,37.55159,126.693817,20.47,1697253213000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.4,0,37.551626,126.693579,20.61,1697253214000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.8,0,37.551659,126.693347,20.67,1697253215000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
9.0,0,37.551681,126.69312,20.58,1697253216000,NORMAL,STATION,0,,N,KEADCCDA
9.5,0,37.551709,126.692904,20.31,1697253217000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
9.7,0,37.551736,126.692677,20.24,1697253218000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
9.6,0,37.551765,126.692445,20.35,1697253219000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
9.5,0,37.551795,126.692214,20.45,1697253220000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
9.4,0,37.551819,126.691996,20.21,1697253221000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
9.3,0,37.551839,126.691772,20.05,1697253222000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
9.2,0,37.551856,126.691552,19.63,1697253223000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
9.3,0,37.55188,126.691347,19.06,1697253224000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
9.8,0,37.551907,126.691141,18.54,1697253225000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
9.7,0,37.551929,126.690977,17.2,1697253226000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
10.1,0,37.55194,126.690807,16.4,1697253227000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
10.2,0,37.551954,126.690649,15.37,1697253228000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
10.0,0,37.551927,126.690577,13.23,1697253229000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
9.6,0,37.551936,126.690456,11.62,1697253230000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
9.5,0,37.551938,126.690369,10.39,1697253231000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
9.4,0,37.55193,126.690278,9.17,1697253232000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.9,0,37.551948,126.690216,7.64,1697253233000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.1,0,37.551938,126.69015,6.31,1697253234000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.0,0,37.551928,126.690096,5.43,1697253235000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.1,0,37.551922,126.690058,4.58,1697253236000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.1,0,37.551928,126.69001,3.8,1697253237000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.1,0,37.551933,126.689996,2.74,1697253238000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.2,0,37.551942,126.689979,1.73,1697253239000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.2,0,37.551942,126.689986,0.64,1697253240000,STOP,AUTOMOBILE,0,,N,KEADCCDA
8.2,0,37.551944,126.689979,1.76,1697253262000,NORMAL,STATION,0,,N,KEADCCDA
8.2,0,37.551947,126.689926,3.11,1697253263000,NORMAL,STATION,0,,N,KEADCCDA
8.2,0,37.551952,126.689864,4.46,1697253264000,NORMAL,STATION,0,,N,KEADCCDA
8.2,0,37.55195,126.689786,5.75,1697253265000,NORMAL,STATION,0,,N,KEADCCDA
8.1,0,37.551956,126.689696,6.69,1697253266000,NORMAL,STATION,0,,N,KEADCCDA
8.1,0,37.551959,126.689593,7.81,1697253267000,NORMAL,STATION,0,,N,KEADCCDA
8.1,0,37.551961,126.689485,8.66,1697253268000,NORMAL,STATION,0,,N,KEADCCDA
8.1,0,37.551961,126.68937,9.33,1697253269000,NORMAL,STATION,0,,N,KEADCCDA
8.1,0,37.551958,126.689249,10.04,1697253270000,NORMAL,STATION,0,,N,KEADCCDA
8.1,0,37.551957,126.689122,10.82,1697253271000,NORMAL,STATION,0,,N,KEADCCDA
8.1,0,37.55196,126.688977,11.68,1697253272000,NORMAL,STATION,0,,N,KEADCCDA
8.1,0,37.551978,126.688828,12.65,1697253273000,NORMAL,STATION,0,,N,KEADCCDA
8.1,0,37.551977,126.688676,13.14,1697253274000,NORMAL,STATION,0,,N,KEADCCDA
8.1,0,37.551979,126.688511,13.8,1697253275000,NORMAL,STATION,0,,N,KEADCCDA
8.0,0,37.551981,126.688351,14.1,1697253276000,NORMAL,STATION,0,,N,KEADCCDA
8.1,0,37.551984,126.688176,14.69,1697253277000,NORMAL,STATION,0,,N,KEADCCDA
8.1,0,37.551982,126.687999,15.24,1697253278000,NORMAL,STATION,0,,N,KEADCCDA
8.1,0,37.551985,126.687821,15.57,1697253279000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.1,0,37.551986,126.687634,16.13,1697253280000,NORMAL,AUTOMOBILE,0,,N,KEADCCDA
8.0,0,37.551991,126.687449,16.23,1697253281000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.551993,126.687263,16.47,1697253282000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
7.9,0,37.551999,126.687082,16.56,1697253283000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552004,126.686885,16.9,1697253284000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.55201,126.686696,16.71,1697253285000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552016,126.686505,16.72,1697253286000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552025,126.686319,16.81,1697253287000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552032,126.686132,16.71,1697253288000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552037,126.685938,16.98,1697253289000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552043,126.685747,16.94,1697253290000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552047,126.685555,17.01,1697253291000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552054,126.685367,16.83,1697253292000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552061,126.685181,16.65,1697253293000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.55207,126.684995,16.63,1697253294000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552076,126.684807,16.55,1697253295000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552079,126.684619,16.51,1697253296000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552087,126.68443,16.6,1697253297000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.55209,126.684238,16.7,1697253298000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552091,126.684049,16.8,1697253299000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552091,126.683858,16.93,1697253300000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552092,126.683664,17.0,1697253301000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552094,126.683475,16.82,1697253302000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552095,126.683285,16.67,1697253303000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552098,126.683098,16.56,1697253304000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552101,126.68292,16.3,1697253305000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552103,126.682735,16.13,1697253306000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552109,126.682555,15.97,1697253307000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552113,126.682372,16.13,1697253308000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552119,126.682187,16.39,1697253309000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552124,126.681996,16.77,1697253310000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552129,126.681805,17.14,1697253311000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552135,126.681608,17.35,1697253312000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.55214,126.681414,17.24,1697253313000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552143,126.68122,17.07,1697253314000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.1,0,37.552147,126.681029,16.9,1697253315000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552147,126.680841,16.72,1697253316000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.55215,126.680656,16.6,1697253317000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552152,126.680469,16.45,1697253318000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
7.9,0,37.552156,126.680285,16.02,1697253319000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552153,126.680109,15.78,1697253320000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552161,126.679924,15.64,1697253321000,NORMAL,AUTOMOBILE,0,,N,KEADCCCB
8.0,0,37.552167,126.679753,15.24,1697253322000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552171,126.679595,14.31,1697253323000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552176,126.679453,12.85,1697253324000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552178,126.679327,11.64,1697253325000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552185,126.679206,10.95,1697253326000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552186,126.679088,10.2,1697253327000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552187,126.678985,9.48,1697253328000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552195,126.678895,8.34,1697253329000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552199,126.678812,7.61,1697253330000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552203,126.678734,7.09,1697253331000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552203,126.678663,6.63,1697253332000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.1,0,37.552204,126.678592,6.13,1697253333000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.1,0,37.552205,126.678526,6.03,1697253334000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.1,0,37.552208,126.678455,6.2,1697253335000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.1,0,37.552212,126.678369,7.36,1697253336000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.1,0,37.552213,126.678279,7.81,1697253337000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.1,0,37.552215,126.678188,7.94,1697253338000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552213,126.678098,8.13,1697253339000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552212,126.677998,8.36,1697253340000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552215,126.6779,8.62,1697253341000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552215,126.677789,9.32,1697253342000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552215,126.677663,10.37,1697253343000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.55223,126.677526,11.28,1697253344000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552233,126.677393,11.57,1697253345000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552221,126.677267,11.38,1697253346000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552225,126.677145,11.09,1697253347000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552245,126.677021,11.03,1697253348000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552248,126.676901,10.87,1697253349000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552251,126.676769,11.01,1697253350000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552253,126.676645,11.15,1697253351000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.55224,126.676519,11.23,1697253352000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552243,126.676388,11.33,1697253353000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552251,126.676265,11.29,1697253354000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.55226,126.676145,11.07,1697253355000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552262,126.67603,10.63,1697253356000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.55227,126.675911,10.75,1697253357000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552268,126.675785,10.89,1697253358000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552274,126.675668,10.5,1697253359000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552274,126.675554,10.06,1697253360000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552283,126.675439,9.94,1697253361000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552287,126.675325,9.91,1697253362000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552293,126.675214,9.95,1697253363000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.5523,126.675099,10.1,1697253364000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552305,126.674978,10.36,1697253365000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.55231,126.674859,10.18,1697253366000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552306,126.674741,10.16,1697253367000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552301,126.67461,11.46,1697253368000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.1,0,37.552314,126.674474,12.0,1697253369000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.1,0,37.552319,126.674315,13.11,1697253370000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.552324,126.674145,14.1,1697253371000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.0,0,37.55233,126.673969,14.91,1697253372000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.1,0,37.55232,126.673786,15.69,1697253373000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.1,0,37.552329,126.673602,16.15,1697253374000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
8.1,0,37.552337,126.673415,16.48,1697253375000,NORMAL,AUTOMOBILE,0,,N,KEADCCCA
