accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
104.7,0,37.52318,126.649466,0.0,1699676442000,START,AUTOMOBILE,0,,N,KECABBCB
82.0,0,37.539263,126.649934,0.0,1699676756000,STOP,AUTOMOBILE,0,,N,KECABBAB
82.0,0,37.539263,126.649934,0.0,1699677408370,END,,0,,N,KECABBAB
