accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
42.5,0,37.54028,126.646556,0.0,1701330343000,START,WALK,1013,,N,KECABBAA
38.2,0,37.540382,126.646554,0.0,1701330349000,STOP,WALK,5,,N,KECABBAA
38.2,0,37.540382,126.646554,0.0,1701339992327,END,,0,,N,KECABBAA
