accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
51.7,0,37.533811,126.649637,0.0,1700889343000,START,WALK,691,,N,KECABBAD
51.5,0,37.535665,126.649752,0.0,1700889504000,STOP,WALK,263,,N,KECABBAD
51.5,0,37.535665,126.649752,0.0,1700897590826,END,,0,,N,KECABBAD
