accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
58.6,0,37.538104,126.646164,0.0,1696575538000,START,WALK,768,,N,KECABBAA
55.8,0,37.538287,126.64781,0.0,1696575654000,STOP,WALK,193,,N,KECABBAA
55.8,0,37.538287,126.64781,0.0,1696642843211,END,,0,,N,KECABBAA
