accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
40.1,0,37.538255,126.647321,0.5,1701409045000,START,WALK,993,,N,KECABBAA
44.2,0,37.53833,126.647377,1.2,1701409051000,NORMAL,WALK,4,,N,KECABBAA
44.2,0,37.53833,126.647377,1.2,1701409796686,END,,0,,N,KECABBAA
