accuracy,id,lat,lng,speed,time,type,state,stepCount,output,grid_label
7.4,0,35.827892,129.235928,14.7,1696125599000,NORMAL,STATION,69,AN,GJCBBADD
7.3,0,35.827995,129.236056,15.2,1696125600000,NORMAL,STATION,69,AN,GJCBBADD
7.7,0,35.828106,129.236185,15.72,1696125601000,NORMAL,STATION,69,AN,GJCBBADD
8.6,0,35.828216,129.236312,16.02,1696125602000,NORMAL,STATION,69,AN,GJCBBADD
9.1,0,35.828351,129.236408,16.19,1696125603000,NORMAL,STATION,69,AN,GJCBBADD
9.8,0,35.828489,129.236514,16.61,1696125604000,NORMAL,STATION,69,AN,GJCBBADD
10.1,0,35.828627,129.236642,16.95,1696125605000,NORMAL,STATION,69,AN,GJCBBADD
11.1,0,35.828756,129.236704,16.5,1696125606000,NORMAL,STATION,69,AN,GJCBBADD
12.9,0,35.828886,129.236749,16.38,1696125607000,NORMAL,STATION,69,AN,GJCBBADD
15.0,0,35.829017,129.236791,16.29,1696125608000,NORMAL,STATION,69,AN,GJCBBADD
17.3,0,35.829142,129.23683,16.0,1696125609000,NORMAL,STATION,69,AN,GJCBBADD
16.1,0,35.829337,129.236835,16.47,1696125610000,NORMAL,STATION,69,AN,GJCBBADD
12.6,0,35.829638,129.236841,18.34,1696125611000,NORMAL,STATION,69,AN,GJCBBADD
12.3,0,35.829791,129.236832,18.21,1696125612000,NORMAL,STATION,69,AN,GJCBBADD
11.3,0,35.829977,129.236831,18.61,1696125613000,NORMAL,STATION,69,AN,GJCBBADD
10.9,0,35.83012,129.236847,18.39,1696125614000,NORMAL,STATION,69,AN,GJCBBADD
11.1,0,35.83029,129.236831,18.1,1696125615000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
11.6,0,35.830447,129.236828,18.5,1696125616000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
10.6,0,35.830601,129.23681,17.85,1696125617000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.0,0,35.830788,129.236753,18.52,1696125618000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.830967,129.236756,18.53,1696125619000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.83113,129.236755,18.6,1696125620000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.831302,129.236752,18.86,1696125621000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.831474,129.236755,19.06,1696125622000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.831658,129.236754,19.54,1696125623000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.83183,129.236751,19.56,1696125624000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.832002,129.236743,19.37,1696125625000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.832168,129.23674,18.86,1696125626000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.832336,129.236733,18.13,1696125627000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.832509,129.236726,18.39,1696125628000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.83268,129.236727,18.24,1696125629000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.832848,129.236725,18.3,1696125630000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.833021,129.236725,18.72,1696125631000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.833196,129.236734,18.91,1696125632000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.833366,129.236739,18.81,1696125633000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.833537,129.236739,18.94,1696125634000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.833707,129.236739,18.94,1696125635000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.833876,129.236736,18.86,1696125636000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.834044,129.236737,18.85,1696125637000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.834214,129.236733,18.98,1696125638000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.834383,129.236728,19.01,1696125639000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.834556,129.236727,19.18,1696125640000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.834728,129.236727,19.17,1696125641000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.834903,129.236724,19.27,1696125642000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.835082,129.236721,19.64,1696125643000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.835264,129.236718,19.94,1696125644000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.835449,129.236715,20.22,1696125645000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.835633,129.236709,20.31,1696125646000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.835823,129.236703,20.69,1696125647000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.83601,129.2367,20.78,1696125648000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.8362,129.236695,20.89,1696125649000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.836388,129.236689,20.93,1696125650000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.836574,129.236685,20.7,1696125651000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.836758,129.236682,20.6,1696125652000,NORMAL,AUTOMOBILE,69,AN,GJCBBADB
8.1,0,35.83694,129.236682,20.34,1696125653000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.837121,129.236677,20.28,1696125654000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.837307,129.236675,20.49,1696125655000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.837491,129.236672,20.4,1696125656000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.837669,129.236668,19.99,1696125657000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.837839,129.236662,19.45,1696125658000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.838002,129.236658,18.68,1696125659000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.83816,129.236657,18.11,1696125660000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.838319,129.236654,17.89,1696125661000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.83848,129.236653,17.76,1696125662000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.838632,129.236646,17.34,1696125663000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.838789,129.236643,17.32,1696125664000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.838939,129.236637,16.93,1696125665000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.839089,129.236636,16.68,1696125666000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.839232,129.236632,16.27,1696125667000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.839372,129.236629,15.87,1696125668000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.839509,129.236627,15.57,1696125669000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.83964,129.236625,15.15,1696125670000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.839783,129.236626,15.45,1696125671000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.839923,129.236625,15.6,1696125672000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.840069,129.23662,15.84,1696125673000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.84021,129.23662,15.77,1696125674000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.840348,129.236615,15.61,1696125675000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.840489,129.236611,15.67,1696125676000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.840626,129.236606,15.53,1696125677000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.840762,129.236603,15.3,1696125678000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.840895,129.236601,15.13,1696125679000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.841034,129.236598,15.2,1696125680000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.84117,129.236596,15.18,1696125681000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.841304,129.236596,15.0,1696125682000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.841436,129.236592,14.83,1696125683000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.84157,129.236587,14.92,1696125684000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.841715,129.236581,15.48,1696125685000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.841866,129.236575,16.17,1696125686000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.842025,129.236575,16.88,1696125687000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.84218,129.236572,17.08,1696125688000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.842348,129.236561,17.81,1696125689000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.842514,129.236566,18.16,1696125690000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.842672,129.23657,17.78,1696125691000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.842828,129.236563,17.49,1696125692000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.842976,129.236562,16.88,1696125693000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.843114,129.236555,16.1,1696125694000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.0,0,35.843245,129.236547,15.5,1696125695000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.4,0,35.843382,129.236532,15.22,1696125696000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.9,0,35.843509,129.236524,14.64,1696125697000,NORMAL,AUTOMOBILE,69,AN,GJCBBABB
9.3,0,35.843597,129.236548,13.13,1696125698000,NORMAL,AUTOMOBILE,69,AN,GJCBBABB
9.2,0,35.843572,129.236566,9.29,1696125699000,NORMAL,AUTOMOBILE,69,AN,GJCBBABB
8.5,0,35.843484,129.236591,4.71,1696125700000,RAPID1,AUTOMOBILE,69,AN,GJCBBABB
8.3,0,35.843483,129.236589,4.17,1696125701000,NORMAL,AUTOMOBILE,69,AN,GJCBBABB
8.6,0,35.843491,129.2366,4.79,1696125702000,NORMAL,AUTOMOBILE,69,AN,GJCBBABB
9.0,0,35.843443,129.236796,6.34,1696125703000,NORMAL,AUTOMOBILE,69,AN,GJCBBABB
8.3,0,35.843337,129.237004,10.46,1696125704000,RAPID0,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.8433,129.237124,10.9,1696125705000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.0,0,35.84327,129.23722,10.52,1696125706000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.0,0,35.843235,129.237332,10.44,1696125707000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.1,0,35.843195,129.237444,10.54,1696125708000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
8.5,0,35.843159,129.237543,10.13,1696125709000,NORMAL,AUTOMOBILE,69,AN,GJCBBABD
