accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
8.1,0,37.537531,126.645071,0.5,1700809071000,START,WALK,622,,N,KECABBAA
68.4,0,37.538203,126.647031,0.0,1700809323000,STOP,WALK,394,,N,KECABBAA
68.4,0,37.538203,126.647031,0.0,1700818310688,END,,0,,N,KECABBAA
