accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
154.8,0,37.538772,126.645277,0.0,1700625860000,START,WALK,0,,N,KECABBAA
154.8,0,37.538772,126.645277,0.0,1700627524834,END,,0,,N,KECABBAA
