accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
48.8,0,37.537989,126.646113,0.0,1701387001000,START,WALK,762,,N,KECABBAA
54.2,0,37.537969,126.645746,0.76,1701387008000,STOP,WALK,9,,N,KECABBAA
54.2,0,37.537969,126.645746,0.76,1701409045021,END,,0,,N,KECABBAA
