accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
51.8,0,37.538433,126.64469,0.0,1698731319000,START,WALK,0,,N,KECABBAA
18.7,0,37.538444,126.644745,1.21,1698731327000,NORMAL,WALK,13,,N,KECABBAA
18.7,0,37.538444,126.644745,1.21,1698731857405,END,,0,,N,KECABBAA
