accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
52.4,0,37.537022,126.646551,0.0,1697849372000,START,WALK,858,,N,KECABBAA
19.0,0,37.536771,126.646615,0.86,1697849380000,STOP,WALK,9,,N,KECABBAA
19.0,0,37.536771,126.646615,0.86,1697860406401,END,,0,,N,KECABBAA
