accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
50.2,0,37.535031,126.653148,0.0,1697936405000,START,WALK,70,,N,KECABBAD
54.5,0,37.531745,126.653087,0.0,1697936497000,STOP,WALK,3,,N,KECABBAD
54.5,0,37.531745,126.653087,0.0,1697938265147,END,,0,,N,KECABBAD
