accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
61.5,0,37.53338,126.654605,0.0,1697269763000,START,WALK,102,,N,KECABBAD
16.2,0,37.5333,126.655075,0.98,1697269766000,STOP,WALK,102,,N,KECABBAD
16.2,0,37.5333,126.655075,0.98,1697270932735,END,,0,,N,KECABBAD
