accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
51.5,0,37.537272,126.644367,0.0,1700804041000,START,WALK,428,,N,KECABBAA
13.1,0,37.537307,126.644216,0.0,1700804046000,STOP,WALK,428,,N,KECABBAA
13.1,0,37.537307,126.644216,0.0,1700809071284,END,,0,,N,KECABBAA
