accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
51.4,0,37.5387,126.647024,0.0,1698737959000,START,WALK,470,,N,KECABBAA
25.1,0,37.539924,126.646357,0.59,1698738145000,STOP,WALK,185,,N,KECABBAA
25.1,0,37.539924,126.646357,0.59,1698748781832,END,,0,,N,KECABBAA
