accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
56.9,0,37.53827,126.646748,0.0,1697180304000,START,WALK,831,,N,KECABBAA
38.3,0,37.538812,126.646358,0.7,1697180308000,STOP,WALK,831,,N,KECABBAA
6.5,0,37.538168,126.648472,1.01,1697180509000,NORMAL,WALK,306,,N,KECABBAA
6.5,0,37.538164,126.648486,1.12,1697180510000,NORMAL,WALK,306,,N,KECABBAA
6.5,0,37.538164,126.648486,1.12,1697191448234,END,,0,,N,KECABBAA
