accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData,output,grid_label
50.0,0,37.537297,126.644094,0.0,1699594855000,START,WALK,0,,N,KECABBAA
23.3,0,37.53736,126.643799,0.68,1699594859000,STOP,WALK,8,,N,KECABBAA
23.3,0,37.53736,126.643799,0.68,1699599638519,END,,0,,N,KECABBAA
